"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.822252833E0,-1.851924419E0,-7.260569930E-1,-1.037882209E0
7.832315833E0,-1.662889004E0,-8.914545178E-1,-7.755605578E-1
7.842379833E0,-1.825944781E0,-1.198016882E0,-5.693802238E-1
7.852443833E0,-2.097949982E0,-1.249571204E0,-4.020926356E-1
7.862506833E0,-2.204686165E0,-9.897044897E-1,-1.685786992E-1
7.872570833E0,-2.232090712E0,-8.145064116E-1,2.443551272E-2
7.882633833E0,-2.116186857E0,-7.775883675E-1,9.021670558E-3
7.892697833E0,-2.038276196E0,-5.110781789E-1,-5.973267369E-3
7.902761833E0,-2.113072157E0,3.107935004E-2,-1.614654437E-2
7.912824833E0,-2.156440258E0,1.063343138E-1,2.831813321E-2
7.922888833E0,-2.147884846E0,-1.519904435E-1,1.413301677E-1
7.932952833E0,-2.139408350E0,-4.415908158E-1,2.609758675E-1
7.943015833E0,-2.076054096E0,-6.397979259E-1,3.134795725E-1
7.953079833E0,-1.976940274E0,-7.984071970E-1,2.918216586E-1
7.963143833E0,-1.857803226E0,-9.446797371E-1,2.692178190E-1
7.973206875E0,-1.756663084E0,-8.879698515E-1,2.545888126E-1
7.983270875E0,-1.668875098E0,-8.241179585E-1,2.561193109E-1
7.993334875E0,-1.563281298E0,-7.518181205E-1,3.025662005E-1
8.003397875E0,-1.444858074E0,-6.888008118E-1,3.398027718E-1
8.013461875E0,-1.369437099E0,-6.148360968E-1,3.896955252E-1
8.023525875E0,-1.333051324E0,-5.496805310E-1,4.537331164E-1
8.033588875E0,-1.280270576E0,-5.686060786E-1,5.212867856E-1
8.043652875E0,-1.215364218E0,-5.014219880E-1,5.298888087E-1
8.053715875E0,-1.110307097E0,-3.910065591E-1,4.583741724E-1
8.063779875E0,-9.435974956E-1,-2.779508531E-1,3.597652912E-1
8.073843875E0,-7.623491883E-1,-2.452158481E-1,2.568290532E-1
8.083906875E0,-6.333930492E-1,-2.377052009E-1,1.554369330E-1
8.093970875E0,-5.034351945E-1,-2.791236341E-1,6.049979106E-2
8.104034875E0,-3.587195575E-1,-2.576820254E-1,-4.543125629E-3
8.114097875E0,-1.944048256E-1,-1.679191440E-1,-5.757788569E-2
8.124161875E0,-2.559289709E-2,-8.261702955E-2,-9.053131193E-2
8.134225875E0,1.625592858E-1,-7.174742874E-3,-1.382657737E-1
8.144288875E0,3.345035911E-1,5.676109716E-2,-1.971496046E-1
8.154352875E0,5.124636889E-1,1.167817712E-1,-2.731141448E-1
8.164416875E0,6.987826824E-1,1.352870166E-1,-3.380084634E-1
8.174479875E0,8.898383975E-1,1.241651848E-1,-3.753068447E-1
8.184543875E0,1.088559866E0,1.169112697E-1,-4.078591764E-1
8.194607875E0,1.286022782E0,1.128873974E-1,-4.373310506E-1
8.204670875E0,1.463188052E0,1.187253073E-1,-4.284901619E-1
8.214734875E0,1.615630746E0,1.566885412E-1,-4.334346056E-1
8.224798875E0,1.766962171E0,1.913266778E-1,-4.252834916E-1
8.234861875E0,1.905790091E0,2.360896617E-1,-4.119628668E-1
8.244925875E0,2.031014442E0,2.753987312E-1,-4.043030739E-1
8.254989875E0,2.150802374E0,3.250951171E-1,-4.033461809E-1
8.265052875E0,2.258388519E0,3.795444965E-1,-3.978403807E-1
8.275116875E0,2.329240084E0,4.240241349E-1,-3.581531942E-1
8.285180875E0,2.398667336E0,5.047490597E-1,-3.228143752E-1
8.295243875E0,2.445384264E0,6.304103732E-1,-2.798706293E-1
8.305307875E0,2.472830057E0,7.254223824E-1,-2.383082658E-1
8.315370875E0,2.488945246E0,7.909564972E-1,-1.898238063E-1
8.325434875E0,2.482592583E0,8.302410841E-1,-1.251372248E-1
8.335498875E0,2.453170776E0,8.182992935E-1,-3.591172397E-2
8.345561875E0,2.399048805E0,7.571067810E-1,7.652134448E-2
8.355625875E0,2.313766718E0,6.970286369E-1,2.073698789E-1
8.365689875E0,2.212606430E0,7.104662061E-1,3.323158026E-1
8.375752875E0,2.137398958E0,6.902908087E-1,4.443339705E-1
8.385816875E0,2.080107450E0,6.701467037E-1,5.536963940E-1
8.395880875E0,2.124660254E0,7.187761068E-1,6.303815842E-1
8.405943875E0,2.247370481E0,7.883147001E-1,6.923794150E-1
8.416007875E0,2.408752680E0,8.519105911E-1,7.391884923E-1
8.426071875E0,2.527977467E0,8.708776236E-1,7.604474425E-1
8.436134875E0,2.595304966E0,8.632244468E-1,7.595592737E-1
8.446198875E0,2.647837400E0,8.476021290E-1,7.406486869E-1
8.456262875E0,2.677160263E0,8.367928863E-1,7.344999909E-1
8.466325875E0,2.674275875E0,8.025675416E-1,7.327595949E-1
8.476389875E0,2.652152538E0,7.205532193E-1,7.345487475E-1
8.486452875E0,2.587522984E0,5.873964429E-1,7.645383477E-1
8.496516875E0,2.506711006E0,4.199280441E-1,7.916615605E-1
8.506580875E0,2.450006962E0,2.700242996E-1,8.292736411E-1
8.516643875E0,2.417899370E0,1.673490405E-1,8.673807979E-1
8.526707875E0,2.394054651E0,9.210702032E-2,9.059601426E-1
8.536771875E0,2.383274794E0,3.691998869E-2,9.540163875E-1
8.546834875E0,2.370144367E0,5.809737369E-3,1.011606932E0
8.556898875E0,2.335006475E0,-1.512711402E-3,1.079489350E0
8.566962875E0,2.270951271E0,-1.193664502E-3,1.141797423E0
8.577025875E0,2.161550522E0,-2.896127477E-2,1.192690253E0
8.587089875E0,2.031384945E0,-1.313158721E-1,1.172330856E0
8.597153875E0,1.907616735E0,-2.981565595E-1,1.068297386E0
8.607216875E0,1.795661449E0,-4.845996797E-1,9.008737803E-1
8.617280875E0,1.698656559E0,-6.714280248E-1,6.735322475E-1
8.627344875E0,1.599061608E0,-8.530159593E-1,4.094140530E-1
8.637407875E0,1.453351021E0,-1.032093048E0,1.608708352E-1
8.647471875E0,1.287058115E0,-1.082579374E0,-6.594686955E-2
8.657535875E0,1.162991762E0,-8.731536865E-1,-2.426145524E-1
8.667598875E0,1.059967041E0,-4.507428408E-1,-3.357828557E-1
8.677662875E0,9.210972786E-1,-3.386518732E-2,-3.291811645E-1
8.687725875E0,7.550611496E-1,1.761429161E-1,-2.220967859E-1
8.697789875E0,6.029978991E-1,3.015163243E-1,-7.477474213E-2
8.707853875E0,4.961630404E-1,4.849018455E-1,5.512014031E-2
8.717916875E0,4.129896462E-1,6.745383739E-1,1.278446764E-1
8.727980875E0,3.363476098E-1,7.311009765E-1,1.665401459E-1
8.738044875E0,2.773414850E-1,5.993439555E-1,1.864595115E-1
8.748107875E0,2.452037930E-1,3.561707437E-1,1.913421601E-1
8.758171875E0,2.469333410E-1,1.465814263E-1,2.014046609E-1
8.768235875E0,2.542684674E-1,8.002397418E-2,2.074380517E-1
8.778298875E0,2.487595379E-1,7.406672835E-2,1.935273111E-1
8.788362875E0,2.156428546E-1,5.026020110E-2,1.657414734E-1
8.798426875E0,1.659812629E-1,1.536810584E-2,1.163795143E-1
8.808489875E0,1.193927303E-1,1.317659207E-2,3.924771398E-2
8.818553875E0,9.250034392E-2,8.679217100E-2,-6.046903133E-2
8.828617875E0,6.791405380E-2,1.596360207E-1,-1.535062939E-1
8.838680875E0,1.517702825E-2,1.724185795E-1,-2.031681240E-1
8.848744875E0,-9.841478616E-2,1.340080649E-1,-2.090694159E-1
8.858808875E0,-2.561999261E-1,5.584137142E-2,-1.790873110E-1
8.868871875E0,-4.126846194E-1,-1.898253337E-2,-1.335512400E-1
8.878935875E0,-5.317785144E-1,-4.421902075E-2,-7.774602622E-2
8.888998875E0,-5.966147780E-1,2.851377428E-2,-2.230567485E-2
8.899062875E0,-6.253499389E-1,1.594980359E-1,2.951171808E-2
8.909126875E0,-6.584314704E-1,2.877891660E-1,6.676721573E-2
8.919189875E0,-7.188565135E-1,3.634979725E-1,8.920088410E-2
8.929253875E0,-8.381280899E-1,4.024770856E-1,1.141861230E-1
8.939317875E0,-1.060894370E0,3.763563037E-1,1.592771709E-1
8.949380875E0,-1.397595406E0,2.379086912E-1,2.463055551E-1
8.959444875E0,-1.798840642E0,-8.969077468E-2,3.439900279E-1
8.969509000E0,-2.113855124E0,-4.510300756E-1,4.053308964E-1
8.979572000E0,-2.199572325E0,-5.597796440E-1,3.626662493E-1
8.989636000E0,-2.067072630E0,-3.975691497E-1,1.828874350E-1
8.999700000E0,-1.834711432E0,-1.975065023E-1,-1.009418964E-1
9.009763000E0,-1.713192821E0,-1.797120720E-1,-3.612757325E-1
9.019827000E0,-1.859158397E0,-2.964373529E-1,-5.130796432E-1
9.029891000E0,-2.242510557E0,-3.843964934E-1,-5.634171367E-1
9.039954000E0,-2.649367332E0,-1.792357415E-1,-5.541589260E-1
9.050018000E0,-2.919975042E0,2.516157627E-1,-5.044677854E-1
9.060082000E0,-2.986796141E0,4.267564416E-1,-4.291751683E-1
9.070145000E0,-2.939316511E0,1.013453156E-1,-3.687107563E-1
9.080209000E0,-2.991842270E0,-4.057410955E-1,-3.870737851E-1
9.090273000E0,-3.083687544E0,-4.402966797E-1,-5.318685174E-1
9.100336000E0,-2.911345005E0,4.355789721E-2,-7.642554045E-1
9.110400000E0,-2.443988085E0,3.331177831E-1,-9.863790274E-1
9.120463000E0,-2.115518570E0,3.535718918E-1,-1.127205372E0
9.130527000E0,-2.083534479E0,2.499403208E-1,-1.184191227E0
9.140591000E0,-2.252200127E0,1.588206440E-1,-1.155388832E0
9.150654000E0,-2.409165859E0,1.076354831E-1,-1.062956333E0
9.160718000E0,-2.404890537E0,-5.181950331E-2,-9.362508655E-1
9.170782000E0,-2.360037804E0,-7.754563540E-2,-7.603887916E-1
9.180845000E0,-2.424628496E0,-7.482093573E-2,-5.336437821E-1
9.190909000E0,-2.555490255E0,-2.209523171E-1,-2.755139470E-1
9.200973000E0,-2.566972733E0,-3.698248863E-1,-6.044960022E-2
9.211036000E0,-2.512335300E0,-4.472602904E-1,9.315168113E-2
9.221100000E0,-2.453526974E0,-3.510105014E-1,1.891623735E-1
9.231164000E0,-2.373433590E0,-1.516822278E-1,2.249621749E-1
9.241227000E0,-2.144115448E0,-7.536229491E-2,1.739719510E-1
9.251291000E0,-1.821727157E0,-3.250986040E-1,9.711579233E-2
9.261355000E0,-1.671419382E0,-5.720779300E-1,9.280094504E-2
9.271418000E0,-1.783631682E0,-3.749086559E-1,1.033095121E-1
9.281482000E0,-1.911291361E0,-3.208921850E-1,1.539766937E-1
9.291546000E0,-1.932178020E0,-2.739201486E-1,1.897522658E-1
9.301609000E0,-1.839861512E0,-1.671727300E-1,1.683835685E-1
9.311673000E0,-1.689742088E0,-1.897217184E-1,9.968441725E-2
9.321737000E0,-1.586537242E0,-2.094605714E-1,4.487656802E-2
9.331800000E0,-1.508130312E0,-3.228981793E-1,-7.890423387E-2
9.341864000E0,-1.414619803E0,-3.636808097E-1,-2.273152769E-1
9.351928000E0,-1.363542557E0,-2.853154242E-1,-3.648425043E-1
9.361991000E0,-1.349239588E0,-2.052185982E-1,-4.589972496E-1
9.372055000E0,-1.298464537E0,-2.197030038E-1,-5.319915414E-1
9.382119000E0,-1.220380545E0,-1.296102256E-1,-5.502986312E-1
9.392182000E0,-1.157523036E0,2.172416821E-2,-5.324666500E-1
9.402246000E0,-1.107518435E0,1.844917685E-1,-5.020285845E-1
9.412310000E0,-1.047447681E0,2.514087260E-1,-4.671313167E-1
9.422373000E0,-9.493680596E-1,2.567172647E-1,-4.410057068E-1
9.432437000E0,-8.496305346E-1,2.401539981E-1,-4.414217174E-1
9.442501000E0,-7.554850578E-1,1.155838594E-1,-4.338500798E-1
9.452564000E0,-6.713784337E-1,-3.654576093E-2,-3.767100871E-1
9.462628000E0,-5.653500557E-1,-1.161861569E-1,-2.799579799E-1
9.472692000E0,-4.467738867E-1,-1.113860756E-1,-1.791006178E-1
9.482755000E0,-2.976639569E-1,-5.163343996E-2,-9.089858085E-2
9.492819000E0,-1.380500644E-1,4.049835354E-2,-2.360955626E-2
9.502882000E0,-1.219470613E-2,6.774449348E-2,2.292731777E-2
9.512946000E0,1.265229583E-1,3.189168870E-2,6.760636717E-2
9.523010000E0,2.803546488E-1,-1.278800238E-2,9.259001911E-2
9.533074000E0,4.338326156E-1,-4.032721743E-2,8.695184439E-2
9.543137000E0,6.134473085E-1,-4.671873525E-2,4.846330360E-2
9.553201000E0,7.943133116E-1,-5.361925066E-2,-6.487562321E-3
9.563265000E0,9.837918878E-1,-3.849872947E-2,-6.040166318E-2
9.573328000E0,1.147214651E0,-2.031796612E-3,-1.171395108E-1
9.583392000E0,1.302987695E0,-4.779668525E-4,-1.568661481E-1
9.593455000E0,1.456500530E0,1.638863236E-2,-1.714874357E-1
9.603519000E0,1.609353662E0,5.119177699E-2,-1.796492338E-1
9.613583000E0,1.713893652E0,8.318006992E-2,-1.654718965E-1
9.623646000E0,1.810847402E0,1.349153966E-1,-1.649693549E-1
9.633710000E0,1.908257842E0,1.993543059E-1,-1.575015783E-1
9.643774000E0,1.996082067E0,2.650513053E-1,-1.455429047E-1
9.653837000E0,2.054811716E0,3.546086252E-1,-1.189126447E-1
9.663901000E0,2.075816393E0,4.340010583E-1,-6.750643998E-2
9.673965000E0,2.075919151E0,4.961179793E-1,9.756121784E-3
9.684028000E0,2.091540098E0,5.472392440E-1,9.051994234E-2
9.694092000E0,2.114257336E0,5.814344883E-1,1.721793860E-1
9.704156000E0,2.123099089E0,6.047886610E-1,2.570724487E-1
9.714219000E0,2.086277962E0,6.015577316E-1,3.223600984E-1
9.724283000E0,2.022176266E0,5.778545737E-1,3.386634588E-1
9.734347000E0,1.962077737E0,5.700984001E-1,3.307879567E-1
9.744410000E0,1.911221743E0,5.539858937E-1,3.197978735E-1
9.754474000E0,1.914799690E0,5.013719797E-1,3.051595390E-1
9.764538000E0,1.950592160E0,4.873549640E-1,3.213904500E-1
9.774601000E0,2.005832195E0,5.157703757E-1,3.374344110E-1
9.784665000E0,2.057117224E0,5.493586659E-1,3.589335680E-1
9.794729000E0,2.142626762E0,5.624721050E-1,3.868333697E-1
9.804792000E0,2.259923220E0,5.439994335E-1,4.113869071E-1
9.814856000E0,2.350545645E0,4.965000749E-1,4.302074909E-1
9.824920000E0,2.406082630E0,4.368457794E-1,4.664539099E-1
9.834983000E0,2.435592890E0,3.921262622E-1,5.206167102E-1
9.845047000E0,2.457931995E0,3.692999482E-1,5.867257118E-1
9.855111000E0,2.471459150E0,3.633315265E-1,6.674247980E-1
9.865174000E0,2.444811106E0,3.766885698E-1,7.687045932E-1
9.875238000E0,2.375818729E0,3.409100771E-1,8.892344236E-1
9.885302000E0,2.334669113E0,3.006942272E-1,1.024127245E0
9.895365000E0,2.365972519E0,2.679855525E-1,1.145986915E0
9.905429000E0,2.420784950E0,2.663357556E-1,1.240470290E0
9.915493000E0,2.404389143E0,2.779633701E-1,1.304496050E0
9.925556000E0,2.300515652E0,2.206626087E-1,1.343504429E0
9.935620000E0,2.172036886E0,1.103696674E-1,1.356076479E0
9.945684000E0,2.095543623E0,2.719579265E-2,1.347386360E0
9.955747000E0,2.062076092E0,-6.358071417E-2,1.281899214E0
9.965811000E0,2.035190821E0,-2.059976757E-1,1.119366407E0
9.975877833E0,2.015298605E0,-4.009120464E-1,8.841012120E-1
9.985940833E0,1.980697155E0,-5.575943589E-1,5.926922560E-1
9.996004833E0,1.927993178E0,-6.310235858E-1,2.615987659E-1
1.000606883E1,1.844195366E0,-7.422786355E-1,-7.228228450E-2
1.001613183E1,1.745376348E0,-8.879734874E-1,-3.599654734E-1
1.002619583E1,1.690912962E0,-9.296779633E-1,-5.441326499E-1
1.003625983E1,1.680415034E0,-8.574661016E-1,-6.099726558E-1
1.004632283E1,1.681033134E0,-7.159447670E-1,-5.789273977E-1
1.005638683E1,1.640362144E0,-5.399481654E-1,-4.878728390E-1
1.006645083E1,1.494011164E0,-4.460144937E-1,-3.779806793E-1
1.007651383E1,1.270667076E0,-4.037509263E-1,-2.838056982E-1
1.008657783E1,1.048021674E0,-3.415041864E-1,-1.728888005E-1
1.009664183E1,8.557181954E-1,-2.804823816E-1,-4.805285111E-2
1.010670483E1,7.034346461E-1,-2.350732386E-1,9.225019813E-2
1.011676883E1,6.252248287E-1,-1.639809459E-1,2.291364074E-1
1.012683283E1,5.746613145E-1,-1.047313027E-2,3.433578014E-1
1.013689583E1,4.647893608E-1,2.373909950E-1,3.999007046E-1
1.014695983E1,3.106857836E-1,5.701432228E-1,3.722219467E-1
1.015702383E1,1.142808720E-1,8.573851585E-1,2.884394228E-1
1.016708683E1,-4.314719141E-2,9.027884007E-1,2.035857737E-1
1.017715083E1,-1.106290296E-1,7.254794240E-1,1.628939956E-1
1.018721383E1,-1.013244465E-1,4.517927468E-1,1.629728526E-1
1.019727783E1,-5.661902949E-2,1.830662191E-1,1.721349210E-1
1.020734183E1,-7.410659455E-3,-4.469364882E-2,1.526387036E-1
1.021740483E1,1.425016113E-2,-1.634546518E-1,8.110140264E-2
1.022746883E1,2.284411713E-2,-1.385455579E-1,-4.723899066E-2
1.023753283E1,1.317977160E-2,-7.220222801E-2,-1.654804200E-1
1.024759583E1,-8.098046295E-3,-4.557877779E-2,-2.510509491E-1
1.025765983E1,-5.149478465E-2,-4.600860924E-2,-3.029969931E-1
1.026772383E1,-1.141235903E-1,-7.395485044E-2,-3.288549483E-1
1.027778683E1,-1.953300387E-1,-1.308090687E-1,-3.311407268E-1
1.028785083E1,-3.157578111E-1,-2.121581137E-1,-3.146416545E-1
1.029791483E1,-4.504511654E-1,-2.772271335E-1,-2.799491882E-1
1.030797783E1,-5.835209489E-1,-2.956341803E-1,-2.482232302E-1
1.031804183E1,-7.219629884E-1,-2.596649826E-1,-2.285193056E-1
1.032810583E1,-8.702697158E-1,-1.898423433E-1,-2.142836303E-1
1.033816883E1,-1.025280833E0,-8.479288220E-2,-1.649008989E-1
1.034823283E1,-1.197442770E0,5.973968655E-5,-6.698552519E-2
1.035829683E1,-1.429940462E0,-7.604940981E-2,4.761029407E-2
1.036835983E1,-1.741143465E0,-3.392708004E-1,1.424763501E-1
1.037842383E1,-2.081964970E0,-6.040417552E-1,2.048457116E-1
1.038848783E1,-2.340112209E0,-6.500859261E-1,2.521597147E-1
1.039855083E1,-2.497944593E0,-5.016016364E-1,2.925598621E-1
1.040861483E1,-2.575148821E0,-3.175157607E-1,2.921502590E-1
1.041867883E1,-2.585259199E0,-3.469151855E-1,1.809784621E-1
1.042874183E1,-2.581865072E0,-6.339231730E-1,-7.751912624E-2
1.043880583E1,-2.658735991E0,-1.039503694E0,-4.268465042E-1
1.044886983E1,-2.882452488E0,-1.446265817E0,-6.459258199E-1
1.045893283E1,-3.042501688E0,-1.510359049E0,-5.623060465E-1
1.046899683E1,-2.935663462E0,-9.891949296E-1,-2.744614780E-1
1.047906083E1,-2.700560570E0,-8.221042156E-2,9.441801906E-2
1.048912383E1,-2.550954819E0,6.365164518E-1,4.225863218E-1
1.049918783E1,-2.505342484E0,6.840680242E-1,6.138255000E-1
1.050925183E1,-2.529982328E0,3.035909832E-1,6.885226369E-1
1.051931483E1,-2.730000019E0,1.604546010E-1,5.899150968E-1
1.052937883E1,-3.005472898E0,6.317744255E-1,7.561769336E-2
1.053944283E1,-3.025902987E0,1.592201471E0,-7.994748950E-1
1.054950583E1,-2.593599558E0,2.440081120E0,-1.537510633E0
1.055956983E1,-2.208056688E0,2.296622753E0,-1.887035370E0
1.056963383E1,-2.351921082E0,1.416918278E0,-1.912838221E0
1.057969683E1,-2.798467159E0,9.337467551E-1,-1.773975134E0
1.058976083E1,-3.032588482E0,1.101720691E0,-1.581387281E0
1.059982483E1,-2.844077110E0,9.290708899E-1,-1.350178599E0
1.060988783E1,-2.383961678E0,1.426604390E-1,-1.093060493E0
1.061995183E1,-1.957727551E0,-5.061593652E-1,-9.352676272E-1
1.063001583E1,-1.948104978E0,-6.658220291E-1,-9.085939527E-1
1.064007883E1,-2.240450621E0,-8.075120449E-1,-8.715879917E-1
1.065014283E1,-2.466432333E0,-1.045602441E0,-6.910837293E-1
1.066020683E1,-2.517027855E0,-1.083689928E0,-3.758408427E-1
1.067026983E1,-2.361990690E0,-9.966278076E-1,-3.332823142E-2
1.068033383E1,-2.081816196E0,-6.494488120E-1,2.675357461E-1
1.069039783E1,-1.976861238E0,-4.146394432E-1,4.599696398E-1
1.070046083E1,-1.931133270E0,-2.154373974E-1,4.731765091E-1
1.071052483E1,-1.953888893E0,-9.365862608E-2,3.988287747E-1
1.072058883E1,-1.833099008E0,-1.895598471E-1,4.139920175E-1
1.073065183E1,-1.720701694E0,-4.947564006E-1,4.769377112E-1
1.074071583E1,-1.655509114E0,-7.717080712E-1,4.463638067E-1
1.075077983E1,-1.539251328E0,-9.710783958E-1,3.563167453E-1
1.076084283E1,-1.415761590E0,-9.280281067E-1,2.646949589E-1
1.077090683E1,-1.358639240E0,-7.005109787E-1,2.150269747E-1
1.078097083E1,-1.304528356E0,-4.252634048E-1,2.451068461E-1
1.079103383E1,-1.208117008E0,-2.594400048E-1,3.317019343E-1
1.080109783E1,-1.136627316E0,-1.135584265E-1,4.200690985E-1
1.081116183E1,-1.051357150E0,-4.646426067E-2,4.519465864E-1
1.082122583E1,-9.532840848E-1,-7.579152286E-2,4.163704813E-1
1.083128883E1,-8.204478621E-1,-2.162036896E-1,3.214775324E-1
1.084135283E1,-6.922864318E-1,-3.432551324E-1,2.004483193E-1
1.085141683E1,-5.361430645E-1,-4.000156224E-1,8.302927017E-2
1.086147983E1,-3.628024757E-1,-3.740998507E-1,-2.402803861E-3
1.087154383E1,-1.926741153E-1,-3.150686324E-1,-2.092935145E-2
1.088160783E1,-1.608790085E-2,-2.415283769E-1,-2.839898691E-2
1.089167083E1,1.604514569E-1,-1.735976040E-1,-8.408568054E-2
1.090173483E1,3.316437304E-1,-1.567877382E-1,-1.698109806E-1
1.091179883E1,4.897828102E-1,-1.564516574E-1,-2.491856962E-1
1.092186183E1,6.409912705E-1,-1.245941296E-1,-3.190345466E-1
1.093192583E1,8.130402565E-1,-8.921836317E-2,-3.844636083E-1
1.094198983E1,9.787360430E-1,-4.692097381E-2,-4.396813214E-1
1.095205283E1,1.123866200E0,-3.335602582E-2,-4.421471357E-1
1.096211683E1,1.262477279E0,3.075771034E-2,-4.566291571E-1
1.097217808E1,1.405240893E0,8.984024078E-2,-4.657174647E-1
1.098224108E1,1.533424377E0,1.185384616E-1,-4.757828712E-1
1.099230508E1,1.644752502E0,1.496369392E-1,-4.831526279E-1
1.100236908E1,1.749329805E0,1.783388853E-1,-4.942862391E-1
1.101243208E1,1.827731252E0,2.382465750E-1,-5.035727024E-1
1.102249608E1,1.898361564E0,3.243753314E-1,-5.085008740E-1
1.103256008E1,1.963277578E0,3.770653903E-1,-5.051487684E-1
1.104262408E1,2.003753185E0,4.507294893E-1,-4.603322744E-1
1.105268708E1,2.037621498E0,5.400694609E-1,-4.041070938E-1
1.106275108E1,2.059816599E0,6.266434789E-1,-3.318480849E-1
1.107281508E1,2.103845358E0,7.110086679E-1,-2.457637936E-1
1.108287808E1,2.147192001E0,7.765828967E-1,-1.590283811E-1
1.109294208E1,2.162009478E0,8.127315640E-1,-6.643558294E-2
1.110300508E1,2.159443617E0,8.364837170E-1,5.024069920E-2
1.111306908E1,2.127090693E0,8.441203833E-1,2.000525594E-1
1.112313308E1,2.043870926E0,7.945765257E-1,3.863260448E-1
1.113319708E1,1.992392063E0,6.916276217E-1,5.410048366E-1
1.114326008E1,1.982073188E0,5.996226072E-1,6.295480132E-1
1.115332408E1,2.010194540E0,5.402257442E-1,6.647291780E-1
1.116338808E1,2.049647570E0,5.143432617E-1,6.769400239E-1
1.117345108E1,2.069567204E0,5.087926388E-1,6.638412476E-1
1.118351508E1,2.059421301E0,4.799637198E-1,6.505992413E-1
1.119357908E1,2.040360928E0,4.665087759E-1,6.437085867E-1
1.120364208E1,2.030462980E0,4.622274637E-1,6.357380152E-1
1.121370608E1,2.038814545E0,4.485914111E-1,6.362618208E-1
1.122377008E1,2.061914682E0,4.416386783E-1,6.310926676E-1
1.123383308E1,2.103889942E0,4.720396996E-1,6.206921935E-1
1.124389708E1,2.151400089E0,5.012415648E-1,6.173003912E-1
1.125396108E1,2.155449152E0,4.893857837E-1,6.385364532E-1
1.126402408E1,2.151128769E0,4.439216256E-1,6.904654503E-1
1.127408808E1,2.193037033E0,4.003303349E-1,7.487779856E-1
1.128415208E1,2.258481741E0,4.048558474E-1,8.192678690E-1
1.129421508E1,2.300307989E0,4.472670257E-1,9.002849460E-1
1.130427908E1,2.292652369E0,4.734427035E-1,9.686174393E-1
1.131434308E1,2.253086805E0,4.418235719E-1,1.017408967E0
1.132440608E1,2.209591627E0,3.455737233E-1,1.043797612E0
1.133447008E1,2.167551994E0,2.388339639E-1,1.046644568E0
1.134453408E1,2.132390976E0,1.294811070E-1,1.040709972E0
1.135459708E1,2.093635559E0,3.637519665E-3,1.019680381E0
1.136466108E1,2.047902107E0,-6.244988739E-2,9.908311367E-1
1.137472508E1,2.012487173E0,-1.773090102E-2,9.472197294E-1
1.138478808E1,1.999454856E0,5.884057283E-2,8.771005273E-1
1.139485208E1,2.022044182E0,4.250974581E-2,7.456522584E-1
1.140491608E1,2.044876337E0,-1.054698601E-1,5.332550406E-1
1.141497908E1,2.039027214E0,-3.555836380E-1,2.115624696E-1
1.142504308E1,1.995957613E0,-6.222661734E-1,-1.820055991E-1
1.143510708E1,1.943576336E0,-7.750352025E-1,-5.240284204E-1
1.144517008E1,1.890051842E0,-7.387706637E-1,-7.469882965E-1
1.145523408E1,1.778250575E0,-5.448583364E-1,-8.398162127E-1
1.146529808E1,1.526579142E0,-3.245597482E-1,-8.062726259E-1
1.147536108E1,1.122058988E0,-2.191744447E-1,-6.254354715E-1
1.148542508E1,6.343069673E-1,-1.400407404E-1,-3.173444867E-1
1.149548908E1,2.129341513E-1,-7.661531121E-2,3.134636581E-2
1.150555208E1,1.275525615E-2,-8.721176535E-2,3.217201531E-1
1.151561608E1,6.803106517E-2,6.391499937E-2,4.794698358E-1
1.152568008E1,2.242409140E-1,4.210776687E-1,4.874095023E-1
1.153574308E1,2.731121778E-1,7.348170877E-1,3.938516080E-1
1.154580708E1,1.716371924E-1,7.681579590E-1,2.899795175E-1
1.155587108E1,-1.361874677E-2,5.684267282E-1,2.029769719E-1
1.156593408E1,-1.900174916E-1,2.269492745E-1,1.247482151E-1
1.157599808E1,-2.718327641E-1,-9.548208863E-2,6.682500243E-2
1.158606208E1,-2.409161329E-1,-2.495083958E-1,1.430826075E-2
1.159612508E1,-1.289107651E-1,-2.201619595E-1,-7.443438470E-2
1.160618908E1,-1.772538945E-2,-1.350127161E-1,-2.073551565E-1
1.161625308E1,3.911502287E-2,-9.153142571E-2,-3.398663104E-1
1.162631608E1,3.753656894E-2,-9.271014482E-2,-4.078083634E-1
1.163638008E1,2.369530965E-3,-1.460952759E-1,-4.074648023E-1
1.164644408E1,-4.538441077E-2,-2.553669214E-1,-3.624507189E-1
1.165650708E1,-1.304451078E-1,-3.626526594E-1,-2.705399692E-1
1.166657108E1,-2.561284602E-1,-4.211838841E-1,-1.791328490E-1
1.167663508E1,-4.107685983E-1,-3.987779021E-1,-1.203866974E-1
1.168669808E1,-5.994724631E-1,-2.913656831E-1,-1.103202179E-1
1.169676208E1,-7.895007133E-1,-1.339069903E-1,-1.217371896E-1
1.170682608E1,-9.661375284E-1,1.542736869E-2,-1.417532414E-1
1.171688908E1,-1.133013010E0,1.260292828E-1,-1.625546515E-1
1.172695308E1,-1.318861127E0,1.778626442E-1,-1.744906753E-1
1.173701708E1,-1.556119561E0,1.308383942E-1,-1.745218486E-1
1.174708008E1,-1.787959695E0,1.470469236E-1,-1.442571580E-1
1.175714408E1,-1.963149428E0,2.570365965E-1,-8.425451815E-2
