"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.008557500E0,-5.647156677E0,-1.849404144E0,4.287534027E0
4.018514500E0,-5.237159271E0,-1.854493561E0,3.750750275E0
4.028471500E0,-4.731959839E0,-1.756297760E0,3.404520264E0
4.038428500E0,-4.167633362E0,-1.628164215E0,3.158581696E0
4.048385500E0,-3.605701904E0,-1.475182343E0,2.982398071E0
4.058342500E0,-3.126548309E0,-1.339714050E0,2.902164917E0
4.068299500E0,-2.717748413E0,-1.152453461E0,3.029550018E0
4.078256500E0,-2.419269104E0,-9.410929871E-1,3.126398621E0
4.088213500E0,-2.314337311E0,-6.271957397E-1,3.172502747E0
4.098171500E0,-2.401905212E0,-3.601510620E-1,3.151845703E0
4.108128500E0,-2.617307281E0,-2.098635864E-1,3.083737335E0
4.118085500E0,-3.005001068E0,-2.119592285E-1,2.906206512E0
4.128042500E0,-3.385060730E0,-1.290316772E-1,2.695444794E0
4.137999500E0,-3.664379883E0,7.783813477E-3,2.582130432E0
4.147956500E0,-3.828289032E0,5.089416504E-2,2.561922455E0
4.157913500E0,-3.814218292E0,-4.969665527E-2,2.643951874E0
4.167870500E0,-3.648961945E0,-3.037184143E-1,2.850821686E0
4.177827500E0,-3.464246063E0,-6.486012268E-1,3.072810059E0
4.187784500E0,-3.246299286E0,-1.001567230E0,3.284619598E0
4.197741500E0,-3.078498230E0,-1.274749146E0,3.367547150E0
4.207698500E0,-2.991529083E0,-1.424437866E0,3.464695129E0
4.217655500E0,-2.933300171E0,-1.430874481E0,3.581751709E0
4.227612500E0,-2.983146515E0,-1.324894867E0,3.677402802E0
4.237569500E0,-3.202889557E0,-1.194216614E0,3.763473816E0
4.247526500E0,-3.620371399E0,-1.084794159E0,3.895349579E0
4.257483500E0,-4.135599976E0,-9.885443115E-1,4.152065735E0
4.267440250E0,-4.746479645E0,-8.399034119E-1,4.549938354E0
4.277397250E0,-5.387596436E0,-6.649172974E-1,4.959486694E0
4.287354250E0,-6.005810852E0,-4.483177185E-1,5.337600403E0
4.297311250E0,-6.600374451E0,-5.822891235E-2,5.728737030E0
4.307268250E0,-7.123686218E0,4.231700134E-1,6.095324707E0
4.317225250E0,-7.624993744E0,8.267308044E-1,6.384223938E0
4.327182250E0,-7.930807800E0,9.416917419E-1,6.668782196E0
4.337139250E0,-8.699160004E0,7.417076111E-1,7.202721863E0
4.347096250E0,-8.782835999E0,3.326083374E-1,7.700137482E0
4.357053250E0,-8.939260712E0,-2.471360779E-1,7.992030487E0
4.367010250E0,-9.058712311E0,-5.941145325E-1,8.319100342E0
4.376967250E0,-9.191186829E0,-4.608915710E-1,8.569679260E0
4.386924250E0,-9.249266052E0,4.101470947E-2,8.727600861E0
4.396881250E0,-9.269174652E0,5.185217285E-1,8.747659149E0
4.406838250E0,-9.184301147E0,7.455995178E-1,8.632249146E0
4.416795250E0,-9.116492157E0,7.080276489E-1,8.664132843E0
4.426752250E0,-9.172475739E0,5.815406799E-1,8.918603668E0
4.436709250E0,-9.266779633E0,5.010081482E-1,9.204658813E0
4.446666250E0,-9.414522400E0,4.766088867E-1,9.648934937E0
4.456623250E0,-9.528734894E0,5.026547241E-1,1.023212219E1
4.466580250E0,-9.577383728E0,5.743556213E-1,1.072714279E1
4.476537250E0,-9.762848053E0,6.170169067E-1,1.099748062E1
4.486495250E0,-1.001642075E1,4.816983032E-1,1.118324432E1
4.496452250E0,-1.049273026E1,3.682342529E-1,1.144235550E1
4.506409250E0,-1.118638779E1,4.546046448E-1,1.163021484E1
4.516366250E0,-1.185983734E1,7.713459778E-1,1.177870605E1
4.526323250E0,-1.298834061E1,9.906399536E-1,1.212254105E1
4.536280250E0,-1.344698685E1,1.075513458E0,1.196626602E1
4.546237250E0,-1.390653122E1,1.276994476E0,1.178259796E1
4.556194250E0,-1.394874344E1,1.260678406E0,1.201311859E1
4.566151250E0,-1.364786911E1,1.081501007E0,1.190354645E1
4.576108250E0,-1.329280746E1,1.057251434E0,1.137439682E1
4.586065250E0,-1.227387634E1,1.368753662E0,1.109911926E1
4.596022250E0,-1.114657059E1,1.779050446E0,1.076875626E1
4.605979250E0,-1.029588959E1,2.020049286E0,1.020038818E1
4.615936250E0,-9.649084625E0,1.983375549E0,9.597142639E0
4.625893250E0,-9.209748230E0,1.736089783E0,9.024283905E0
4.635850250E0,-8.892108765E0,1.406774597E0,8.477920074E0
4.645807250E0,-8.542585602E0,1.151405640E0,8.094417572E0
4.655764250E0,-8.127498779E0,1.022373962E0,7.827971649E0
4.665721250E0,-7.589966583E0,1.027762756E0,7.614216156E0
4.675678250E0,-7.108567657E0,1.085991669E0,7.375013580E0
4.685635250E0,-6.776258698E0,1.152453461E0,7.242539063E0
4.695592250E0,-6.492748260E0,1.259630585E0,7.324119415E0
4.705549250E0,-6.375392303E0,1.272503815E0,7.356003113E0
4.715506250E0,-6.440357208E0,1.227148132E0,7.375163269E0
4.725463250E0,-6.582860870E0,1.205143890E0,7.312294006E0
4.735420250E0,-6.767277374E0,1.305135956E0,7.111262054E0
4.745377250E0,-7.045997772E0,1.405577087E0,6.938072205E0
4.755334250E0,-7.309150543E0,9.761201477E-1,6.959178314E0
4.765291250E0,-6.917564850E0,3.052153015E-1,7.352260895E0
4.775248250E0,-6.348298645E0,-4.236190796E-1,7.776778107E0
4.785205250E0,-5.889502716E0,-1.665287018E0,6.934928741E0
4.795162250E0,-5.843548279E0,-2.780767365E0,6.043382721E0
4.805119250E0,-6.000571747E0,-2.800077209E0,6.562503204E0
4.815076250E0,-6.032904510E0,-2.096839600E0,7.346423035E0
4.825033250E0,-5.908213806E0,-1.240171051E0,7.514074402E0
4.834990250E0,-5.864055634E0,-1.243763580E0,5.815855865E0
4.844947250E0,-5.867348785E0,-2.134860535E0,4.041445770E0
4.854904250E0,-6.181844788E0,-3.107837219E0,3.068469086E0
4.864861250E0,-6.693181458E0,-3.729793854E0,2.615960083E0
4.874819250E0,-5.940247192E0,-3.362158356E0,3.064427490E0
4.884776250E0,-4.272265778E0,-2.077230377E0,4.060605927E0
4.894733250E0,-3.510350189E0,-1.439257050E0,4.815635834E0
4.904690250E0,-3.494034119E0,-1.245410156E0,5.166506195E0
4.914647250E0,-3.805985413E0,-5.339396667E-1,4.702171783E0
4.924604250E0,-3.984564056E0,4.083508301E-1,3.617078247E0
4.934561250E0,-3.976031799E0,7.869136047E-1,2.836002502E0
4.944518250E0,-4.337829437E0,4.144880676E-1,2.682571564E0
4.954475250E0,-4.353696442E0,5.777984619E-2,3.338357849E0
4.964432250E0,-4.352798309E0,-5.909710693E-1,4.214186554E0
4.974389250E0,-4.649481354E0,-1.480122070E0,3.638633423E0
4.984346250E0,-3.863914948E0,-2.152224426E0,3.200494537E0
4.994303250E0,-2.681374054E0,-2.226320343E0,3.136427765E0
5.004260250E0,-2.644700317E0,-1.852846985E0,2.925666046E0
5.014217250E0,-2.972817993E0,-1.241667938E0,2.975213013E0
5.024174250E0,-2.900069275E0,-6.578819275E-1,3.470832367E0
5.034131250E0,-2.701432343E0,-2.689906311E-1,3.798051910E0
5.044088250E0,-2.636916504E0,2.300715637E-1,3.556304626E0
5.054045250E0,-2.668650513E0,6.258485413E-1,2.986439667E0
5.064002250E0,-2.950514374E0,7.104226685E-1,2.387385406E0
5.073959250E0,-3.344944153E0,6.024971008E-1,2.217339020E0
5.083916250E0,-3.683540039E0,3.924838257E-1,2.492017822E0
5.093873250E0,-4.019441528E0,3.742218018E-2,3.151995392E0
5.103830250E0,-4.166884918E0,-3.710783386E-1,3.860771484E0
5.113787250E0,-4.064348145E0,-7.415579224E-1,4.434678040E0
5.123744250E0,-3.905229034E0,-9.363029480E-1,4.857249298E0
5.133701250E0,-3.977229309E0,-9.500743103E-1,5.024900665E0
5.143658250E0,-4.256997528E0,-8.509803772E-1,5.064568176E0
5.153615250E0,-4.684658203E0,-6.875202942E-1,5.215903473E0
5.163572250E0,-5.251230011E0,-5.647755432E-1,5.658533020E0
5.173529250E0,-5.872737579E0,-5.137316895E-1,6.221661987E0
5.183486250E0,-6.318211212E0,-5.005590820E-1,6.752458191E0
5.193443250E0,-6.733447723E0,-4.607418823E-1,7.237898712E0
5.203400250E0,-7.096742249E0,-4.219725037E-1,7.636070709E0
5.213357250E0,-7.568261719E0,-2.980302429E-1,7.976013794E0
5.223315250E0,-8.308472443E0,-7.394622803E-2,8.375832367E0
5.233272250E0,-8.934320984E0,2.740800476E-1,8.648864594E0
5.243229250E0,-9.635612640E0,6.797364807E-1,8.816066895E0
5.253186250E0,-9.913584595E0,1.071022797E0,8.933722229E0
5.263143250E0,-1.005264542E1,1.362167358E0,8.776249695E0
5.273100167E0,-1.010443771E1,1.411864014E0,8.627010040E0
5.283057167E0,-9.906549225E0,1.295256500E0,8.740923157E0
5.293014167E0,-9.513316956E0,1.134191437E0,9.044491882E0
5.302971167E0,-9.019194489E0,9.921368408E-1,9.354796600E0
5.312928167E0,-8.565637665E0,7.417076111E-1,9.644743652E0
5.322885167E0,-8.260272675E0,4.336482239E-1,9.867330780E0
5.332842167E0,-8.180937653E0,2.471360779E-1,1.018122803E1
5.342799167E0,-8.472381592E0,1.549278259E-1,1.044692551E1
5.352756167E0,-9.050629120E0,1.722917175E-1,1.055290512E1
5.362713167E0,-9.690548401E0,4.686753845E-1,1.062206131E1
5.372670167E0,-1.030786469E1,8.274792480E-1,1.064840652E1
5.382627167E0,-1.106304428E1,8.773255920E-1,1.054452255E1
5.392584167E0,-1.149639313E1,7.694000244E-1,1.046907944E1
5.402541167E0,-1.209859085E1,6.489006042E-1,1.066502197E1
5.412498167E0,-1.248778152E1,8.101153564E-1,1.108235413E1
5.422455167E0,-1.279793655E1,9.762698364E-1,1.126362717E1
5.432412167E0,-1.324400894E1,7.538323975E-1,1.115959351E1
5.442369167E0,-1.317709808E1,4.037104797E-1,1.110735214E1
5.452326167E0,-1.217313583E1,4.667294312E-1,1.133921997E1
5.462283167E0,-1.135733231E1,4.878355408E-1,1.161734161E1
5.472240167E0,-1.070394104E1,4.852908325E-1,1.177571228E1
5.482197167E0,-1.026295807E1,4.370910645E-1,1.178978302E1
5.492154167E0,-1.002555176E1,3.396437073E-1,1.139804764E1
5.502111167E0,-9.995164948E0,1.124162292E-1,1.056802368E1
5.512068167E0,-1.001058289E1,-8.232879639E-3,9.760752411E0
5.522025167E0,-9.833052063E0,7.708969116E-2,9.176217957E0
5.531982167E0,-9.481882324E0,2.275268555E-1,8.665629730E0
5.541939167E0,-9.154064026E0,4.706213379E-1,8.173602905E0
5.551896167E0,-8.792416077E0,8.963360596E-1,7.933951263E0
5.561853167E0,-8.375832367E0,1.381327515E0,7.863747253E0
5.571810167E0,-7.883805542E0,1.673220520E0,7.736960907E0
5.581768167E0,-7.411687317E0,1.555415497E0,7.514523468E0
5.591725167E0,-6.927294617E0,1.152303772E0,7.355104980E0
5.601682167E0,-6.540798340E0,6.691085815E-1,7.343129883E0
5.611639167E0,-6.327342224E0,2.951861572E-1,7.361691284E0
5.621596167E0,-6.242169342E0,-5.942642212E-2,7.286697235E0
5.631553167E0,-6.121071167E0,-4.105961609E-1,7.187004547E0
5.641510167E0,-6.116879883E0,-8.641529846E-1,7.048991547E0
5.651467167E0,-6.328090668E0,-1.327888641E0,6.893015900E0
5.661424167E0,-6.548133087E0,-1.581611023E0,6.716383209E0
5.671381167E0,-6.672823792E0,-1.345851288E0,6.530170441E0
5.681338167E0,-6.790778503E0,-7.206015015E-1,6.347101135E0
5.691295167E0,-6.871909790E0,-8.202941895E-2,6.164031830E0
5.701252167E0,-6.677464142E0,3.817062378E-1,5.853128357E0
5.711209167E0,-6.152206421E0,6.462062073E-1,5.456453247E0
5.721166167E0,-5.586083679E0,5.261558533E-1,5.109624481E0
5.731123167E0,-5.035678253E0,1.698966980E-1,4.828958130E0
5.741080167E0,-4.604724426E0,-2.772235107E-1,4.534370728E0
5.751037167E0,-4.285438385E0,-6.601272583E-1,4.289479980E0
5.760994167E0,-4.114942932E0,-1.001716919E0,4.131109314E0
5.770951167E0,-3.882326660E0,-1.241667938E0,4.013304291E0
5.780908167E0,-3.588188324E0,-1.424587555E0,3.821852417E0
5.790865167E0,-3.328927460E0,-1.547032928E0,3.610641632E0
5.800822167E0,-3.110381927E0,-1.495240631E0,3.341201935E0
5.810779167E0,-2.857407990E0,-1.228195953E0,3.068768463E0
5.820736167E0,-2.597698059E0,-8.535250854E-1,2.815046082E0
5.830693167E0,-2.448009338E0,-4.405339050E-1,2.585573273E0
5.840650167E0,-2.403851166E0,-1.137634277E-2,2.554587708E0
5.850607167E0,-2.566413116E0,3.167413330E-1,2.736758881E0
5.860564167E0,-2.875520325E0,5.568420410E-1,2.950065308E0
5.870521167E0,-3.073259125E0,7.575746155E-1,3.175047455E0
5.880478167E0,-3.142864380E0,8.644523621E-1,3.359463959E0
5.890435167E0,-3.178190918E0,8.419990540E-1,3.440295868E0
5.900392167E0,-3.158731384E0,6.800358582E-1,3.529959412E0
5.910349167E0,-3.080144806E0,3.320095825E-1,3.595523071E0
5.920306167E0,-2.901117096E0,-7.873626709E-2,3.580853577E0
5.930263167E0,-2.771486664E0,-4.643344116E-1,3.533402252E0
5.940221167E0,-2.744243317E0,-7.590715027E-1,3.485052795E0
5.950178167E0,-2.917882233E0,-9.833052063E-1,3.454965363E0
5.960135167E0,-3.158581696E0,-1.155896301E0,3.551065521E0
5.970092167E0,-3.462150421E0,-1.275198212E0,3.772305450E0
5.980049167E0,-3.789519653E0,-1.353934479E0,4.062252502E0
5.990006167E0,-4.121678925E0,-1.374142456E0,4.396657104E0
5.999963167E0,-4.454287262E0,-1.265318756E0,4.814887390E0
6.009920167E0,-4.779411163E0,-1.108594666E0,5.227579193E0
6.019877167E0,-5.201383667E0,-8.978329468E-1,5.592520294E0
6.029834167E0,-5.724096680E0,-5.804928589E-1,5.948031006E0
6.039791167E0,-6.275549927E0,-2.757266235E-1,6.386469269E0
6.049748167E0,-6.870712280E0,-6.945556641E-2,6.863676910E0
6.059705167E0,-7.472460938E0,-1.377136230E-2,7.386838989E0
6.069662167E0,-7.924820251E0,-1.332229614E-1,7.858807526E0
6.079619167E0,-8.297545166E0,-2.770738220E-1,8.215964813E0
6.089576167E0,-8.682843933E0,-3.489244080E-1,8.577912140E0
6.099533167E0,-8.936566315E0,-2.760260010E-1,8.938212891E0
6.109490167E0,-9.164841614E0,-1.249900818E-1,9.370813293E0
6.119447167E0,-9.247020721E0,1.249900818E-1,9.728419647E0
6.129404167E0,-9.257349243E0,5.077441406E-1,9.916428680E0
6.139361167E0,-9.185798035E0,8.463400269E-1,9.992769928E0
6.149318167E0,-9.128018188E0,8.991801453E-1,9.885143738E0
6.159275167E0,-9.282796326E0,7.453001404E-1,9.696835327E0
6.169232167E0,-9.513616333E0,7.650590515E-1,9.632768555E0
6.179189167E0,-9.703122253E0,8.999285889E-1,9.565408630E0
6.189146167E0,-9.607022095E0,9.505233765E-1,9.360035706E0
6.199103167E0,-9.362730103E0,8.210426331E-1,9.275760956E0
6.209060167E0,-9.175619202E0,5.167254639E-1,9.448501740E0
6.219017167E0,-9.084907837E0,2.507286072E-1,9.860894165E0
6.228974167E0,-9.272018738E0,-5.837860107E-3,1.047147446E1
6.238931167E0,-9.748777313E0,-2.439926147E-2,1.110525650E1
6.248888167E0,-1.044468018E1,2.664459229E-1,1.166449356E1
6.258845167E0,-1.131332382E1,7.707472229E-1,1.195399155E1
6.268802375E0,-1.197419952E1,1.345551910E0,1.199365906E1
6.278760375E0,-1.270527924E1,1.699565735E0,1.191462341E1
6.288717375E0,-1.400891830E1,1.630559235E0,1.188723038E1
6.298674375E0,-1.395443161E1,1.243763580E0,1.113504456E1
6.308631375E0,-1.357661728E1,7.274871826E-1,1.026205994E1
6.318588375E0,-1.277668076E1,6.393205261E-1,9.936187592E0
6.328545375E0,-1.170940018E1,6.945556641E-1,9.938881989E0
6.338502375E0,-1.076067307E1,6.394702148E-1,1.004710693E1
6.348459375E0,-9.804012451E0,4.781057739E-1,1.013632141E1
6.358416375E0,-9.007967834E0,2.170486450E-1,1.005384293E1
6.368373375E0,-8.501121826E0,-9.056167603E-2,9.785301361E0
6.378330375E0,-8.301886139E0,-3.333567810E-1,9.420210571E0
6.388287375E0,-8.391250305E0,-3.725752258E-1,8.961714020E0
6.398244375E0,-8.670270081E0,-1.663041687E-1,8.319399719E0
6.408201375E0,-8.881031799E0,2.231858826E-1,7.664212189E0
6.418158375E0,-8.924291840E0,6.497987366E-1,7.300917664E0
6.428115375E0,-8.587492218E0,9.437873840E-1,7.040608978E0
6.438072375E0,-8.064928894E0,1.045725403E0,6.962321777E0
6.448029375E0,-7.494914246E0,1.089584198E0,7.161856842E0
6.457986375E0,-6.851402435E0,1.020278320E0,7.460635529E0
6.467943375E0,-6.264173584E0,8.720864868E-1,7.732470245E0
6.477900375E0,-5.803581390E0,5.827381897E-1,7.828570404E0
6.487857375E0,-5.575006714E0,1.725910950E-1,7.773634644E0
6.497814375E0,-5.759572906E0,-3.486250305E-1,7.617958374E0
6.507771375E0,-6.328240356E0,-7.542814636E-1,7.302863617E0
6.517728375E0,-6.924600220E0,-7.750881958E-1,6.832990723E0
6.527685375E0,-7.464527435E0,-5.848338318E-1,6.380332031E0
6.537642375E0,-7.809410248E0,-3.372486877E-1,5.927224274E0
6.547599375E0,-7.774832153E0,-1.728904724E-1,5.527555389E0
6.557556375E0,-7.369475098E0,-1.450483704E-1,5.389243011E0
6.567513375E0,-6.812034302E0,-2.492317200E-1,5.517226868E0
6.577470375E0,-6.226302338E0,-3.945794678E-1,5.609884186E0
6.587427375E0,-5.736969910E0,-5.974076843E-1,5.662574615E0
6.597384375E0,-5.253475342E0,-8.171507263E-1,5.676046600E0
6.607341375E0,-4.759951630E0,-1.026714935E0,5.491181030E0
6.617299375E0,-4.355193329E0,-1.238075409E0,5.066663818E0
6.627256375E0,-3.997437286E0,-1.408870239E0,4.674030304E0
6.637213375E0,-3.632645874E0,-1.537003784E0,4.400249634E0
6.647170375E0,-3.363655243E0,-1.618434448E0,4.120331726E0
6.657127375E0,-3.216660919E0,-1.607656860E0,3.841761017E0
6.667084375E0,-3.242257690E0,-1.425485687E0,3.515888672E0
6.677041375E0,-3.462898865E0,-9.446855164E-1,3.284619598E0
6.686998375E0,-3.820205841E0,-4.327500916E-1,3.317850494E0
6.696955375E0,-4.032015381E0,7.499404907E-2,3.365601196E0
6.706912375E0,-4.084705811E0,5.179229736E-1,3.321293335E0
6.716869375E0,-3.939058685E0,7.369175720E-1,3.186723175E0
6.726826375E0,-3.692221985E0,6.298901367E-1,3.062032471E0
6.736783375E0,-3.395538940E0,3.535647583E-1,3.043471069E0
6.746740375E0,-3.067421265E0,3.981719971E-2,3.150348816E0
6.756697375E0,-2.761307831E0,-2.667453003E-1,3.326532440E0
6.766654375E0,-2.554438019E0,-4.793032837E-1,3.417094116E0
6.776611375E0,-2.427801361E0,-5.444178772E-1,3.377426605E0
6.786568375E0,-2.363734589E0,-5.158273315E-1,3.252436523E0
6.796525375E0,-2.362986145E0,-3.917353821E-1,3.131637726E0
6.806482375E0,-2.442321167E0,-3.032693481E-1,3.018173676E0
6.816439375E0,-2.574047241E0,-2.523751831E-1,2.916834412E0
6.826396375E0,-2.600991211E0,-3.150947571E-1,2.960244141E0
6.836353375E0,-2.633024597E0,-5.643264771E-1,3.237916718E0
6.846310375E0,-2.825973358E0,-8.800199890E-1,3.608995056E0
6.856267375E0,-3.204985199E0,-1.039588165E0,3.964954834E0
6.866224375E0,-3.785028992E0,-1.111738129E0,4.401746521E0
6.876181375E0,-4.431684265E0,-9.948312378E-1,4.909939728E0
6.886138375E0,-5.147795105E0,-7.961943054E-1,5.386847992E0
6.896095375E0,-5.839057617E0,-5.683680725E-1,5.751190338E0
6.906052375E0,-6.503825226E0,-3.517684937E-1,6.012995911E0
6.916009375E0,-7.073839874E0,-1.787283325E-1,6.237379303E0
6.925966375E0,-7.530839539E0,-6.376739502E-2,6.534960480E0
6.935923375E0,-7.852969666E0,-5.718109131E-2,6.930138702E0
6.945880375E0,-8.090974731E0,-1.480421448E-1,7.349267120E0
6.955838375E0,-8.183332672E0,-2.920426941E-1,7.723189545E0
6.965795375E0,-8.255632324E0,-3.700305176E-1,8.077203369E0
6.975752375E0,-8.328381042E0,-2.613565063E-1,8.463999023E0
6.985709375E0,-8.481512604E0,-3.772155762E-2,8.758885803E0
6.995666375E0,-8.588240662E0,2.481838989E-1,8.987161102E0
7.005623375E0,-8.746910706E0,4.813989258E-1,9.140142975E0
7.015580375E0,-8.887618103E0,6.417155457E-1,9.235943756E0
7.025537375E0,-8.988807678E0,7.351213074E-1,9.284442902E0
7.035494375E0,-9.115444336E0,6.712042236E-1,9.326505432E0
7.045451375E0,-9.076525269E0,4.384382629E-1,9.335187378E0
7.055408375E0,-9.100176086E0,1.004411316E-1,9.532926178E0
7.065365375E0,-9.440717926E0,-1.086740112E-1,1.002420456E1
7.075322375E0,-9.818981323E0,-1.537303162E-1,1.060709244E1
7.085279375E0,-1.016865417E1,-1.589694214E-1,1.107337280E1
7.095236375E0,-1.052506302E1,-1.516346741E-1,1.144280457E1
7.105193375E0,-1.097188385E1,-7.304809570E-2,1.168410278E1
7.115150375E0,-1.152198990E1,1.231938171E-1,1.186148392E1
7.125107375E0,-1.202374649E1,5.361849976E-1,1.204275696E1
7.135064375E0,-1.247505798E1,7.945477295E-1,1.200488571E1
7.145021375E0,-1.254301666E1,1.103355560E0,1.161255157E1
7.154978375E0,-1.369487137E1,1.548529816E0,1.185070633E1
7.164935375E0,-1.317619995E1,1.757345581E0,1.168964127E1
7.174892375E0,-1.217373459E1,1.713187408E0,1.152827682E1
7.184849375E0,-1.190175018E1,1.507814484E0,1.199021622E1
7.194806375E0,-1.154489227E1,1.241368561E0,1.195009964E1
7.204763375E0,-1.096903976E1,1.257534943E0,1.152408554E1
7.214720375E0,-1.040875488E1,1.166673889E0,1.090362579E1
7.224677375E0,-1.001013382E1,9.214837646E-1,1.007120682E1
7.234634375E0,-9.673334198E0,7.830216980E-1,9.342222748E0
7.244591375E0,-9.270671539E0,7.855664063E-1,8.971743164E0
7.254548375E0,-8.817863159E0,8.192463684E-1,8.782386932E0
7.264505375E0,-8.324938202E0,1.006357269E0,8.563841400E0
7.274463875E0,-7.804769897E0,1.212628326E0,8.262068939E0
7.284420875E0,-7.210206299E0,1.322948914E0,7.854915619E0
7.294377875E0,-6.593638458E0,1.303639069E0,7.411837006E0
7.304334875E0,-5.988746338E0,1.083896027E0,7.063511353E0
7.314291875E0,-5.454357605E0,6.848258972E-1,6.909331970E0
7.324248875E0,-5.088368683E0,3.095562744E-1,6.995402985E0
7.334205875E0,-4.925956421E0,2.754272461E-2,7.436984711E0
7.344162875E0,-5.039420471E0,-1.517843628E-1,7.987839203E0
7.354119875E0,-5.445825348E0,-3.023712158E-1,8.214767303E0
7.364076875E0,-6.148015137E0,-4.096980286E-1,7.983049164E0
7.374033875E0,-6.899153137E0,-2.724334717E-1,7.611372070E0
7.383990875E0,-7.650141449E0,-8.083190918E-2,7.353608093E0
7.393947875E0,-8.121810608E0,-1.222956848E-1,6.882837067E0
7.403904875E0,-8.342451782E0,-2.891986084E-1,6.291416931E0
7.413861875E0,-8.264463959E0,-5.686674500E-1,6.058650970E0
7.423818875E0,-7.892188110E0,-8.898994446E-1,6.072272644E0
7.433775875E0,-7.447762299E0,-1.192420349E0,6.254294128E0
7.443732875E0,-6.988068237E0,-1.389261017E0,6.360423431E0
7.453689875E0,-6.531068573E0,-1.335522766E0,6.434669037E0
7.463646875E0,-6.154751129E0,-1.119372253E0,6.283932495E0
7.473603875E0,-5.890400848E0,-8.036787415E-1,5.845494232E0
7.483560875E0,-5.745801544E0,-6.593788147E-1,5.221292267E0
7.493517875E0,-5.591023407E0,-7.713459778E-1,4.575086060E0
7.503474875E0,-5.312452698E0,-9.958790588E-1,4.078568573E0
7.513431875E0,-4.903203735E0,-1.127754822E0,3.783232727E0
7.523388875E0,-4.406536560E0,-1.117276611E0,3.822002106E0
7.533345875E0,-3.817062378E0,-9.771679688E-1,4.038751373E0
7.543302875E0,-3.400179291E0,-8.830137634E-1,4.080215149E0
7.553259875E0,-3.047213287E0,-8.518785095E-1,4.061054993E0
7.563216875E0,-2.695295105E0,-8.322692871E-1,4.086352386E0
7.573173875E0,-2.453847198E0,-7.713459778E-1,4.074227600E0
7.583130875E0,-2.236648865E0,-5.758525085E-1,3.963158569E0
7.593087875E0,-2.065704346E0,-2.538720703E-1,3.781586151E0
7.603045875E0,-1.995200958E0,1.233435059E-1,3.521876221E0
7.613002875E0,-2.059417419E0,3.817062378E-1,3.238665161E0
7.622959875E0,-2.355801086E0,3.878434753E-1,3.064128113E0
7.632916875E0,-2.640359344E0,3.252735901E-1,2.985691223E0
7.642873875E0,-2.766846313E0,3.210823059E-1,3.044668579E0
7.652830875E0,-2.803520050E0,2.299218750E-1,3.232976990E0
7.662787875E0,-2.767295380E0,1.222956848E-1,3.415896606E0
7.672744875E0,-2.687062225E0,3.996688843E-2,3.587439880E0
7.682701875E0,-2.648292847E0,-4.385879517E-2,3.630849609E0
7.692658875E0,-2.690505066E0,-1.895059204E-1,3.550466766E0
7.702615875E0,-2.879412231E0,-3.855981445E-1,3.454216919E0
7.712572875E0,-3.089724884E0,-5.647755432E-1,3.443738708E0
7.722529875E0,-3.335663452E0,-7.601193237E-1,3.562741241E0
7.732486875E0,-3.644920349E0,-9.081614685E-1,3.763473816E0
7.742443875E0,-3.925736389E0,-1.009351044E0,4.017944641E0
7.752400875E0,-4.355043640E0,-1.121318207E0,4.408482513E0
7.762357875E0,-4.878654785E0,-1.257684631E0,4.906496887E0
7.772314875E0,-5.375022583E0,-1.244661713E0,5.426814880E0
7.782271875E0,-5.890251160E0,-1.085692291E0,5.977070618E0
7.792228875E0,-6.471941528E0,-8.063731384E-1,6.429280243E0
7.802185875E0,-7.147337036E0,-4.860392761E-1,6.681356049E0
7.812142875E0,-7.927514648E0,-6.107299805E-2,6.886279907E0
7.822099875E0,-8.688981171E0,3.860472107E-1,7.117399292E0
7.832056875E0,-9.164392548E0,7.235952759E-1,7.275171204E0
7.842013875E0,-9.294322357E0,8.593629456E-1,7.519163818E0
7.851970875E0,-9.748627625E0,8.907975769E-1,8.094866638E0
7.861927875E0,-9.313781891E0,8.806187439E-1,8.596473541E0
7.871884875E0,-9.026229858E0,7.249424744E-1,8.997190247E0
7.881841875E0,-8.711434479E0,5.879772949E-1,9.581425323E0
7.891798875E0,-8.346792755E0,5.472619629E-1,1.016850449E1
7.901755875E0,-8.080197144E0,5.096900940E-1,1.045156586E1
7.911712875E0,-7.935747528E0,5.240602112E-1,1.043614792E1
7.921670875E0,-7.948920135E0,5.884263611E-1,1.023361908E1
7.931627875E0,-8.060438232E0,7.048841858E-1,1.007015900E1
7.941584875E0,-8.209977264E0,7.092251587E-1,1.007135651E1
7.951541875E0,-8.468190308E0,5.608836365E-1,1.040052200E1
7.961498875E0,-8.830586700E0,3.730242920E-1,1.085123474E1
7.971455875E0,-9.389075317E0,1.363664246E-1,1.128413452E1
7.981412875E0,-1.013557297E1,-3.433859253E-1,1.168619843E1
7.991369875E0,-1.103625000E1,-7.156617737E-1,1.221474930E1
8.001326875E0,-1.195938034E1,-8.442443848E-1,1.268956192E1
8.011283875E0,-1.308923080E1,-7.274871826E-1,1.299642380E1
8.021240875E0,-1.397374146E1,-2.993774414E-1,1.291379562E1
8.031197875E0,-1.443568085E1,2.787203979E-1,1.242835510E1
8.041154875E0,-1.414498535E1,9.357041931E-1,1.185474792E1
8.051111875E0,-1.298025742E1,1.413360901E0,1.128937363E1
8.061068875E0,-1.154249725E1,1.493893433E0,1.098116455E1
