"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.502868256E1,-1.695052087E-1,-2.396774292E-2,-2.210358530E-2
1.503862084E1,-2.621804774E-1,6.924014539E-3,-4.021254554E-2
1.504855907E1,-3.473991156E-1,-2.396774292E-2,-4.553871229E-2
1.505852912E1,-4.230306745E-1,-1.123820841E-1,-2.316881903E-2
1.506846745E1,-4.869446456E-1,-1.912093312E-1,2.476666868E-2
1.507840568E1,-5.125102401E-1,-2.125139832E-1,9.081111848E-2
1.508832146E1,-5.157059431E-1,-2.114487588E-1,1.547250897E-1
1.509825969E1,-5.220973492E-1,-2.050573528E-1,2.079867423E-1
1.510819797E1,-4.837489426E-1,-1.187734827E-1,2.580527067E-1
1.511814902E1,-3.878779709E-1,2.396774292E-2,2.900096774E-1
1.512808730E1,-2.973331809E-1,1.858831644E-1,2.932053804E-1
1.513802558E1,-3.101159632E-1,3.328853250E-1,2.239652425E-1
1.514793933E1,-4.464657903E-1,3.648423254E-1,2.583190054E-2
1.515787761E1,-8.001231551E-1,6.924014539E-3,-2.372806519E-1
1.516781589E1,-1.188933253E0,-5.757584572E-1,-2.181064636E-1
1.517776167E1,-1.209172606E0,-6.204982400E-1,3.358147144E-1
1.518769980E1,-9.865389466E-1,-5.065183043E-1,6.619091630E-1
1.519763797E1,-9.844084978E-1,-3.861469626E-1,3.454017937E-1
1.520755876E1,-1.056844354E0,-1.006645188E-1,-5.086487532E-2
1.521749693E1,-8.608414531E-1,-4.846810177E-2,-8.069140464E-2
1.522743511E1,-5.902722478E-1,1.011971384E-2,2.047910541E-1
1.523740193E1,-2.355496585E-1,-1.177082509E-1,3.209014535E-1
1.524734006E1,1.543256342E-1,-2.327534109E-1,1.493989378E-1
1.525727824E1,5.047873259E-1,-1.038602218E-1,-1.882799417E-1
1.526723204E1,8.254224658E-1,-3.462007269E-2,-5.706986189E-1
1.527717016E1,1.101317763E0,-1.528609395E-1,-8.785509467E-1
1.528710834E1,1.240863323E0,-2.178401500E-1,-9.861394763E-1
1.529702855E1,1.231276274E0,-1.198387146E-1,-8.732247949E-1
1.530696667E1,1.219558716E0,-5.166380107E-2,-6.165035963E-1
1.531690485E1,1.199319243E0,-5.912043154E-2,-3.928046823E-1
1.532684813E1,1.114100575E0,5.326165119E-4,-3.022598624E-1
1.533678626E1,1.033142924E0,1.709699035E-1,-2.436720580E-1
1.534672443E1,9.670984149E-1,3.669727743E-1,-1.904104054E-1
1.535663027E1,8.861407042E-1,5.001268983E-1,-1.424749196E-1
1.536656844E1,8.009220958E-1,5.278229713E-1,-8.388710022E-2
1.537650662E1,7.316819429E-1,4.426043332E-1,-1.677742042E-2
1.538644511E1,6.709636450E-1,2.860150635E-1,3.328853101E-2
1.539638329E1,6.017234921E-1,1.240996495E-1,4.287562892E-2
1.540632146E1,4.941349626E-1,-1.970681176E-2,9.853405878E-3
1.541630131E1,3.663070202E-1,-1.177082509E-1,5.592473317E-3
1.542623943E1,2.363485843E-1,-1.358172148E-1,6.950645149E-2
1.543617761E1,1.340862066E-1,-6.551183015E-2,1.334204376E-1
1.544610485E1,5.312849581E-2,1.507304758E-1,1.770949960E-1
1.545604303E1,-6.724283099E-2,3.786903322E-1,1.909430176E-1
1.546598115E1,-2.419410497E-1,4.244953692E-1,1.866820902E-1
1.547588485E1,-3.921388984E-1,2.146444470E-1,2.026605755E-1
1.548582303E1,-4.613790512E-1,-1.017297506E-1,2.452699095E-1
1.549576120E1,-4.997274280E-1,-3.051892519E-1,3.123795986E-1
1.550570766E1,-5.167711973E-1,-3.946688473E-1,4.007939398E-1
1.551564584E1,-4.975969791E-1,-4.479304850E-1,4.808195531E-1
1.552558402E1,-4.720313847E-1,-4.639089704E-1,5.223636627E-1
1.553552225E1,-4.688356817E-1,-3.488638103E-1,5.117112994E-1
1.554546042E1,-4.699009061E-1,-1.049254537E-1,4.382102489E-1
1.555539860E1,-4.336830080E-1,1.709699035E-1,3.155752718E-1
1.556533568E1,-3.825518191E-1,4.287562966E-1,1.419423074E-1
1.557527386E1,-4.549876451E-1,4.532566369E-1,-9.347419441E-2
1.558521204E1,-7.958621979E-1,1.438064594E-2,-3.054555655E-1
1.559518850E1,-1.039800644E0,-6.737598777E-1,-1.222354919E-1
1.560512662E1,-9.098421335E-1,-1.108374953E0,5.969299674E-1
1.561506480E1,-5.849460959E-1,-1.199985027E0,9.164998531E-1
1.562497214E1,-4.539224207E-1,-8.846760392E-1,6.406044960E-1
1.563491032E1,-5.199668407E-1,-9.320788831E-2,5.063851476E-1
1.564484850E1,-4.251611233E-1,3.573856652E-1,5.138418078E-1
1.565478402E1,-1.577876359E-1,2.274272442E-1,5.383421183E-1
1.566472214E1,1.383471340E-1,-1.011971384E-2,3.730978668E-1
1.567466032E1,3.631113172E-1,-3.035914153E-2,-6.151720881E-2
1.568462089E1,5.612446666E-1,6.657706201E-2,-5.110455155E-1
1.569455912E1,7.295514941E-1,-5.485950038E-2,-8.710942864E-1
1.570449730E1,8.318138123E-1,-2.284924835E-1,-1.073488593E0
1.571440683E1,8.254224658E-1,-2.497971505E-1,-1.116097927E0
1.572434506E1,7.497909069E-1,-1.283605844E-1,-1.006378889E0
1.573428329E1,7.210295796E-1,6.125089899E-2,-7.560491562E-1
1.574422782E1,7.018554211E-1,2.061225921E-1,-4.971975088E-1
1.575416600E1,6.400718689E-1,2.412752807E-1,-2.948032320E-1
1.576410422E1,5.900059342E-1,1.901440918E-1,-1.030612960E-1
1.577403803E1,5.463314056E-1,1.209039465E-1,4.713656008E-2
1.578397620E1,4.717650712E-1,8.468602598E-2,1.185071766E-1
1.579391443E1,3.758940995E-1,8.575125784E-2,1.472684592E-1
1.580388516E1,2.757622004E-1,9.427312016E-2,1.483336985E-1
1.581382334E1,1.766955256E-1,8.468602598E-2,1.227681041E-1
1.582376157E1,6.165036187E-2,3.994623944E-2,7.909355313E-2
1.583368360E1,-8.109086752E-2,-2.609820850E-2,5.246272683E-2
1.584362178E1,-2.280930281E-1,-7.935985923E-2,5.246272683E-2
1.585356001E1,-3.527252972E-1,-1.123820841E-1,3.115806542E-2
1.586347730E1,-4.347482324E-1,-1.475347728E-1,1.517957076E-2
1.587341553E1,-4.454005659E-1,-2.295577228E-1,1.517957076E-2
1.588335376E1,-4.155740440E-1,-3.339505494E-1,4.607132822E-2
1.589331652E1,-3.846822679E-1,-3.648423254E-1,1.067896113E-1
1.590325475E1,-3.559209704E-1,-2.679060996E-1,1.781602204E-1
1.591319292E1,-3.090507388E-1,-1.070559174E-1,2.452699095E-1
1.592311271E1,-2.557890713E-1,-5.326165119E-4,2.974663079E-1
1.593305089E1,-2.366148829E-1,5.485950038E-2,3.166405261E-1
1.594298912E1,-2.142449915E-1,7.296846062E-2,2.964010835E-1
1.595295240E1,-1.695052087E-1,8.468602598E-2,2.442046702E-1
1.596289058E1,-1.727008969E-1,2.029268891E-1,1.483336985E-1
1.597282881E1,-2.696371078E-1,4.074516296E-1,6.204982474E-2
1.598274844E1,-4.677704573E-1,5.746932030E-1,-7.989247679E-4
1.599268662E1,-7.671009302E-1,5.619103909E-1,-7.216953486E-2
1.600262485E1,-1.097323179E0,2.316881865E-1,-1.723014414E-1
1.601258074E1,-1.300782681E0,-4.207670316E-2,-1.371487528E-1
1.602251891E1,-1.391327500E0,-1.225017942E-2,4.158403277E-1
1.603245719E1,-1.359370470E0,-1.225017942E-2,9.473916292E-1
1.604238542E1,-1.275217056E0,-1.592523307E-1,7.822805047E-1
1.605232360E1,-1.199585557E0,-3.967992961E-1,3.272928596E-1
1.606226178E1,-6.978607774E-1,-3.232982159E-1,2.154433727E-1
1.607218964E1,4.354140162E-2,-1.315562725E-1,3.688369393E-1
1.608212782E1,5.484618545E-1,-2.306229472E-1,3.720326424E-1
1.609206605E1,7.721607685E-1,-6.311505437E-1,2.143781483E-1
1.610200141E1,9.234238863E-1,-8.292838931E-1,1.291595101E-1
1.611193959E1,1.142861843E0,-6.716294289E-1,9.933298081E-2
1.612187782E1,1.376147866E0,-4.138430357E-1,7.722939365E-3
1.613182657E1,1.489062667E0,-1.688394397E-1,-9.347419441E-2
1.614176480E1,1.456040382E0,2.609820850E-2,-1.946713328E-1
1.615170297E1,1.337799549E0,1.848179251E-1,-3.342168629E-1
1.616162131E1,1.173753619E0,3.595161438E-1,-4.876104295E-1
1.617155954E1,9.756202698E-1,4.958659708E-1,-6.207645535E-1
1.618149777E1,7.785521746E-1,5.438014865E-1,-7.145050764E-1
1.619144683E1,6.315500140E-1,5.352795720E-1,-7.549839020E-1
1.620138490E1,5.101134777E-1,4.894745648E-1,-7.464620471E-1
1.621132308E1,3.748288751E-1,4.021254778E-1,-7.155702710E-1
1.622127501E1,2.331528813E-1,2.647103965E-1,-6.527215242E-1
1.623121313E1,1.468690038E-1,1.731003672E-1,-5.632419586E-1
1.624115126E1,1.181077138E-1,1.379476786E-1,-4.471315742E-1
1.625106787E1,8.934641629E-2,1.081211492E-1,-3.118469715E-1
1.626100600E1,2.862813696E-2,4.527240247E-2,-1.733666807E-1
1.627094412E1,-3.848154470E-2,-2.290250920E-2,-1.890788600E-2
1.628088469E1,-5.659050494E-2,-5.698996782E-2,1.046591476E-1
1.629082282E1,-1.717688330E-2,-1.304910481E-1,1.280942708E-1
1.630076100E1,-2.263620263E-3,-2.945369184E-1,9.826774895E-2
1.631070922E1,-4.913387448E-2,-4.575175941E-1,7.802832127E-2
1.632064730E1,-1.226349548E-1,-5.629756451E-1,7.163692266E-2
1.633058542E1,-2.110492885E-1,-5.991935730E-1,6.631075591E-2
1.634052547E1,-3.143768907E-1,-5.427362323E-1,7.483261824E-2
1.635046355E1,-4.358134568E-1,-3.946688473E-1,1.003982127E-1
1.636040172E1,-5.519238710E-1,-2.572537661E-1,1.376813650E-1
1.637033058E1,-6.467295885E-1,-2.050573528E-1,1.621817350E-1
1.638026876E1,-7.266221046E-1,-1.560566425E-1,1.685731262E-1
1.639020688E1,-7.724270821E-1,-2.503297664E-2,1.653774232E-1
1.640013318E1,-7.862751484E-1,1.773612946E-1,1.621817350E-1
1.641007126E1,-8.416672349E-1,3.531247377E-1,1.493989378E-1
1.642000943E1,-9.481905699E-1,4.681699276E-1,1.270290315E-1
1.642994610E1,-9.950608015E-1,3.989297748E-1,3.328853101E-2
1.643988428E1,-1.031278729E0,-2.609820850E-2,-1.808233112E-1
1.644982235E1,-1.214498758E0,-5.746932030E-1,-2.724333405E-1
1.645976797E1,-1.488263726E0,-5.576494932E-1,6.524552405E-2
1.646970610E1,-1.455241442E0,-2.881455421E-1,5.436683297E-1
1.647964422E1,-1.229412079E0,-4.191691875E-1,6.086475253E-1
1.648957938E1,-1.076018453E0,-4.202344418E-1,3.070534170E-1
1.649951756E1,-8.097102642E-1,-2.348838747E-1,1.493989378E-1
1.650945563E1,-4.017260075E-1,-3.041240275E-1,2.069215178E-1
1.651939391E1,1.371487509E-2,-6.396724582E-1,2.314218730E-1
1.652933204E1,3.098496497E-1,-6.993255019E-1,1.142462417E-1
1.653927021E1,4.952002168E-1,-3.818860352E-1,-7.856093347E-2
1.654924584E1,6.816160083E-1,-2.732322812E-1,-3.107817471E-1
1.655918396E1,8.690969944E-1,-2.636451721E-1,-5.227631330E-1
1.656912209E1,9.990554452E-1,-8.255556226E-2,-6.633738875E-1
1.657903954E1,1.050186634E0,7.509893179E-2,-7.102441192E-1
1.658897761E1,1.064034581E0,1.699046642E-1,-6.495258212E-1
1.659891579E1,1.056578040E0,2.785584331E-1,-5.387415886E-1
1.660883027E1,9.937292337E-1,3.818860352E-1,-4.535229504E-1
1.661876844E1,8.818798065E-1,4.852136374E-1,-4.002613127E-1
1.662870652E1,7.742912769E-1,5.693670511E-1,-3.491301239E-1
1.663868412E1,6.837464571E-1,5.651060939E-1,-2.894770801E-1
1.664862225E1,6.113106012E-1,4.553871155E-1,-2.127802968E-1
1.665856037E1,5.591141582E-1,2.817541361E-1,-1.105179265E-1
1.666846245E1,5.303528905E-1,1.081211492E-1,1.331541222E-3
1.667840063E1,5.005263686E-1,-2.822867595E-2,9.081111848E-2
1.668833876E1,4.344819188E-1,-1.315562725E-1,1.600512564E-1
1.669831360E1,3.268933892E-1,-2.636451721E-1,2.378132790E-1
1.670825183E1,2.075872868E-1,-4.713656008E-1,3.219666779E-1
1.671819006E1,1.106510833E-1,-6.545857191E-1,3.901416063E-1
1.672811745E1,1.158440951E-2,-7.323477268E-1,4.318188429E-1
1.673805568E1,-1.066564545E-1,-7.067821026E-1,4.296883643E-1
1.674799386E1,-2.408758104E-1,-6.109111309E-1,3.944025338E-1
1.675794042E1,-3.942693770E-1,-5.011921525E-1,3.560541272E-1
1.676787860E1,-5.444672108E-1,-3.989297748E-1,3.198362291E-1
1.677781683E1,-6.467295885E-1,-2.945369184E-1,3.027924895E-1
1.678775037E1,-6.882736683E-1,-1.773612946E-1,3.017272651E-1
1.679768855E1,-6.808170676E-1,-9.853405505E-2,2.719007432E-1
1.680762678E1,-5.849460959E-1,9.054481052E-3,2.260957062E-1
1.681754464E1,-3.505948186E-1,2.902759910E-1,2.015953511E-1
1.682748282E1,-7.682993263E-2,6.673684716E-1,1.217028722E-1
1.683742105E1,-1.141130850E-1,8.953283429E-1,-1.531272531E-1
1.684734594E1,-6.286206245E-1,6.556509137E-1,-5.291544795E-1
1.685728417E1,-1.221955419E0,-1.757634431E-2,-6.772218943E-1
1.686722240E1,-1.450980544E0,-5.150401592E-1,-3.693695366E-1
1.687718678E1,-1.314630747E0,-6.023892760E-1,2.484655976E-1
1.688712495E1,-1.147389174E0,-2.934716940E-1,5.394073725E-1
1.689706318E1,-1.196389794E0,-2.476666719E-1,3.038577139E-1
1.690698058E1,-1.128214955E0,-5.150401592E-1,2.796236612E-2
1.691691881E1,-1.046191931E0,-3.701684773E-1,2.846835256E-1
1.692685704E1,-7.585790753E-1,-1.741656065E-1,8.483249545E-1
1.693680506E1,-9.067796171E-2,-5.384752750E-1,8.909342885E-1
1.694674324E1,4.653736651E-1,-7.153039575E-1,5.479292274E-1
1.695668146E1,9.031844735E-1,-7.930659652E-1,1.003982127E-1
1.696663771E1,1.280276895E0,-9.475247860E-1,-4.705666900E-1
1.697657589E1,1.505041122E0,-1.011438727E0,-9.520519972E-1
1.698651412E1,1.545519948E0,-7.568480372E-1,-1.209838390E0
1.699644256E1,1.414496303E0,-3.829512596E-1,-1.231143117E0
1.700638074E1,1.239798069E0,-2.732322812E-1,-9.978570342E-1
1.701631896E1,1.142861843E0,-2.252967805E-1,-6.452649236E-1
1.702624745E1,1.074687004E0,-1.597849536E-3,-4.045222402E-1
1.703618563E1,1.011838198E0,2.146444470E-1,-2.734985650E-1
1.704612386E1,9.841421843E-1,4.330172241E-1,-1.627143472E-1
1.705606469E1,9.149020314E-1,6.812165380E-1,-9.773512930E-2
1.706600287E1,7.572475076E-1,7.930659652E-1,-3.169068322E-2
1.707594110E1,6.134410501E-1,7.153039575E-1,7.163692266E-2
1.708588881E1,5.101134777E-1,4.660394490E-1,1.621817350E-1
1.709582704E1,3.663070202E-1,9.533835202E-2,2.079867423E-1
1.710576521E1,1.809564531E-1,-1.667089611E-1,2.708354890E-1
1.711567448E1,-2.356828004E-2,-2.561885417E-1,3.794892728E-1
1.712561271E1,-2.248973250E-1,-2.742975056E-1,4.382102489E-1
1.713555094E1,-4.059869349E-1,-1.187734827E-1,4.328840673E-1
1.714549266E1,-5.828156471E-1,1.240996495E-1,4.115794003E-1
1.715543089E1,-7.543181181E-1,2.252967805E-1,3.699021637E-1
1.716536912E1,-8.608414531E-1,1.049254537E-1,2.836183012E-1
1.717533198E1,-8.342106342E-1,-1.017297506E-1,1.930734813E-1
1.718527016E1,-7.660356760E-1,-2.231663167E-1,1.430075318E-1
1.719520839E1,-7.212958932E-1,-2.924064696E-1,1.227681041E-1
1.720513141E1,-6.403381824E-1,-3.083849549E-1,1.035939083E-1
1.721506948E1,-5.210320950E-1,-2.679060996E-1,9.826774895E-2
1.722500761E1,-3.623123765E-1,-1.379476786E-1,1.259638071E-1
1.723494402E1,-1.631138027E-1,9.320788831E-2,1.344856620E-1
1.724488214E1,-2.250304818E-2,2.870802879E-1,9.507204592E-2
1.725482016E1,-1.407439113E-1,3.999949992E-1,-9.320789017E-3
1.726476402E1,-5.998593569E-1,1.922745556E-1,-1.818885356E-1
1.727470209E1,-1.228346825E0,-4.948007464E-1,-1.446053833E-1
1.728464016E1,-1.318891644E0,-1.105179310E0,4.147751033E-1
1.729458245E1,-9.833432436E-1,-9.666989446E-1,1.441659689E0
1.730452053E1,-8.597761989E-1,-2.732322812E-1,1.667489171E0
1.731445860E1,-9.673647285E-1,-6.551183015E-2,8.802819252E-1
1.732440365E1,-6.808170676E-1,-2.338186502E-1,6.267564893E-1
1.733434172E1,-1.471353173E-1,5.054530501E-1,9.686962962E-1
1.734427980E1,2.171743810E-1,1.170158505E0,9.399349689E-1
1.735423339E1,2.938711643E-1,8.878717422E-1,4.382102489E-1
1.736417146E1,3.194367588E-1,6.673684716E-1,-5.193011090E-2
1.737410959E1,5.186353326E-1,5.810846090E-1,-4.897408783E-1
1.738400146E1,8.296833634E-1,1.944050342E-1,-9.413996935E-1
1.739393959E1,1.106643915E0,-2.657756507E-1,-1.172555208E0
1.740387766E1,1.185471177E0,-3.829512596E-1,-1.115032673E0
1.741384141E1,1.120491982E0,-2.881455421E-1,-9.573782086E-1
1.742377948E1,1.106643915E0,-1.720351279E-1,-7.422010899E-1
1.743371756E1,1.077882648E0,-5.272903293E-2,-5.238283277E-1
1.744366433E1,9.500547051E-1,4.793548491E-3,-3.896089792E-1
1.745360240E1,8.339443207E-1,-8.255556226E-2,-3.480648994E-1
1.746354053E1,7.316819429E-1,-1.198387146E-1,-2.884118557E-1
1.747347995E1,5.740274191E-1,1.635132730E-1,-2.330197245E-1
1.748341803E1,4.706998467E-1,2.380795777E-1,-2.138455361E-1
1.749335610E1,4.344819188E-1,-1.970681176E-2,-1.446053833E-1
1.750328256E1,3.620460629E-1,-3.627118468E-1,-3.595161438E-2
1.751322063E1,2.427399755E-1,-5.608451962E-1,2.902759984E-2
1.752315870E1,1.074553803E-1,-5.693670511E-1,8.974587917E-2
1.753310646E1,5.193010904E-3,-6.077154279E-1,2.229000032E-1
1.754304454E1,-4.167724028E-2,-6.258243918E-1,3.986634612E-1
1.755298261E1,-5.339480564E-2,-4.990616739E-1,5.106461048E-1
1.756292459E1,-7.682993263E-2,-2.711018026E-1,4.989285171E-1
1.757286266E1,-1.844184697E-1,-9.746882319E-2,4.178376496E-1
1.758280079E1,-3.505948186E-1,-7.509893179E-2,3.549889028E-1
1.759270964E1,-4.464657903E-1,-2.210358530E-1,3.198362291E-1
1.760264777E1,-4.240958989E-1,-3.371462524E-1,2.953358591E-1
1.761258584E1,-3.378120363E-1,-9.320788831E-2,2.548570037E-1
1.762253152E1,-2.792242169E-1,3.936035931E-1,1.568555683E-1
1.763246954E1,-3.037245572E-1,7.589785457E-1,1.731003635E-2
1.764240766E1,-3.612471521E-1,8.921326399E-1,-1.275616586E-1
1.765234230E1,-4.145087898E-1,7.216953635E-1,-2.916075289E-1
1.766228042E1,-5.817503929E-1,3.051892519E-1,-4.663057625E-1
1.767221850E1,-8.917331696E-1,-1.336867511E-1,-6.101121902E-1
1.768218980E1,-1.148454309E0,-7.696308494E-1,-6.133078933E-1
1.769212787E1,-1.188933253E0,-1.385335565E0,-2.788247466E-1
1.770206600E1,-8.512543440E-1,-1.043395758E0,1.813559234E-1
1.771196402E1,-4.624442756E-1,-1.390129030E-1,3.059881926E-1
1.772190209E1,-4.773575366E-1,5.698996782E-2,-1.222354919E-1
1.773184011E1,-7.596443295E-1,-4.255605936E-1,-6.793523431E-1
1.774179084E1,-1.074953318E0,-3.999949992E-1,-6.750914454E-1
1.775172886E1,-9.588428736E-1,-1.613828093E-1,-2.798899710E-1
1.776166688E1,-4.912055731E-1,-1.645784974E-1,-3.062544949E-2
1.777159308E1,-4.806863889E-2,-1.304910481E-1,-4.127778113E-2
1.778153115E1,3.780245781E-1,-1.965354979E-1,-2.724333405E-1
1.779146922E1,8.445966244E-1,-3.456681073E-1,-5.461982489E-1
1.780141058E1,1.273885489E0,-4.074516296E-1,-6.399387121E-1
1.781134865E1,1.502910614E0,-4.095821083E-1,-5.621767044E-1
1.782128672E1,1.436866164E0,-3.712337017E-1,-4.588491321E-1
1.783121886E1,1.242993832E0,-2.497971505E-1,-2.852161527E-1
1.784115693E1,1.078947902E0,-1.816222370E-1,-4.660394415E-2
1.785109495E1,9.575113058E-1,-1.677742004E-1,9.720251709E-2
1.786105698E1,8.563141823E-1,-4.740286991E-2,1.568555683E-1
1.787099501E1,7.615084648E-1,1.784265339E-1,1.909430176E-1
1.788093303E1,6.549851298E-1,3.808208108E-1,1.962691844E-1
1.789084652E1,5.228962898E-1,4.276910722E-1,1.856168509E-1
1.790078459E1,4.046553969E-1,3.243634701E-1,1.909430176E-1
1.791072261E1,3.236976862E-1,1.656437367E-1,2.079867423E-1
1.792066438E1,2.597837150E-1,6.924014539E-3,1.792254597E-1
1.793060245E1,1.734998226E-1,5.326165119E-4,1.131810099E-1
1.794054053E1,8.295502514E-2,6.870753318E-2,2.583190054E-2
1.795051037E1,-1.398118306E-2,5.485950038E-2,-4.766917601E-2
1.796044844E1,-1.141130850E-1,-6.338136643E-2,-6.790860742E-2
1.797038646E1,-1.535267085E-1,-2.838846147E-1,-7.216953486E-2
1.798032365E1,-1.311568171E-1,-5.395405293E-1,-8.814803511E-2
1.799026167E1,-9.600412846E-2,-7.334129214E-1,-5.725627393E-2
1.800019974E1,-7.043853402E-2,-8.111749291E-1,-1.997311972E-2
1.801011563E1,-1.013302878E-1,-7.706961036E-1,-2.529928461E-2
1.802005365E1,-1.737661362E-1,-6.449986100E-1,-3.595161438E-2
1.802999172E1,-2.121145278E-1,-4.596480429E-1,-2.849498391E-2
1.803992089E1,-2.451367527E-1,-2.828193605E-1,-7.190322969E-3
1.804985896E1,-3.133116663E-1,-1.294258088E-1,-7.989247679E-4
1.805979704E1,-3.836170435E-1,2.290250920E-2,-3.488638252E-2
1.806973042E1,-4.400743842E-1,1.560566425E-1,-1.062569916E-1
1.807966850E1,-5.284887552E-1,2.615146935E-1,-2.095845938E-1
1.808960652E1,-7.127740383E-1,2.434057444E-1,-3.288906813E-1
1.809956584E1,-9.918650985E-1,3.675054014E-2,-3.118469715E-1
1.810950386E1,-1.170824289E0,-1.336867511E-1,4.527240526E-3
1.811944188E1,-1.168693781E0,-1.091863886E-1,4.616453648E-1
1.812939698E1,-1.065366149E0,6.338136643E-2,6.427350044E-1
1.813933506E1,-1.069627166E0,4.170387387E-1,4.424711764E-1
1.814927308E1,-1.166563272E0,5.299534202E-1,6.631075591E-2
1.815918308E1,-1.088801265E0,2.689713240E-1,-2.809551954E-1
1.816912115E1,-8.544500470E-1,2.609820850E-2,-3.459344208E-1
1.817905922E1,-6.030550599E-1,-2.860150635E-1,-2.340849638E-1
1.818900204E1,-3.218335211E-1,-8.559147120E-1,-1.424749196E-1
1.819894011E1,-1.098521575E-1,-1.260703325E0,-8.069140464E-2
1.820887813E1,1.478010789E-2,-9.549813867E-1,-1.307573467E-1
1.821882344E1,2.267614752E-1,-4.223648906E-1,-2.553896308E-1
1.822876157E1,5.324833393E-1,-1.731003672E-1,-3.874785006E-1
1.823869964E1,7.838783264E-1,-1.134473160E-1,-4.929365814E-1
1.824861662E1,9.042496681E-1,-1.283605844E-1,-4.695014656E-1
1.825855480E1,9.447285533E-1,-2.929390781E-2,-2.884118557E-1
1.826849287E1,9.628375173E-1,2.167749256E-1,-1.083874628E-1
1.827844058E1,9.330109954E-1,4.212996662E-1,-2.103835158E-2
1.828837870E1,8.509880304E-1,5.086487532E-1,8.788172156E-3
1.829831688E1,7.668346167E-1,5.672366023E-1,3.115806542E-2
1.830826490E1,6.986597180E-1,5.928021669E-1,5.033225939E-2
1.831820303E1,6.358109713E-1,5.320838690E-1,7.057169080E-2
1.832814115E1,5.846797824E-1,3.754946291E-1,9.720251709E-2
1.833806818E1,5.516575575E-1,1.826874614E-1,1.280942708E-1
1.834800626E1,5.228962898E-1,6.924014539E-3,1.493989378E-1
1.835794438E1,4.760259986E-1,-9.959928691E-2,1.579207927E-1
1.836787324E1,4.003944695E-1,-1.336867511E-1,1.515294015E-1
1.837781141E1,3.109148741E-1,-1.443390697E-1,1.600512564E-1
1.838774948E1,2.342181057E-1,-1.411433816E-1,2.005301118E-1
1.839769360E1,1.958697289E-1,-1.315562725E-1,2.388785034E-1
1.840763172E1,1.713693589E-1,-1.390129030E-1,2.537917793E-1
1.841756990E1,1.340862066E-1,-1.965354979E-1,2.655093372E-1
1.842751474E1,7.336792350E-2,-3.190372884E-1,2.612484097E-1
1.843745287E1,-2.263620263E-3,-4.905398190E-1,2.015953511E-1
1.844739100E1,-1.013302878E-1,-5.810846090E-1,1.366161406E-1
1.845735094E1,-2.163754553E-1,-5.597799420E-1,1.238333359E-1
1.846728902E1,-3.186378181E-1,-4.511261880E-1,1.366161406E-1
1.847722714E1,-3.772256374E-1,-2.870802879E-1,1.547250897E-1
1.848713068E1,-3.900084496E-1,-1.017297506E-1,1.515294015E-1
1.849706886E1,-3.793561161E-1,4.953333735E-2,1.259638071E-1
1.850700698E1,-3.932041526E-1,1.315562725E-1,9.187635034E-2
1.851698303E1,-4.209001958E-1,2.774932086E-1,4.820179567E-2
1.852692115E1,-3.814865649E-1,5.235620141E-1,-7.190322969E-3
1.853685928E1,-3.580514491E-1,5.885412693E-1,-1.105179265E-1
1.854675844E1,-6.318163276E-1,1.166430190E-1,-2.010627389E-1
1.855669657E1,-1.067496657E0,-7.334129214E-1,-7.430000603E-2
1.856663469E1,-1.220890164E0,-1.185071707E0,3.890763521E-1
1.857658600E1,-1.136736751E0,-1.073222280E0,8.515206575E-1
1.858652407E1,-1.083475113E0,-6.961297989E-1,6.736267209E-1
1.859646224E1,-1.172954679E0,-4.527240247E-2,6.950645149E-2
1.860638797E1,-1.259238601E0,2.785584331E-1,-3.203688264E-1
1.861632615E1,-1.170824289E0,2.290250920E-2,-4.503272474E-1
1.862626428E1,-8.672328591E-1,-3.595161438E-1,-2.916075289E-1
1.863624756E1,-3.750951886E-1,-5.832150578E-1,-4.873441160E-2
1.864618568E1,1.575213373E-1,-3.840165138E-1,-6.577813625E-2
1.865612381E1,6.571156383E-1,-2.061225921E-1,-2.607157826E-1
1.866601756E1,1.127948642E0,-2.338186502E-1,-4.354139864E-1
1.867595574E1,1.499714971E0,-1.347519755E-1,-5.216978788E-1
1.868589381E1,1.644586682E0,7.829462737E-2,-5.387415886E-1
1.869585933E1,1.588129282E0,3.925383687E-1,-4.524577260E-1
1.870579740E1,1.490127802E0,6.652380228E-1,-3.171731234E-1
1.871573553E1,1.404909253E0,8.676322699E-1,-2.266283184E-1
1.872564605E1,1.286668301E0,1.108374953E0,-1.882799417E-1
1.873558412E1,1.127948642E0,1.372552752E0,-1.999974996E-1
1.874552214E1,9.287500381E-1,1.588795066E0,-2.447372824E-1
1.875547469E1,6.943987608E-1,1.601577878E0,-2.852161527E-1
1.876541271E1,4.941349626E-1,1.385335565E0,-2.628462613E-1
1.877535074E1,3.620460629E-1,1.064700365E0,-1.989322603E-1
1.878528511E1,2.640446424E-1,6.790860295E-1,-1.243659556E-1
1.879522318E1,1.894783229E-1,2.764279842E-1,-4.021254554E-2
1.880516120E1,1.276948154E-1,-6.444659829E-2,3.222329915E-2
1.881511464E1,2.330197208E-2,-4.420717061E-2,1.217028722E-1
1.882505266E1,-7.896039635E-2,-5.912043154E-2,1.909430176E-1
1.883499068E1,-2.046578974E-1,-1.081211492E-1,2.740311921E-1
