"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.794077610E0,-6.876972198E0,-1.399083424E1,-3.580859184E0
7.804018026E0,-2.948555708E0,-1.255334568E1,-2.493321180E0
7.813947922E0,-1.295713425E0,-1.314257812E1,-1.961516380E0
7.823888287E0,-1.458425403E0,-1.525544071E1,-2.512463808E0
7.833828703E0,-1.727019787E0,-2.065484428E1,-4.079164505E0
7.843734849E0,-2.368894368E-1,-2.553680229E1,-3.571287870E0
7.853675266E0,2.460419893E0,-2.475614357E1,-1.774876237E0
7.863615631E0,1.243669510E0,-1.941416740E1,-6.203392744E-1
7.873558912E0,-2.225325108E-1,-1.669771385E1,-5.503492057E-2
7.883499276E0,-1.472782373E0,-1.727259064E1,-3.373879790E-1
7.893439693E0,-3.556930780E0,-2.006561279E1,-9.601200819E-1
7.903376620E0,-5.775077343E0,-2.246142578E1,-9.218349457E-1
7.913317037E0,-7.284350395E0,-2.214019012E1,-3.517449200E-1
7.923257401E0,-7.907082558E0,-1.939980888E1,-1.200000525E0
7.933207506E0,-7.226922512E0,-1.550489235E1,-1.894517303E0
7.943147870E0,-5.636293888E0,-1.253420353E1,-1.228714466E0
7.953088287E0,-3.332005501E0,-1.078564835E1,-1.171286702E0
7.963001985E0,-1.171286702E0,-9.175876617E0,-1.520638824E0
7.972942401E0,1.082752272E-1,-7.230511665E0,-1.348355532E0
7.982882766E0,8.123632669E-1,-5.295316696E0,-1.171286702E0
7.992809276E0,1.506880045E0,-3.512663603E0,-1.085145116E0
8.002749693E0,1.957328916E0,-1.725823283E0,-6.969096065E-1
8.012690058E0,2.134397745E0,8.374879137E-3,-2.512463629E-1
8.022621308E0,2.264208317E0,1.474576950E0,-1.411765367E-1
8.032561724E0,2.076970100E0,2.739183664E0,-5.581258535E-1
8.042502089E0,1.535593987E0,3.506083488E0,-1.219143152E0
8.052464849E0,1.133599758E0,3.223132133E0,-1.515853167E0
8.062405214E0,5.198407173E-1,2.006381750E0,-1.228714466E0
8.072345578E0,-2.847459018E-1,5.688936114E-1,-6.634100676E-1
8.082282974E0,-3.373879790E-1,-4.947160780E-1,-1.555334777E-1
8.092223026E0,-1.220339537E-1,-1.246660590E0,4.606183618E-2
8.102162974E0,-1.028913707E-1,-1.917249203E0,1.369891018E-1
8.112065683E0,-3.086741269E-1,-2.434697151E0,-7.178467698E-3
8.122005683E0,-5.533402562E-1,-2.732005358E0,-5.389832854E-1
8.131945631E0,-9.314061999E-1,-2.918645382E0,-1.683948994E0
8.141908183E0,-1.511067510E0,-3.474378586E0,-2.378465652E0
8.151848183E0,-1.928016901E0,-4.695914268E0,-1.908874273E0
8.161788131E0,-2.297109842E0,-6.334399700E0,-1.444068432E0
8.171720266E0,-2.507678032E0,-8.601000786E0,-1.856232166E0
8.181660318E0,-2.368894339E0,-1.246720409E1,-1.381855130E0
8.191600266E0,-2.047657967E0,-1.715773392E1,-3.708875179E-1
8.201541360E0,-2.100300074E0,-1.898286057E1,-2.560320199E-1
8.211481360E0,-3.499503136E0,-1.534158230E1,-1.774876237E0
8.221421360E0,-3.815953970E0,-1.210768223E1,-3.499503136E0
8.231317245E0,-3.015554667E0,-1.283151150E1,-3.714857101E0
8.241257245E0,-3.815953970E0,-1.394297791E1,-4.285545349E0
8.251197193E0,-4.319045067E0,-1.526501179E1,-5.784648895E0
8.261149068E0,-4.893920422E0,-1.796232224E1,-7.370491982E0
8.271089068E0,-3.710071564E0,-1.961037827E1,-4.472185612E0
8.281029016E0,1.322034448E-1,-1.967259216E1,-6.586244106E-1
8.290956620E0,2.369492531E0,-1.893021774E1,-1.172483116E-1
8.300896620E0,1.761117458E0,-1.747358704E1,-6.939185411E-2
8.310836568E0,6.831508875E-1,-1.698485374E1,3.619144261E-1
8.320794485E0,-4.522434771E-1,-1.821655846E1,2.087737769E-1
8.330734485E0,-2.095514536E0,-2.047299004E1,5.539384484E-1
8.340674485E0,-3.719642878E0,-2.244228363E1,1.080359459E0
8.350605943E0,-5.727221012E0,-2.218804550E1,9.080761671E-1
8.360545943E0,-8.252246857E0,-1.918864250E1,3.667000830E-1
8.370485891E0,-8.659625053E0,-1.608934021E1,-6.490531564E-1
8.380405735E0,-7.059424877E0,-1.471885014E1,-1.343569875E0
8.390345735E0,-4.649254322E0,-1.425404453E1,-1.525424480E0
8.400285683E0,-2.287538528E0,-1.348295784E1,-1.937588096E0
8.410215891E0,-7.639086246E-1,-1.181575775E1,-2.819343328E0
8.420155891E0,-5.503492057E-2,-9.415159225E0,-3.399004459E0
8.430095839E0,2.949153781E-1,-6.703492641E0,-3.542573929E0
8.440025006E0,6.687939167E-1,-4.168895245E0,-3.375076294E0
8.449965006E0,8.889335990E-1,-2.248056889E0,-2.900699139E0
8.459905006E0,9.846464992E-1,-9.684949517E-1,-2.244467735E0
8.469830891E0,1.138385415E0,-4.905286431E-2,-2.114656925E0
8.479770891E0,1.200598717E0,9.714859724E-1,-2.603390932E0
8.489710839E0,9.415757060E-1,1.762313843E0,-3.183052301E0
8.499670162E0,1.704886109E-1,1.685743570E0,-3.461217880E0
8.509610162E0,-8.213363886E-1,1.110269666E0,-2.891128063E0
8.519550110E0,-1.640878081E0,6.843472719E-1,-1.660020709E0
8.529484016E0,-1.674377680E0,3.678964674E-1,-5.096712112E-1
8.539424016E0,-1.123430252E0,3.230310604E-2,2.470589429E-1
8.549363964E0,-5.389832854E-1,-2.835494876E-1,1.018146038E0
8.559303599E0,-1.555334777E-1,-4.654040039E-1,1.670190215E0
8.569243599E0,3.810569942E-1,-5.808576941E-1,1.804188251E0
8.579183599E0,1.066002488E0,-6.669993401E-1,1.152742267E0
8.589115578E0,1.588235974E0,-8.057830334E-1,7.357929349E-1
8.599055110E0,1.703689694E0,-1.332802176E0,7.788637877E-1
8.608994693E0,1.080957651E0,-2.468196630E0,2.997010350E-1
8.618916099E0,-3.948157430E-1,-4.686343193E0,-1.434497118E0
8.628855631E0,-1.621735573E0,-8.801998138E0,-3.772883177E0
8.638795214E0,-1.779661894E0,-1.438325691E1,-3.815953970E0
8.648728860E0,-2.733201742E0,-2.114836502E1,-3.044268608E0
8.658668391E0,-3.796811342E0,-2.668176651E1,-4.232305050E0
8.668607974E0,-5.464010715E0,-2.450669098E1,-2.651247501E0
8.678542037E0,-6.565905571E0,-1.580638790E1,-4.809573591E-1
8.688481620E0,-4.098307133E0,-1.189232826E1,-8.691928387E-1
8.698421151E0,-4.524827480E0,-1.549053574E1,-2.134397745E0
8.708372506E0,-8.405387878E0,-2.152702904E1,-3.139981508E0
8.718312037E0,-8.127820015E0,-2.420998192E1,-2.172683001E0
8.728251620E0,-4.438685894E0,-2.267678070E1,-2.047657967E0
8.738189797E0,-5.000999570E-1,-1.950988007E1,-3.217149973E0
8.748129328E0,2.474776745E0,-1.768475342E1,-2.694916487E0
8.758068912E0,3.686741590E0,-1.671207237E1,-1.640878081E0
8.768003391E0,3.370888948E0,-1.745923042E1,-3.469592929E-1
8.777942974E0,1.497308731E0,-1.893021774E1,-3.948157430E-1
8.787882506E0,-1.750947952E0,-1.993639946E1,-1.722234130E0
8.797823860E0,-5.650650501E0,-1.983590126E1,-1.765304923E0
8.807763443E0,-7.931010723E0,-1.803410530E1,-6.394818425E-1
8.817702974E0,-7.557730198E0,-1.497787380E1,-1.051047325E0
8.827612714E0,-4.472185612E0,-1.255334568E1,-1.717448473E0
8.837552245E0,-1.995015860E0,-1.081436157E1,-1.429711580E0
8.847491828E0,-4.091726840E-1,-9.262018204E0,-1.271785259E0
8.857435058E0,4.001995921E-1,-7.657032490E0,-1.171286702E0
8.867374589E0,3.762713671E-1,-6.042475224E0,-9.744769931E-1
8.877314172E0,-2.153540403E-2,-4.576273441E0,-8.356932998E-1
8.887273026E0,-3.182454109E-1,-3.244667530E0,-6.538388133E-1
8.897212610E0,-5.533402562E-1,-1.811964989E0,-4.618147612E-1
8.907152193E0,-7.112665176E-1,-4.223332107E-1,-6.681957245E-1
8.917083756E0,-6.681957245E-1,5.784648657E-1,-1.185643673E0
8.927023339E0,-6.203392744E-1,1.407577872E0,-1.731805444E0
8.936962922E0,-8.261220455E-1,1.891526341E0,-2.134397745E0
8.946871776E0,-9.218349457E-1,1.977667928E0,-2.085943222E0
8.956811308E0,-8.596215248E-1,1.637288928E0,-1.741376638E0
8.966750891E0,-5.096712112E-1,9.762716293E-1,-1.515853167E0
8.976708026E0,-1.220339537E-1,5.623133108E-2,-1.276570916E0
8.986647610E0,3.140579760E-1,-6.622136831E-1,-9.457631707E-1
8.996587141E0,7.453642488E-1,-1.122233868E0,-7.639086246E-1
9.006532141E0,1.018146038E0,-1.644467354E0,-9.170492887E-1
9.016471672E0,9.511470199E-1,-2.362912416E0,-1.022333503E0
9.026411203E0,3.667000830E-1,-3.507878065E0,-9.314061999E-1
9.036338599E0,-2.895315289E-1,-5.117649555E0,-6.777670383E-1
9.046278183E0,-9.792626500E-1,-7.335795879E0,-6.634100676E-1
9.056217766E0,-1.491924882E0,-1.063190937E1,-4.618147612E-1
9.066118287E0,-1.880160451E0,-1.453699589E1,-1.986042857E-1
9.076057818E0,-2.234896421E0,-1.814477348E1,-1.651047617E-1
9.085997401E0,-3.020340443E0,-1.898764610E1,-1.172483116E-1
9.095951047E0,-3.825525284E0,-1.591645813E1,-1.156929731E0
9.105890318E0,-2.081157446E0,-1.245284748E1,-3.173480988E0
9.115829537E0,7.788637877E-1,-1.221775246E1,-5.674578667E0
9.125776672E0,9.750752449E-1,-1.502094460E1,-6.062814236E0
9.135715891E0,-9.026923180E-1,-1.801496315E1,-3.332005501E0
9.145655110E0,-4.874777794E0,-2.142174530E1,-2.733201742E0
9.155575578E0,-6.853044033E0,-2.337608337E1,-2.402393818E0
9.165514849E0,-3.849453449E0,-2.125364876E1,-1.377069473E0
9.175454068E0,-1.555334777E-1,-1.837927055E1,-1.400997639E0
9.185404797E0,1.593021631E0,-1.720559120E1,-1.036690354E0
9.195344016E0,1.372882009E0,-1.685085487E1,-6.460621208E-2
9.205283287E0,1.226321608E-1,-1.801017761E1,-1.172483116E-1
9.215196933E0,-1.171286702E0,-2.057827568E1,-2.991028428E-1
9.225136151E0,-2.881556749E0,-2.227897263E1,-2.273181528E-1
9.235075370E0,-5.324628353E0,-2.150310135E1,-4.618147612E-1
9.245014120E0,-6.206383705E0,-1.891107559E1,-1.276570916E0
9.254953339E0,-5.363512039E0,-1.591645813E1,-1.765304923E0
9.264892558E0,-4.031308174E0,-1.347338581E1,-1.612164259E0
9.274844953E0,-2.507678032E0,-1.187797165E1,-1.626521230E0
9.284784224E0,-1.338784218E0,-1.036869907E1,-1.760519266E0
9.294723391E0,-5.533402562E-1,-8.715856552E0,-1.506281853E0
9.304657818E0,1.704886109E-1,-7.187440872E0,-1.214357495E0
9.314597089E0,9.080761671E-1,-5.668596745E0,-1.070788145E0
9.324536308E0,1.516451359E0,-3.939184189E0,-1.031904817E0
9.334448964E0,1.794616938E0,-2.185843468E0,-1.089930773E0
9.344388235E0,1.813759565E0,-4.899304509E-1,-1.161715388E0
9.354327453E0,1.684547186E0,9.762716293E-1,-1.066002488E0
9.364293235E0,1.344168067E0,2.222334146E0,-1.118644595E0
9.374232506E0,6.975077987E-1,3.084348440E0,-1.377069473E0
9.384171724E0,-1.124626622E-1,3.386442184E0,-1.631306887E0
9.394116672E0,-9.026923180E-1,2.921636343E0,-1.587637782E0
9.404055943E0,-1.400997639E0,1.714457393E0,-1.400997639E0
9.413995162E0,-1.357926846E0,1.764706671E-1,-1.544566989E0
9.423894797E0,-1.094716311E0,-8.344969153E-1,-1.770090580E0
9.433834016E0,-6.729813814E-1,-1.404586911E0,-1.727019787E0
9.443773235E0,-3.756731451E-1,-1.697109461E0,-1.276570916E0
9.453733339E0,-2.081755698E-1,-1.831107497E0,-8.979067206E-1
9.463672558E0,-3.996013701E-1,-1.902892232E0,-6.777670383E-1
9.473611776E0,-6.394818425E-1,-2.334198475E0,-7.064808607E-1
9.483547349E0,-9.314061999E-1,-3.522234917E0,-1.109073281E0
9.493486620E0,-1.276570916E0,-5.587240696E0,-8.213363886E-1
9.503425787E0,-1.520638824E0,-8.231907845E0,3.619144261E-1
9.513359537E0,-1.765304923E0,-1.074257755E1,8.362914920E-1
9.523298808E0,-2.196611166E0,-1.281236839E1,1.226321608E-1
9.533238026E0,-2.541177750E0,-1.457528114E1,-1.966302037E0
9.543168547E0,-2.670390129E0,-1.603669739E1,-4.582255363E0
9.553107818E0,-1.693520188E0,-1.732523155E1,-5.770291805E0
9.563047037E0,1.363310695E0,-1.802931976E1,-3.192623615E0
9.572972141E0,4.329214573E0,-1.735873222E1,-3.565305769E-1
9.582911360E0,4.247260094E0,-1.695613861E1,-7.208378315E-1
9.592850578E0,1.526022673E0,-1.905943108E1,-3.178266764E0
9.602774068E0,-2.047657967E0,-2.264328003E1,-4.103092670E0
9.612712974E0,-4.491328239E0,-2.460778809E1,-2.431107759E0
9.622651881E0,-5.109274387E0,-2.308894348E1,-5.629115105E-1
9.632599953E0,-3.351148129E0,-2.020918274E1,-2.392822644E-3
9.642538808E0,-1.813161373E0,-1.863290977E1,3.092723191E-1
9.652477766E0,-1.223928809E0,-1.831705666E1,8.362914920E-1
9.662422141E0,-1.003190875E0,-1.858505440E1,8.745766878E-1
9.672361099E0,-1.727019787E0,-1.954816437E1,9.391828626E-2
9.682300058E0,-3.312862873E0,-2.045384789E1,-1.214357495E0
9.692236099E0,-5.047060966E0,-2.025703812E1,-2.407179594E0
9.702175006E0,-6.254240036E0,-1.795274925E1,-3.139981508E0
9.712114016E0,-6.034100533E0,-1.468535042E1,-3.049054146E0
9.722036672E0,-4.419543266E0,-1.199761295E1,-2.321038008E0
9.731975578E0,-2.608176708E0,-1.007139015E1,-1.908874273E0
9.741914485E0,-1.195214868E0,-8.313263893E0,-1.698305845E0
9.751845578E0,9.870393574E-2,-6.684350014E0,-1.515853167E0
9.761784485E0,1.181456208E0,-5.222933769E0,-1.214357495E0
9.771723443E0,2.096112728E0,-3.719044685E0,-8.500502706E-1
9.781673235E0,2.536990166E0,-2.036890268E0,-6.203392744E-1
9.791612141E0,2.565704107E0,-5.569294691E-1,-3.804588020E-1
9.801551151E0,2.192423820E0,6.364908218E-1,-4.761717021E-1
9.811518391E0,1.521237016E0,1.579861164E0,-1.214357495E0
9.821457297E0,5.587241054E-1,1.877169371E0,-2.163111687E0
9.831396256E0,-3.230310678E-1,1.488933921E0,-2.421536446E0
9.841299901E0,-1.166501045E0,9.284151793E-1,-2.119442701E0
9.851238808E0,-1.377069473E0,3.200400174E-1,-1.817947030E0
9.861177714E0,-9.170492887E-1,-4.366901219E-1,-1.803590059E0
9.871138860E0,-4.857429862E-1,-1.016949654E0,-1.674377680E0
9.881077766E0,-1.698904037E-1,-1.131805062E0,-1.616949916E0
9.891016724E0,1.944168359E-1,-9.254241586E-1,-1.942373753E0
9.900943287E0,2.614158690E-1,-5.090730190E-1,-2.311466694E0
9.910882245E0,-7.178467698E-3,-3.792623878E-1,-1.698305845E0
9.920821203E0,-5.581258535E-1,-1.079162955E0,-4.618147612E-1
9.930730735E0,-1.228714466E0,-2.511267424E0,5.563312769E-2
9.940669589E0,-9.984052777E-1,-4.581058979E0,-1.137787223E0
9.950608547E0,-4.067798331E-2,-8.514859200E0,-3.082553864E0
9.960555995E0,7.070791125E-1,-1.460878086E1,-3.360719442E0
9.970494953E0,-4.546362907E-2,-2.001775551E1,-2.474178553E0
9.980433860E0,-2.545963287E0,-1.984068680E1,-6.729813814E-1
9.990375683E0,-4.505684853E0,-1.634776497E1,-1.220339537E-1
1.000031464E1,-3.432504177E0,-1.488634777E1,-1.607378602E0
1.001025360E1,-1.233500123E0,-1.681257057E1,-4.246662140E0
1.002020094E1,-5.024927482E-2,-1.992682838E1,-3.782454491E0
1.003013990E1,-7.304090858E-1,-2.356332016E1,-7.878368497E-1
1.004007886E1,-2.263610125E0,-2.641377068E1,3.571287692E-1
1.005002350E1,-2.187039852E0,-2.732902527E1,-1.028913707E-1
1.005996240E1,-1.022333503E0,-2.616970253E1,-1.587637782E0
1.006990136E1,-1.266999602E0,-2.358724976E1,-2.507678032E0
1.007981058E1,-1.324427366E0,-2.133500481E1,-2.340180635E0
1.008974943E1,-8.548358679E-1,-1.999382782E1,-2.172683001E0
1.009968839E1,-1.290927768E0,-1.916471481E1,-1.875374794E0
1.010963464E1,-1.851446509E0,-1.797189331E1,-1.271785259E0
1.011957350E1,-2.225325108E0,-1.581117344E1,-8.021938205E-1
1.012951235E1,-2.133799553E0,-1.276391411E1,-2.464607358E-1
1.013946329E1,-1.420140266E0,-9.889535904E0,1.657029688E-1
1.014940214E1,-4.713860750E-1,-7.618747234E0,4.049852192E-1
1.015934100E1,2.374876440E-1,-5.913262844E0,5.874379873E-1
1.016924537E1,6.592226624E-1,-4.470989227E0,6.400800347E-1
1.017918417E1,9.894321561E-1,-3.201596737E0,3.332005441E-1
1.018912303E1,1.253240824E0,-1.955534339E0,-1.794617027E-1
1.019910209E1,1.372882009E0,-6.909275651E-1,-7.591229677E-1
1.020904094E1,1.186241865E0,3.104687333E-1,-1.300499082E0
1.021897974E1,6.065805554E-1,1.119840980E0,-1.305284739E0
1.022888308E1,-1.651047617E-1,1.441077471E0,-9.074779749E-1
1.023882188E1,-7.160521746E-1,1.321436286E0,-3.326023519E-1
1.024876074E1,-8.883354068E-1,1.168295622E0,1.274178028E-1
1.025871428E1,-3.421736360E-1,7.561319470E-1,-2.464607358E-1
1.026865313E1,4.528416991E-1,-6.819544733E-2,-1.290927768E0
1.027859193E1,9.272187948E-1,-7.722834945E-1,-2.330609322E0
1.028855480E1,1.095314622E0,-1.237089276E0,-2.919841766E0
1.029849365E1,8.506484628E-1,-1.572682738E0,-3.068196774E0
1.030843251E1,1.417747438E-1,-1.898106575E0,-2.852842808E0
1.031835021E1,-4.331009090E-1,-2.329412937E0,-2.201396942E0
1.032828907E1,-7.495517135E-1,-2.698505640E0,-1.012762189E0
1.033822787E1,-8.883354068E-1,-2.923431158E0,-3.589234129E-2
1.034813287E1,-5.485545993E-1,-3.426522017E0,-2.703889608E-1
1.035807167E1,1.609173268E-1,-5.079364300E0,-1.679163337E0
1.036801053E1,7.549355626E-1,-8.495118141E0,-3.096910715E0
1.037795100E1,1.157527924E0,-1.456571007E1,-3.600001574E0
1.038788980E1,6.544370055E-1,-2.191047859E1,-3.034697294E0
1.039782865E1,-1.180858016E0,-2.479921341E1,-2.977269650E0
1.040776021E1,-4.773681164E0,-1.828355789E1,-4.634897232E0
1.041769902E1,-5.051846981E0,-1.113500023E1,-3.719642878E0
1.042763787E1,-4.283152521E-1,-1.040219784E1,7.118647099E-1
1.043758370E1,1.095314622E0,-1.174397373E1,2.259422779E0
1.044752251E1,-1.381855130E0,-1.409133244E1,7.501499057E-1
1.045746131E1,-4.328616142E0,-1.921795464E1,-1.496710539E0
1.046742324E1,-6.239883423E0,-2.450190544E1,-1.904088616E0
1.047736209E1,-6.407381058E0,-2.582932472E1,-1.099501967E0
1.048730089E1,-6.541976929E0,-2.446362114E1,-2.867199659E0
1.049720865E1,-6.306882381E0,-2.304587364E1,-3.494717360E0
1.050714745E1,-4.112663746E0,-2.257628250E1,-3.379862070E0
1.051708631E1,-2.244467735E0,-2.194876480E1,-3.111267567E0
1.052705188E1,-2.133799553E0,-2.116750717E1,-3.236292601E0
1.053699074E1,-2.871985435E0,-2.019960976E1,-3.461217880E0
1.054692954E1,-3.025125980E0,-1.817348862E1,-3.154338360E0
1.055685001E1,-2.153540373E0,-1.541336727E1,-2.962912560E0
1.056678886E1,-5.048855543E-1,-1.277827072E1,-2.646461725E0
1.057672766E1,1.147956610E0,-1.054098225E1,-1.980658889E0
1.058668178E1,2.335993052E0,-8.591429710E0,-1.142572761E0
1.059662058E1,2.681157827E0,-6.856633186E0,-5.246263742E-1
1.060655943E1,2.417349100E0,-5.208576679E0,-1.986042857E-1
1.061648344E1,1.986042738E0,-3.531806231E0,-1.603191197E-1
1.062642214E1,1.617548108E0,-1.984248161E0,-2.464607358E-1
1.063636089E1,1.162313581E0,-5.473581553E-1,-3.134597540E-1
1.064629308E1,5.006981492E-1,5.018945336E-1,-3.373879790E-1
1.065623178E1,-3.326023519E-1,1.225723386E0,-5.820540786E-1
1.066617053E1,-1.381855130E0,1.546361685E0,-1.314856052E0
1.067612344E1,-2.249253273E0,1.302293777E0,-2.201396942E0
1.068606214E1,-2.455035925E0,5.880361795E-1,-2.416750908E0
1.069600084E1,-2.426322222E0,-3.469592705E-2,-2.158325911E0
1.070590422E1,-1.985444546E0,-6.622136831E-1,-2.090728760E0
1.071584292E1,-1.099501967E0,-1.098305583E0,-1.880160451E0
1.072578162E1,-3.373879790E-1,-1.251446247E0,-1.439282775E0
1.073572902E1,2.039881349E-1,-1.356730461E0,-8.165507317E-1
1.074566777E1,6.831508875E-1,-1.280160069E0,3.170489892E-2
1.075560646E1,9.894321561E-1,-1.079162955E0,7.501499057E-1
1.076552870E1,1.003789067E0,-9.014959335E-1,1.100100160E0
1.077546735E1,6.544370055E-1,-1.117448211E0,9.080761671E-1
1.078540610E1,8.434699476E-2,-2.214557409E0,-1.196411345E-2
1.079535058E1,-1.794617027E-1,-4.241278172E0,-1.166501045E0
1.080528933E1,-1.196411345E-2,-7.499105930E0,-2.560320139E0
1.081522797E1,2.853440940E-1,-1.305165100E1,-3.322434187E0
1.082517891E1,3.092723191E-1,-2.114357948E1,-2.627319336E0
1.083511766E1,1.992024779E-1,-2.768316269E1,-3.139981508E0
1.084505636E1,-1.846660852E0,-2.435354996E1,-4.093521118E0
1.085499506E1,-3.671786308E0,-1.485284805E1,-2.785843849E0
1.086493381E1,-8.261220455E-1,-1.183490086E1,-2.943171859E-1
1.087487251E1,8.027920127E-1,-1.480499172E1,-1.789233088E0
1.088482214E1,-2.579462767E0,-2.074577141E1,-5.190630436E0
1.089476084E1,-6.762116909E0,-2.670150757E1,-4.792823792E0
1.090469954E1,-7.470990658E0,-2.763530731E1,-8.596215248E-1
1.091461157E1,-4.754538536E0,-2.385524559E1,2.374876440E-1
1.092455021E1,-1.975873351E0,-2.010389709E1,-1.568495274E0
1.093448891E1,6.161518097E-1,-1.917907143E1,-1.482353687E0
1.094445183E1,2.144567251E0,-2.004168510E1,-1.262213945E0
1.095439058E1,1.651047587E0,-2.168017006E1,-2.579462767E0
1.096432928E1,-1.190429211E0,-2.190090752E1,-3.163909674E0
1.097427443E1,-5.228915691E0,-1.959123611E1,-2.311466694E0
1.098421318E1,-6.349953175E0,-1.622812271E1,-1.889731646E0
1.099415188E1,-5.051846981E0,-1.318086338E1,-2.167897224E0
1.100407032E1,-3.149552822E0,-1.114457130E1,-2.512463808E0
1.101400902E1,-1.041476011E0,-9.765109062E0,-2.234896421E0
1.102394771E1,6.113662124E-1,-8.452047348E0,-1.530210137E0
1.103387605E1,1.708475351E0,-7.130013466E0,-7.878368497E-1
1.104381474E1,2.149353027E0,-5.592026711E0,-4.331009090E-1
1.105375344E1,1.942971945E0,-3.728615999E0,-3.278166950E-1
1.106368068E1,1.468594909E0,-1.883749604E0,-4.618147612E-1
1.107361943E1,8.841479421E-1,-4.654040039E-1,-6.777670383E-1
1.108355813E1,2.213360928E-2,2.865405083E-1,-8.739784956E-1
1.109352521E1,-1.276570916E0,5.210371017E-1,-1.357926846E0
1.110346391E1,-2.301895380E0,4.540380836E-1,-2.421536446E0
1.111340261E1,-2.660818815E0,5.066801906E-1,-3.005983353E0
1.112330667E1,-3.178266764E0,6.891329288E-1,-2.771486759E0
1.113324521E1,-3.695714474E0,9.140582681E-1,-1.975873351E0
1.114318376E1,-3.375076294E0,8.087740541E-1,-8.500502706E-1
1.115312464E1,-1.971087694E0,1.094716340E-1,1.226321608E-1
1.116306318E1,-5.916253924E-1,-5.186443329E-1,6.783652306E-1
1.117300167E1,2.949153781E-1,-8.440681696E-1,7.357929349E-1
1.118295146E1,8.745766878E-1,-1.007378340E0,5.294120312E-1
1.119288995E1,1.104885817E0,-1.064806104E0,2.709871531E-1
1.120282844E1,9.176474810E-1,-1.170090318E0,-1.794617027E-1
1.121276365E1,4.671986103E-1,-1.438086390E0,-7.351947427E-1
1.122270214E1,7.776673418E-3,-1.754537225E0,-1.252642632E0
1.123264068E1,-2.464607358E-1,-2.252842426E0,-1.669592023E0
1.124259620E1,-5.192425251E-1,-3.244667530E0,-1.798804402E0
1.125253469E1,-1.104287624E0,-4.561916351E0,-8.691928387E-1
1.126247318E1,-1.597209096E0,-6.262615204E0,-1.257428288E0
1.127237386E1,-1.496710539E0,-9.271589279E0,-2.699702263E0
1.128231240E1,-1.185643673E0,-1.516929913E1,-3.217149973E0
1.129225089E1,-6.538388133E-1,-2.342872429E1,-3.590430260E0
1.130221094E1,-1.238285661E0,-2.684986305E1,-3.192623615E0
1.131214943E1,-3.087339401E0,-2.033899307E1,-1.290927768E0
1.132208792E1,-7.064808607E-1,-1.308036518E1,-4.043870270E-1
1.133203105E1,3.749552965E0,-1.311386490E1,-8.979067206E-1
1.134196959E1,1.866401672E0,-1.800539207E1,-1.612164259E0
1.135190808E1,-1.693520188E0,-2.516352081E1,-2.148754835E0
1.136182574E1,-4.347758770E0,-2.890529823E1,-2.100300074E0
1.137176422E1,-7.389634609E0,-2.887179756E1,-2.459821701E0
1.138170277E1,-8.774480820E0,-2.649991226E1,-2.522035122E0
1.139165912E1,-7.155138016E0,-2.375953293E1,-2.464607239E0
1.140159761E1,-4.376472473E0,-2.227418709E1,-2.776272535E0
1.141153615E1,-2.651247501E0,-2.148395729E1,-2.910270452E0
1.142147396E1,-2.033301115E0,-2.102872276E1,-2.876770973E0
1.143141245E1,-1.975873351E0,-1.967259216E1,-2.795415163E0
1.144135100E1,-1.640878081E0,-1.706680679E1,-2.795415163E0
1.145129402E1,-7.064808607E-1,-1.399561977E1,-2.550748825E0
1.146123256E1,3.906283081E-1,-1.105842972E1,-1.918445587E0
1.147117105E1,1.243669510E0,-8.471190453E0,-1.353141189E0
1.148107480E1,1.674975872E0,-6.262615204E0,-9.696913958E-1
1.149101334E1,1.670190215E0,-4.250849247E0,-5.048855543E-1
1.150095188E1,1.387238979E0,-2.228914261E0,-2.153540403E-2
1.151091699E1,9.655039310E-1,-1.304088384E-1,2.997010350E-1
1.152085547E1,5.054838061E-1,1.738385677E0,7.980063558E-1
1.153079396E1,1.082752272E-1,3.165704250E0,9.080761671E-1
1.154072834E1,-2.608176768E-1,4.085744858E0,4.241278172E-1
1.155066683E1,-5.581258535E-1,4.071387768E0,-4.857429862E-1
1.156060537E1,-5.724828243E-1,2.279761791E0,-1.530210137E0
1.157055714E1,-1.794617027E-1,9.990034252E-2,-2.134397745E0
1.158049568E1,3.649054468E-2,-1.313659668E0,-2.709273338E0
1.159043417E1,3.427718580E-1,-2.315055847E0,-3.154338360E0
1.160036521E1,5.922235847E-1,-2.765504837E0,-3.015554667E0
1.161030370E1,4.911268353E-1,-2.775076151E0,-2.603390932E0
1.162024224E1,8.434699476E-2,-2.587837696E0,-2.028515339E0
1.163014459E1,-6.011967063E-1,-2.142772675E0,-1.089930773E0
1.164008303E1,-1.415354609E0,-1.447657704E0,-2.632104978E-2
1.165002141E1,-2.133799553E0,-8.009973764E-1,4.671986103E-1
1.165998954E1,-2.545963287E0,-5.282155871E-1,3.379862010E-1
1.166992792E1,-2.459821701E0,-9.589236975E-1,-4.139583111E-1
1.167986631E1,-1.904088616E0,-2.751147747E0,-1.190429211E0
1.168977844E1,-8.213363886E-1,-5.745167255E0,-1.109073281E0
1.169971688E1,3.523431420E-1,-1.012941647E1,-1.765304923E0
1.170965532E1,1.535593987E0,-1.702313805E1,-4.237090588E0
