"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.993062458E0,5.567073212E0,-6.240822144E0,-1.118264557E1
4.003019458E0,7.496261444E0,-7.472161560E0,-1.077609100E1
4.012976458E0,8.290509796E0,-6.691534882E0,-1.001522324E1
4.022933458E0,9.358688507E0,-5.296286316E0,-9.137897644E0
4.032890458E0,1.103879471E1,-4.168232117E0,-9.896220703E0
4.042847458E0,9.734706573E0,-2.589165802E0,-9.898466034E0
4.052804458E0,8.965306549E0,-9.087602234E-1,-1.123892853E1
4.062762458E0,8.503516846E0,-1.689835968E0,-1.069451065E1
4.072719458E0,8.400231628E0,-2.698288879E0,-1.032732422E1
4.082676458E0,8.901539154E0,-4.691992950E0,-1.090093140E1
4.092633458E0,8.784931641E0,-4.620441742E0,-1.111783035E1
4.102590458E0,9.503736877E0,-3.066672821E0,-1.053853500E1
4.112547458E0,1.024798920E1,-2.004032593E0,-1.068118835E1
4.122504458E0,1.024125320E1,-1.293460236E0,-1.150941605E1
4.132461458E0,1.098745148E1,-2.212399292E0,-1.186058578E1
4.142418458E0,1.165132095E1,-3.901187439E0,-1.256517059E1
4.152375458E0,1.199964661E1,-4.761149139E0,-1.275796967E1
4.162333458E0,1.193977112E1,-4.814588013E0,-1.336825058E1
4.172290458E0,1.153067184E1,-4.336631927E0,-1.369861359E1
4.182247458E0,1.106948090E1,-3.692072296E0,-1.299582504E1
4.192204458E0,1.066008224E1,-3.314108276E0,-1.261771133E1
4.202161458E0,1.019949005E1,-3.079695740E0,-1.224094482E1
4.212118458E0,9.634265442E0,-3.282374268E0,-1.202224960E1
4.222075458E0,8.842861176E0,-3.457659760E0,-1.179023209E1
4.232032458E0,8.411458282E0,-3.588487701E0,-1.151300858E1
4.241989458E0,8.087382202E0,-3.695215759E0,-1.127949417E1
4.251946458E0,8.518186340E0,-3.656446381E0,-1.074166260E1
4.261904458E0,8.585396576E0,-3.959566040E0,-1.013751892E1
4.271861458E0,8.587192841E0,-4.223317566E0,-9.856553192E0
4.281818458E0,8.435707855E0,-4.364024963E0,-9.450298004E0
4.291775458E0,7.988887024E0,-4.458777924E0,-9.014105072E0
4.301732458E0,7.472760315E0,-4.686454468E0,-9.114695892E0
4.311689458E0,6.653064880E0,-4.895120544E0,-9.031618652E0
4.321646458E0,5.957162018E0,-5.142406311E0,-8.887618103E0
4.331603458E0,5.460644531E0,-5.383704529E0,-8.230334930E0
4.341561458E0,4.935835876E0,-5.510191498E0,-7.394173737E0
4.351518458E0,5.542823639E0,-5.661377106E0,-6.992708588E0
4.361475458E0,5.756130066E0,-5.555397491E0,-6.433321838E0
4.371432458E0,5.781427460E0,-5.469176788E0,-7.204368439E0
4.381389458E0,5.896987152E0,-5.449717255E0,-7.577392731E0
4.391346458E0,5.869294739E0,-5.404211884E0,-7.269632721E0
4.401303458E0,5.910159760E0,-5.266498260E0,-7.184459839E0
4.411260458E0,6.094725952E0,-5.122797089E0,-6.736441498E0
4.421217458E0,6.295907593E0,-5.151387634E0,-5.855972443E0
4.431174458E0,5.885311432E0,-5.279221802E0,-5.722599792E0
4.441132458E0,4.888234863E0,-5.617967377E0,-6.297853546E0
4.451089458E0,3.947890320E0,-5.855673065E0,-5.964347076E0
4.461046458E0,3.597469025E0,-5.899681549E0,-4.829257507E0
4.471003458E0,4.064797211E0,-5.665867767E0,-2.564167786E0
4.480960458E0,4.656965790E0,-5.451962585E0,-7.262896729E-1
4.490917458E0,4.003125458E0,-5.188211060E0,-1.365310822E0
4.500874458E0,3.101849670E0,-4.803960114E0,-2.461181946E0
4.510831458E0,2.371518402E0,-4.385280762E0,-2.663860474E0
4.520788458E0,1.758094025E0,-3.957919464E0,-2.718945923E0
4.530746458E0,1.679806824E0,-3.650458832E0,-2.949765930E0
4.540703458E0,2.009421387E0,-3.238515472E0,-3.479065247E0
4.550660458E0,1.926194458E0,-2.900817719E0,-3.560196533E0
4.560617458E0,1.148411865E0,-2.531535645E0,-1.920955353E0
4.570574458E0,7.729925537E-1,-2.206860809E0,-1.137035522E0
4.580531458E0,8.659492493E-1,-1.858684845E0,-1.451381836E0
4.590488458E0,3.818559265E-1,-1.598376160E0,-1.774110718E0
4.600445458E0,-4.694238281E-1,-1.263672180E0,-2.107467499E0
4.610402458E0,-9.710307312E-1,-9.042695618E-1,-1.884580994E0
4.620360458E0,-1.209335175E0,-6.824308777E-1,-1.328038330E0
4.630317458E0,-1.348246307E0,-5.568420410E-1,-9.006770325E-1
4.640274458E0,-1.931433563E0,-7.198530579E-1,-7.909552002E-1
4.650231458E0,-2.815345459E0,-1.209933929E0,-3.927832031E-1
4.660188458E0,-3.165916443E0,-1.946851501E0,-4.610412598E-2
4.670145458E0,-2.148182831E0,-2.820883942E0,-1.308279419E-1
4.680102458E0,-4.189787292E-1,-3.877536621E0,-6.631210327E-2
4.690059833E0,5.132826233E-1,-5.063819733E0,-1.145717468E0
4.700016833E0,2.036215668E0,-6.257287903E0,-3.864663391E0
4.709974833E0,3.487597504E0,-7.154522095E0,-5.621410217E0
4.719931833E0,1.659149780E0,-7.515421600E0,-5.822442169E0
4.729888833E0,-2.894381104E0,-7.314239960E0,-6.780599670E0
4.739845833E0,-5.130131836E0,-6.119723969E0,-5.686973877E0
4.749802833E0,-3.204386444E0,-3.897145844E0,-1.347946930E0
4.759759833E0,-1.084195404E0,-2.090552673E0,1.891766052E0
4.769716833E0,4.314028931E-1,-1.176104279E0,8.503816223E-1
4.779673833E0,1.891167297E0,-7.972421265E-1,-2.579885101E0
4.789630833E0,4.022734680E0,-1.536255341E0,-5.227728882E0
4.799588833E0,5.116360474E0,-2.856509857E0,-6.019731903E0
4.809545833E0,5.215903473E0,-3.979474640E0,-5.777834930E0
4.819502833E0,5.415737915E0,-5.533093872E0,-4.589905243E0
4.829459833E0,6.103707275E0,-7.326664124E0,-4.913232880E0
4.839416833E0,7.035369873E0,-8.604257355E0,-6.958878937E0
4.849373833E0,7.341183929E0,-8.621471558E0,-6.595883789E0
4.859330833E0,6.784341888E0,-7.406597900E0,-5.356610870E0
4.869287833E0,6.143225098E0,-6.342311096E0,-7.060218201E0
4.879244833E0,5.499713287E0,-5.652246094E0,-7.894433441E0
4.889201833E0,3.791465607E0,-5.446124725E0,-7.479047241E0
4.899159833E0,1.179846497E0,-4.999902649E0,-8.094118195E0
4.909116833E0,3.335064697E-1,-4.508025513E0,-8.177943878E0
4.919073833E0,2.152523804E0,-4.544848938E0,-8.511300659E0
4.929030833E0,5.528603210E0,-5.841302948E0,-8.911119232E0
4.938987833E0,6.890022125E0,-6.468049622E0,-1.036070480E1
4.948944833E0,8.121511230E0,-6.664141846E0,-1.098565521E1
4.958901833E0,9.167236633E0,-6.345753937E0,-9.649234314E0
4.968858833E0,8.554710388E0,-5.830525360E0,-8.850794678E0
4.978815833E0,8.750203857E0,-6.273753662E0,-9.945318604E0
4.988773833E0,8.261320496E0,-4.825964355E0,-1.086799988E1
4.998730833E0,7.974965973E0,-2.605781250E0,-9.991722107E0
5.008687833E0,7.856262817E0,-9.868977356E-1,-1.002914429E1
5.018644833E0,7.212002563E0,-9.803114319E-1,-1.012509476E1
5.028601833E0,7.355404358E0,-2.198777618E0,-1.029169830E1
5.038558833E0,7.457492065E0,-1.853146362E0,-1.106858276E1
5.048515833E0,8.003855896E0,-3.643124084E0,-1.092098969E1
5.058472833E0,1.027792694E1,-4.845423889E0,-1.055470139E1
5.068429833E0,1.145477966E1,-3.892505493E0,-1.123398880E1
5.078387833E0,1.149190247E1,-3.015628967E0,-1.170865173E1
5.088344833E0,1.130434250E1,-2.414329376E0,-1.184367096E1
5.098301833E0,1.117725677E1,-1.856140137E0,-1.174023605E1
5.108258833E0,1.063837738E1,-1.780247955E0,-1.188738007E1
5.118215833E0,1.017119888E1,-2.304308167E0,-1.228659988E1
5.128172833E0,1.017060013E1,-2.486479340E0,-1.206371338E1
5.138129833E0,1.029529083E1,-2.844983826E0,-1.233015930E1
5.148086833E0,1.007494904E1,-3.041824493E0,-1.296334259E1
5.158043833E0,1.007569748E1,-3.085683289E0,-1.302007462E1
5.168000833E0,1.071067703E1,-3.170257416E0,-1.254870483E1
5.177958833E0,1.045860123E1,-3.235072632E0,-1.228555206E1
5.187915833E0,9.524393921E0,-3.272794189E0,-1.206865311E1
5.197872833E0,8.771459656E0,-3.149300995E0,-1.107576782E1
5.207829833E0,8.169860687E0,-3.314108276E0,-1.067250641E1
5.217786833E0,7.449857941E0,-3.332669678E0,-1.047895889E1
5.227743833E0,7.115752716E0,-3.531306610E0,-1.023676254E1
5.237700833E0,6.874005432E0,-3.682192841E0,-1.016895355E1
5.247657833E0,7.467820587E0,-3.737427979E0,-9.610914001E0
5.257614833E0,7.997269592E0,-3.761827240E0,-9.609566803E0
5.267571833E0,8.131690063E0,-4.089944916E0,-9.701775055E0
5.277529833E0,7.888745270E0,-4.406536560E0,-9.601483612E0
5.287486833E0,7.393874359E0,-4.592300262E0,-9.490564270E0
5.297443833E0,7.295379181E0,-4.903203735E0,-9.366921387E0
5.307400833E0,6.809639282E0,-5.000202026E0,-8.702902222E0
5.317357833E0,6.827152863E0,-4.921615448E0,-8.128546600E0
5.327314833E0,6.904242554E0,-4.839586029E0,-7.519014130E0
5.337271833E0,6.572382660E0,-4.723427582E0,-6.755751343E0
5.347228833E0,6.520590363E0,-4.616549835E0,-6.412215729E0
5.357185833E0,6.094576263E0,-4.650529175E0,-6.147715759E0
5.367142833E0,5.919739838E0,-4.873116302E0,-6.164331207E0
5.377100833E0,5.780529327E0,-5.327421570E0,-5.828130341E0
5.387057833E0,5.392835541E0,-5.769003296E0,-5.696254578E0
5.397014833E0,5.157973938E0,-6.271508331E0,-5.849535828E0
5.406971833E0,5.023553467E0,-6.630312195E0,-5.554050293E0
5.416928833E0,4.882546692E0,-6.740932159E0,-5.241799622E0
5.426885833E0,4.409230957E0,-6.541097717E0,-4.903503113E0
5.436842833E0,4.289030914E0,-6.269113312E0,-4.884342957E0
5.446799833E0,4.243824921E0,-5.901627502E0,-4.534370728E0
5.456756833E0,3.921545105E0,-5.687872009E0,-4.208498383E0
5.466714833E0,3.507955170E0,-5.275329895E0,-3.555256805E0
5.476671833E0,3.320544891E0,-4.943020935E0,-3.858226776E0
5.486628833E0,3.168610840E0,-4.716990967E0,-3.998036041E0
5.496585833E0,3.136727142E0,-4.537364502E0,-3.420237579E0
5.506542833E0,3.230432281E0,-4.498295746E0,-2.561323700E0
5.516499833E0,3.161874847E0,-4.458927612E0,-1.936373291E0
5.526456833E0,2.756218414E0,-4.476291504E0,-1.386117554E0
5.536413833E0,1.985770569E0,-4.319268036E0,-1.258283386E0
5.546370833E0,1.260229340E0,-4.012406158E0,-1.322948914E0
5.556328833E0,8.195457458E-1,-3.470532990E0,-1.295106812E0
5.566285833E0,6.236032104E-1,-2.855462036E0,-1.339414673E0
5.576242833E0,5.848338318E-1,-2.240540771E0,-1.439556427E0
5.586199833E0,5.228627014E-1,-1.648222504E0,-1.547332306E0
5.596156833E0,4.977149963E-1,-1.232985992E0,-1.523531799E0
5.606113833E0,5.129832458E-1,-9.650431824E-1,-1.442101135E0
5.616070833E0,3.869453430E-1,-8.143066406E-1,-1.490300903E0
5.626027833E0,3.674858093E-1,-9.018745422E-1,-1.562899933E0
5.635984833E0,4.760101318E-1,-1.241817627E0,-1.706900482E0
5.645942833E0,5.117857361E-1,-1.917213135E0,-2.004032593E0
5.655899833E0,6.096821594E-1,-2.596350861E0,-2.303260345E0
5.665856833E0,6.921606445E-1,-3.024011536E0,-2.611469421E0
5.675813833E0,6.530918884E-1,-3.341052246E0,-2.924318848E0
5.685771208E0,1.221459961E-1,-3.667523346E0,-2.841540985E0
5.695728208E0,-7.026388550E-1,-3.823948059E0,-2.165097656E0
5.705685208E0,-1.087488556E0,-3.701203308E0,-1.703906708E0
5.715642208E0,-9.421408081E-1,-3.436104584E0,-1.561852112E0
5.725599208E0,-2.875520325E-1,-3.211421814E0,-1.140178986E0
5.735557208E0,3.100053406E-1,-3.088078308E0,-1.488953705E0
5.745514208E0,2.043251038E-1,-3.093467102E0,-2.721939697E0
5.755471208E0,-2.260299683E-1,-3.139720917E0,-3.551364899E0
5.765428208E0,-6.565347290E-1,-3.115770721E0,-3.216361542E0
5.775385208E0,-8.695417786E-1,-3.392395477E0,-9.921368408E-1
5.785342208E0,1.355281677E0,-3.979923706E0,5.433700562E-1
5.795299208E0,5.143903198E0,-4.993615723E0,-2.209854584E0
5.805256208E0,7.102280731E0,-6.234984283E0,-4.797074432E0
5.815213208E0,6.681805115E0,-6.886579285E0,-5.316194916E0
5.825170208E0,5.260510712E0,-6.913822632E0,-5.538482666E0
5.835128208E0,5.682632904E0,-7.253316650E0,-6.624474335E0
5.845085208E0,6.587650909E0,-8.388106842E0,-6.511758728E0
5.855042208E0,5.619314575E0,-8.646469574E0,-4.862488403E0
5.864999208E0,5.166655884E0,-8.489745483E0,-6.084696808E0
5.874956208E0,4.614903259E0,-8.088130646E0,-7.836204529E0
5.884913208E0,3.991000671E0,-7.091203766E0,-9.431287537E0
5.894870208E0,3.116369476E0,-5.351970520E0,-9.187145233E0
5.904827208E0,3.579356689E0,-4.390220490E0,-8.770561523E0
5.914784208E0,4.477938080E0,-4.666246490E0,-9.774523773E0
5.924742208E0,6.200256500E0,-6.094276886E0,-9.239685974E0
5.934699208E0,6.846612396E0,-6.879244537E0,-8.451724548E0
5.944656208E0,8.489595795E0,-6.784641266E0,-9.383087769E0
5.954613208E0,8.943451996E0,-5.292693787E0,-1.095751373E1
5.964570208E0,9.910740509E0,-3.837420044E0,-1.154908356E1
5.974527208E0,1.322739349E1,-4.392465820E0,-1.024364822E1
5.984484208E0,1.264405655E1,-3.645369415E0,-9.825567627E0
5.994441208E0,1.102232895E1,-2.356848907E0,-1.128802643E1
6.004398208E0,8.863069153E0,-1.940564575E0,-1.160476776E1
6.014355208E0,7.676486664E0,-2.379152527E0,-1.175116333E1
6.024313208E0,6.515351257E0,-3.402125244E0,-1.111064529E1
6.034270208E0,7.092101898E0,-4.654570770E0,-1.109807144E1
6.044227208E0,8.289761353E0,-2.983296204E0,-1.196042816E1
6.054184208E0,1.049901718E1,-2.313289490E0,-1.193318481E1
6.064141208E0,1.198841995E1,-1.573527832E0,-1.191567123E1
6.074098208E0,1.255259674E1,-8.737330627E-1,-1.247954865E1
6.084055208E0,1.195339279E1,-1.161285095E0,-1.267414398E1
6.094012208E0,1.149863846E1,-2.282303925E0,-1.275677216E1
6.103969208E0,1.129685806E1,-3.220103760E0,-1.325792999E1
6.113926208E0,1.075737991E1,-3.596870270E0,-1.318727692E1
6.123884208E0,1.012314880E1,-3.692671051E0,-1.289598267E1
6.133841208E0,9.836494904E0,-3.737877045E0,-1.245604752E1
6.143798208E0,9.662556610E0,-3.710184631E0,-1.217014206E1
6.153755208E0,9.156608734E0,-3.658092957E0,-1.176493469E1
6.163712208E0,9.007818146E0,-3.815565491E0,-1.156165741E1
6.173669208E0,8.758736115E0,-4.153263245E0,-1.141930344E1
6.183626208E0,9.016200714E0,-4.357887726E0,-1.119596786E1
6.193583208E0,8.826694794E0,-4.471351776E0,-1.072025711E1
6.203540208E0,8.566685486E0,-4.313130798E0,-1.039573196E1
6.213497208E0,8.411607971E0,-4.498445435E0,-1.053988220E1
6.223455208E0,7.727231140E0,-4.653672638E0,-1.010862900E1
6.233412208E0,7.262447662E0,-4.597389679E0,-9.666298828E0
6.243369208E0,6.695277100E0,-4.537214813E0,-9.245523834E0
6.253326208E0,6.344556427E0,-4.547842712E0,-8.879534912E0
6.263283208E0,6.353388062E0,-4.650978241E0,-8.447682953E0
6.273240208E0,6.347849579E0,-4.639452209E0,-7.918832703E0
6.283197208E0,6.445895691E0,-4.636608124E0,-7.645650787E0
6.293154208E0,6.504423981E0,-4.690645752E0,-7.217391357E0
6.303111208E0,6.458319855E0,-4.835095367E0,-6.793622589E0
6.313069208E0,6.511159973E0,-5.155728607E0,-6.482868805E0
6.323026208E0,5.985303497E0,-5.410947876E0,-6.111042023E0
6.332983208E0,5.733078003E0,-5.747747498E0,-6.896309052E0
6.342940208E0,5.579497375E0,-6.209836578E0,-6.554719391E0
6.352897208E0,5.199288025E0,-6.549629974E0,-5.999374237E0
6.362854208E0,4.554429016E0,-6.771618347E0,-5.764812012E0
6.372811208E0,4.521347809E0,-7.194339294E0,-6.262826385E0
6.382768208E0,4.521497498E0,-7.552544403E0,-5.933511200E0
6.392725208E0,4.334087219E0,-7.909701691E0,-5.493126984E0
6.402682208E0,4.229754181E0,-8.142617340E0,-4.953349457E0
6.412640208E0,4.013903046E0,-8.090525665E0,-4.237687683E0
6.422597208E0,3.604953461E0,-7.697892151E0,-3.785178680E0
6.432554208E0,3.725452881E0,-7.270680542E0,-3.403023376E0
6.442511208E0,3.994293823E0,-6.745871887E0,-2.609523468E0
6.452468208E0,3.854933624E0,-6.252198486E0,-2.305655365E0
6.462425208E0,3.177592163E0,-5.681884460E0,-2.234104156E0
6.472382208E0,2.448159027E0,-5.059179382E0,-1.932631073E0
6.482339208E0,1.737736359E0,-4.415218506E0,-1.562001801E0
6.492296208E0,1.003962250E0,-3.771107941E0,-1.532962189E0
6.502254208E0,4.596940613E-1,-3.088677063E0,-1.717378693E0
6.512211208E0,1.278341675E-1,-2.485880585E0,-2.020947418E0
6.522168208E0,-9.535171509E-2,-1.981728973E0,-2.233206024E0
6.532125208E0,-1.847158813E-1,-1.626367950E0,-2.289339294E0
6.542082208E0,-1.020877075E-1,-1.416354675E0,-2.249222717E0
6.552039208E0,3.038681030E-2,-1.373394012E0,-2.020348663E0
6.561996208E0,2.013313293E-1,-1.395997009E0,-1.751507721E0
6.571953208E0,4.463717651E-1,-1.491348724E0,-1.446891174E0
6.581910208E0,6.586303711E-1,-1.790426788E0,-1.197210388E0
6.591867208E0,7.973918152E-1,-2.329306183E0,-1.205443268E0
6.601825208E0,9.604028320E-1,-2.833457794E0,-1.398841095E0
6.611782208E0,1.065184937E0,-3.280428314E0,-1.562750244E0
6.621739208E0,1.027912445E0,-3.523522797E0,-1.657952271E0
6.631696208E0,8.333171082E-1,-3.514691162E0,-1.733245697E0
6.641653208E0,7.229965210E-1,-3.369343414E0,-1.773661652E0
6.651610208E0,6.125262451E-1,-3.276985474E0,-1.773062897E0
6.661567208E0,5.590873718E-1,-3.193459167E0,-1.998494110E0
6.671524208E0,5.807922363E-1,-3.179987183E0,-2.566712494E0
6.681481208E0,5.572911072E-1,-3.285068665E0,-3.254681854E0
6.691438333E0,4.411326599E-1,-3.446283417E0,-4.090094604E0
6.701395333E0,4.179309082E-1,-3.699257355E0,-5.017565918E0
6.711352333E0,3.757186890E-2,-3.915407867E0,-4.062851257E0
6.721309333E0,-1.234033813E0,-3.652853851E0,-7.967930603E-1
6.731266333E0,-2.349065094E0,-2.808908844E0,1.879042511E0
6.741223333E0,-2.315684509E0,-1.739832001E0,2.132315826E0
6.751180333E0,-1.002465363E0,-9.192384338E-1,8.020321655E-1
6.761137333E0,1.231788483E0,-1.075663147E0,-1.240021362E0
6.771094333E0,3.496728516E0,-2.057172089E0,-3.375780029E0
6.781051333E0,4.968617706E0,-3.171903992E0,-4.268523560E0
6.791009333E0,5.008584595E0,-5.040767670E0,-5.199437714E0
6.800966333E0,4.367767181E0,-7.342231750E0,-5.254074097E0
6.810923333E0,4.557273102E0,-8.447084198E0,-4.555476837E0
6.820880333E0,6.411766663E0,-8.139324188E0,-5.787714386E0
6.830837333E0,8.520281982E0,-7.471712494E0,-8.081993408E0
6.840794333E0,8.583750000E0,-7.430099030E0,-8.209977264E0
6.850751333E0,5.857619019E0,-7.513026581E0,-7.796686707E0
6.860708333E0,4.734654236E0,-7.445067902E0,-7.451803894E0
6.870665333E0,3.283871155E0,-6.731352081E0,-6.013444977E0
6.880623333E0,2.570155334E0,-5.554798737E0,-7.392227783E0
6.890580333E0,3.469036102E0,-5.076692963E0,-9.193881226E0
6.900537333E0,5.320685577E0,-5.526806946E0,-9.639055481E0
6.910494333E0,5.997128906E0,-5.984555054E0,-9.549242249E0
6.920451333E0,8.733139343E0,-7.088209991E0,-8.921447754E0
6.930408333E0,8.885223083E0,-7.133715363E0,-9.117390289E0
6.940365333E0,8.532706146E0,-6.772217102E0,-1.044737457E1
6.950322333E0,8.447682953E0,-6.970404968E0,-1.082294357E1
6.960279333E0,8.318651276E0,-6.833739166E0,-1.020877075E1
6.970236333E0,7.198380890E0,-6.548432465E0,-9.346264343E0
6.980194333E0,6.555168457E0,-6.288423157E0,-9.841584320E0
6.990151333E0,7.037465515E0,-5.379513245E0,-1.157587784E1
7.000108333E0,7.394024048E0,-3.653901672E0,-1.164982407E1
7.010065333E0,8.446635132E0,-1.832938385E0,-1.237461685E1
7.020022333E0,1.119641693E1,-2.249821472E0,-1.271845184E1
7.029979333E0,1.218062027E1,-2.668800201E0,-1.253508316E1
7.039936333E0,1.220531891E1,-2.567011871E0,-1.239302856E1
7.049893333E0,1.263657211E1,-3.146157532E0,-1.292367508E1
7.059850333E0,1.123413849E1,-3.648812256E0,-1.200623291E1
7.069807333E0,1.009351044E1,-3.487896881E0,-1.192555069E1
7.079765333E0,9.285341034E0,-2.947370911E0,-1.239198074E1
7.089722333E0,9.872569885E0,-2.880759430E0,-1.250319946E1
7.099679333E0,1.086889801E1,-3.441643066E0,-1.271291336E1
7.109636333E0,1.044138702E1,-3.540587311E0,-1.304207886E1
7.119593333E0,1.038929535E1,-3.721560974E0,-1.292307632E1
7.129550333E0,1.113399673E1,-3.961362305E0,-1.231938171E1
7.139507333E0,1.085183350E1,-3.810775452E0,-1.188992477E1
7.149464333E0,1.012734009E1,-3.486549683E0,-1.168649780E1
7.159421333E0,9.235644379E0,-3.238665161E0,-1.113788864E1
7.169378333E0,8.590785370E0,-3.267854462E0,-1.101334763E1
7.179336333E0,8.105045471E0,-3.173700256E0,-1.062595322E1
7.189293333E0,7.737260284E0,-3.213367767E0,-1.043240570E1
7.199250333E0,7.395520935E0,-3.435356140E0,-1.025966492E1
7.209207333E0,7.664511566E0,-3.739224243E0,-1.025337799E1
7.219164333E0,7.642657013E0,-3.866160278E0,-9.893077240E0
7.229121333E0,7.626340942E0,-3.981121216E0,-9.289682007E0
7.239078333E0,7.670648804E0,-4.221221924E0,-8.947194214E0
7.249035333E0,7.304510193E0,-4.501738586E0,-8.622070312E0
7.258992333E0,7.084916840E0,-4.619543610E0,-8.563242645E0
7.268949333E0,6.954537964E0,-4.733606415E0,-8.543034668E0
7.278907333E0,6.484066315E0,-4.860841827E0,-8.383017426E0
7.288864333E0,6.112239532E0,-4.958588562E0,-8.030201111E0
7.298821333E0,5.731880493E0,-5.011578369E0,-7.830666046E0
7.308778333E0,5.442083130E0,-5.107079773E0,-7.448361053E0
7.318735333E0,5.684578857E0,-5.169050903E0,-6.738836517E0
7.328692333E0,6.048472137E0,-5.146896973E0,-6.216123505E0
7.338649333E0,6.493347015E0,-5.119953003E0,-5.654192047E0
7.348606333E0,6.564898224E0,-5.047204285E0,-5.889951782E0
7.358563333E0,6.814279633E0,-5.131029968E0,-5.941444702E0
7.368520333E0,6.838379517E0,-5.282514954E0,-5.905220032E0
7.378478333E0,6.179150391E0,-5.549559631E0,-5.681285706E0
7.388435333E0,5.729186096E0,-5.857020264E0,-5.273383942E0
7.398392333E0,5.212760010E0,-6.130950623E0,-5.066214752E0
7.408349333E0,4.658312988E0,-6.530619507E0,-4.804858246E0
7.418306333E0,3.920197906E0,-6.830745392E0,-4.118086395E0
7.428263333E0,3.112327881E0,-6.944658508E0,-3.352727966E0
7.438220333E0,2.259850616E0,-6.890471191E0,-3.068618774E0
7.448177333E0,1.656904449E0,-6.774911499E0,-2.835852814E0
7.458134333E0,1.169368286E0,-6.356232147E0,-2.470013580E0
7.468092333E0,1.182690582E0,-5.851032715E0,-2.233056335E0
7.478049333E0,1.109642487E0,-5.195096741E0,-2.073937225E0
7.488006333E0,1.101559296E0,-4.515210571E0,-2.021995239E0
7.497963333E0,1.128054199E0,-3.822600861E0,-2.169738007E0
7.507920333E0,1.083147583E0,-3.177143097E0,-2.203867035E0
7.517877333E0,1.079854431E0,-2.613265686E0,-2.203417969E0
7.527834333E0,1.084345093E0,-2.233355713E0,-2.197131042E0
7.537791333E0,1.102158051E0,-2.000290375E0,-2.278711395E0
7.547748333E0,9.523196411E-1,-1.810335388E0,-2.304457855E0
7.557705333E0,7.937992859E-1,-1.812730408E0,-2.116448822E0
7.567663333E0,6.523434448E-1,-1.954036560E0,-1.829645233E0
7.577620333E0,4.778063965E-1,-2.166594543E0,-1.694176941E0
7.587577333E0,2.927911377E-1,-2.470762024E0,-1.823957062E0
7.597534333E0,2.026785278E-1,-2.803370361E0,-1.945354614E0
7.607491333E0,1.130149841E-1,-3.210074615E0,-2.086511078E0
7.617448333E0,1.924996948E-1,-3.594026184E0,-2.231709137E0
7.627405333E0,1.312770081E-1,-3.924089813E0,-2.247276764E0
7.637362333E0,4.206253052E-2,-3.998185730E0,-2.097138977E0
7.647319333E0,6.885681152E-2,-3.870052185E0,-1.935026093E0
7.657277333E0,8.068222046E-2,-3.738625488E0,-1.898352356E0
7.667234333E0,2.784210205E-2,-3.618275757E0,-1.974094849E0
7.677191333E0,-3.263214111E-2,-3.497626648E0,-2.128723297E0
7.687148833E0,-2.155517578E-1,-3.395089874E0,-2.361938324E0
7.697105833E0,-3.936813354E-1,-3.224444733E0,-2.809208221E0
7.707062833E0,-4.285588074E-1,-3.157982941E0,-3.993994446E0
7.717019833E0,-5.448669434E-1,-3.319946136E0,-3.706592102E0
7.726976833E0,-7.402107239E-1,-3.412453766E0,-1.955533447E0
7.736933833E0,-8.794212341E-1,-3.164419556E0,-1.526824951E-2
7.746890833E0,-1.118174744E0,-2.441123657E0,6.845265198E-1
7.756848833E0,-1.135688324E0,-1.894161072E0,-1.724264374E0
7.766805833E0,1.552272034E-1,-2.219135284E0,-3.783083038E0
7.776762833E0,3.585793304E0,-2.814896393E0,-2.689457245E0
7.786719833E0,6.590195618E0,-3.915856934E0,-2.801574097E0
7.796676833E0,6.808441772E0,-5.532644806E0,-4.946014709E0
7.806633833E0,5.605543213E0,-6.551276550E0,-4.328249359E0
7.816590833E0,5.816304932E0,-6.255042572E0,-4.291276245E0
7.826547833E0,7.153773651E0,-6.229296112E0,-6.515351257E0
7.836504833E0,6.591542816E0,-7.264094238E0,-7.208559723E0
7.846461833E0,5.313500519E0,-7.863298187E0,-5.267845459E0
7.856419833E0,5.616919556E0,-7.103627930E0,-4.066743164E0
7.866376833E0,6.832691345E0,-6.315816193E0,-7.837102661E0
7.876333833E0,5.592370605E0,-6.090085602E0,-1.004860382E1
7.886290833E0,2.527643738E0,-5.564378815E0,-9.067394257E0
7.896247833E0,1.381028137E0,-5.024750977E0,-9.251661072E0
7.906204833E0,3.168161774E0,-4.595892792E0,-9.335786133E0
7.916161833E0,5.092410278E0,-5.066214752E0,-1.014530273E1
7.926118833E0,6.367458801E0,-5.880970459E0,-1.049362839E1
7.936075833E0,9.139843597E0,-6.392157440E0,-1.003872437E1
7.946033833E0,1.280871414E1,-6.558311920E0,-1.010324020E1
7.955990833E0,1.409184586E1,-5.773344269E0,-1.140268799E1
7.965947833E0,1.416459457E1,-5.484894104E0,-1.067909271E1
7.975904833E0,1.272414001E1,-5.148543549E0,-1.120929016E1
7.985861833E0,9.114845581E0,-4.337679749E0,-1.203572159E1
7.995818833E0,6.340065765E0,-3.916904755E0,-1.110989685E1
8.005775833E0,6.397396545E0,-4.490960999E0,-1.151405640E1
8.015732833E0,6.006259918E0,-5.389991455E0,-1.185384979E1
8.025689833E0,7.508685608E0,-5.902825012E0,-1.179187866E1
