X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
-9.56780365,0.5608836365,11.55073013,0.2139068544,-0.2556726038,0.2268038392,2,Pushups
-9.636660461,0.3104544067,12.07494003,0.1948585808,-0.1593418121,0.1535464078,2,Pushups
-9.960437164,0.2689906311,12.47116608,0.1536071002,-0.07905631512,0.09218656272,2,Pushups
-10.58583664,0.277073822,12.57250534,0.09704155475,0.002011104487,0.05501868948,2,Pushups
-11.33068771,0.2486329651,12.66186951,0.04104793817,0.0780884549,0.01541817933,2,Pushups
-11.96312256,0.2676434326,12.77638138,-0.03601116315,0.1025575772,-0.03257917613,2,Pushups
-12.52625153,0.356408844,12.68552032,-0.1366835684,0.1115530878,-0.09825069457,2,Pushups
-12.85691391,0.4414320374,12.43583954,-0.2187584639,0.06250405312,-0.111169152,2,Pushups
-12.78985336,0.7011419678,12.07359283,-0.3070574701,0.07653375715,-0.1292960942,2,Pushups
-11.94605804,0.9978250122,11.47962799,-0.3736753762,0.1187808216,-0.1508389413,2,Pushups
-10.90437424,1.075064392,11.0322084,-0.4003109336,0.1234449521,-0.1808744073,2,Pushups
-10.06072861,1.146016846,10.9884993,-0.3949188292,0.09410889447,-0.227311939,2,Pushups
-9.300758972,1.215921478,10.97427887,-0.3656543791,0.04369645193,-0.2729090452,2,Pushups
-8.673712921,1.199455719,10.77953384,-0.3293903768,0.01499583106,-0.3279459476,2,Pushups
-8.186476135,1.023272095,10.36444702,-0.3112933636,0.01999736205,-0.3825844228,2,Pushups
-7.878267059,0.7643106079,9.808203735,-0.3100379705,0.06201352552,-0.4245734215,2,Pushups
-7.725584564,0.5484594727,9.254355469,-0.3340304494,0.1488823444,-0.4582687914,2,Pushups
-7.601492615,0.436791687,8.73822876,-0.37098822,0.2498478293,-0.4911828041,2,Pushups
-7.429649963,0.4788542175,8.201295319,-0.4232989252,0.3293288052,-0.5246807933,2,Pushups
-7.326514435,0.6216572571,7.697742462,-0.4717269242,0.3606899381,-0.5460137725,2,Pushups
-7.380701752,0.8496331787,7.435188446,-0.5091872811,0.3556168675,-0.5564742684,2,Pushups
-7.462132416,1.056502991,7.408094788,-0.5490241647,0.3404743969,-0.5543435216,2,Pushups
-7.307054901,1.24735611,7.465425568,-0.5736312866,0.3439911604,-0.5549089909,2,Pushups
-6.939718781,1.232237549,7.59146347,-0.5711974502,0.3419104517,-0.5684578419,2,Pushups
-6.632407837,1.052910461,7.737260284,-0.5626279116,0.3273050487,-0.5831716657,2,Pushups
-6.480623474,0.8737330627,7.690108337,-0.5453279614,0.3200545907,-0.584959209,2,Pushups
-6.425987091,0.7217990112,7.500003662,-0.5165010095,0.3218900263,-0.5780519843,2,Pushups
-6.481521606,0.5304968262,7.347321167,-0.4900372326,0.3199163377,-0.5653196573,2,Pushups
-6.643634491,0.2471360779,7.184010773,-0.4824708998,0.2991413474,-0.541921854,2,Pushups
-6.782695313,-0.1299298096,6.990163879,-0.4858435392,0.2969927192,-0.5169603229,2,Pushups
-6.844816132,-0.5321434021,6.862180023,-0.484446466,0.2871373594,-0.5026067495,2,Pushups
-6.711742859,-0.8692424011,6.819518738,-0.4796346724,0.2511615157,-0.4976471066,2,Pushups
-6.537205811,-1.131796417,6.734645233,-0.4699188471,0.2117093503,-0.5038403273,2,Pushups
-6.352639618,-1.256936188,6.64962204,-0.4661110342,0.1877321154,-0.512576282,2,Pushups
-6.160289612,-1.229692841,6.499334564,-0.4742991328,0.1903857291,-0.5016778708,2,Pushups
-6.049519958,-1.100810852,6.191873932,-0.4662965834,0.2031997889,-0.4862019718,2,Pushups
-5.892795868,-0.9343569946,5.894592133,-0.4380186796,0.2102438807,-0.4723874032,2,Pushups
-5.837411041,-0.8925938416,5.670807495,-0.4150971174,0.1953416318,-0.4547026753,2,Pushups
-5.769602051,-0.9945318604,5.472170563,-0.4059633613,0.1650721729,-0.4393382668,2,Pushups
-5.508245544,-1.052611084,5.234764252,-0.3974087536,0.08248967677,-0.4280400872,2,Pushups
-5.277425537,-1.0975177,4.931195526,-0.39982149,0.03695457429,-0.3846965432,2,Pushups
-4.989723816,-1.130000153,4.655468903,-0.3919475973,0.02627370134,-0.358720094,2,Pushups
-4.544250183,-1.163979492,4.421206055,-0.3751215339,0.001004184131,-0.330688417,2,Pushups
-4.189487915,-1.262175293,4.118834839,-0.3640984595,-0.009497991763,-0.3162349164,2,Pushups
-3.907923431,-1.40063736,3.834126892,-0.3528980613,-0.01610631309,-0.296800822,2,Pushups
-3.721411285,-1.520987091,3.636238403,-0.3067023456,0.01761223376,-0.2872352898,2,Pushups
-3.529510345,-1.520238647,3.660338287,-0.2464540005,0.05993144214,-0.2673638165,2,Pushups
-3.355272675,-1.439107361,3.629053345,-0.1879062653,0.07825159281,-0.2358514369,2,Pushups
-3.273692322,-1.18298996,3.545527039,-0.1365806311,0.05857205391,-0.1844309419,2,Pushups
-3.321143646,-0.8265811157,3.515589294,-0.07895035297,0.01943343505,-0.1189259812,2,Pushups
-3.358865204,-0.4290078735,3.480562134,-0.03486479819,-0.03194868192,-0.04569614306,2,Pushups
-3.278482361,-0.08128097534,3.351380768,-0.001358768204,-0.04254699871,0.03663787991,2,Pushups
-3.163371735,0.2064207458,3.211421814,0.02613267675,-0.04198804498,0.1135061085,2,Pushups
-2.990630951,0.4105961609,3.17908905,0.06997230649,-0.03446328267,0.1887539923,2,Pushups
-2.825224915,0.4797523499,3.208877106,0.1280510873,-0.03577211872,0.2572380602,2,Pushups
-2.652035065,0.399818573,3.270698547,0.1938713789,-0.05534635112,0.3006699383,2,Pushups
-2.47944397,0.1426533508,3.300336914,0.2541093826,-0.08330909908,0.3312247992,2,Pushups
-2.461481323,-0.2387535095,3.375181274,0.3079784811,-0.09491302818,0.3567080498,2,Pushups
-2.514770508,-0.5602848816,3.491788788,0.3608568907,-0.1033245325,0.3866996467,2,Pushups
-2.637964325,-0.8005352783,3.551813965,0.4046193063,-0.1144496202,0.4120081961,2,Pushups
-2.812201996,-1.052162018,3.490291901,0.4189926684,-0.1273892671,0.429123491,2,Pushups
-3.062780914,-1.179247742,3.450175323,0.4208041728,-0.1572536975,0.4580696821,2,Pushups
-3.32653244,-1.174607391,3.534150696,0.4219640791,-0.1863108426,0.4862424731,2,Pushups
-3.628155212,-1.083147583,3.729344788,0.4235726297,-0.2102843523,0.5113494396,2,Pushups
-3.888912964,-1.069376221,3.987408142,0.420360744,-0.1990876943,0.5240913033,2,Pushups
-4.136049042,-1.072819061,4.308490448,0.4166110158,-0.1735711545,0.5240172744,2,Pushups
-4.42524765,-1.080153809,4.694986725,0.4423008561,-0.1625142545,0.5069016814,2,Pushups
-4.817731476,-1.153201904,5.074597321,0.4729415774,-0.1541612595,0.4877791107,2,Pushups
-5.306016083,-1.205592957,5.41753418,0.5043694973,-0.1346240789,0.4656439424,2,Pushups
-5.84339859,-1.136736145,5.749094696,0.5350462198,-0.1006115228,0.4489251375,2,Pushups
-6.398444366,-0.9865983582,6.124364319,0.5713239312,-0.05966211483,0.4486064613,2,Pushups
-6.934479675,-0.6364764404,6.511010284,0.6059671044,-0.02700456977,0.4658754468,2,Pushups
-7.389383698,-0.09355545044,6.901847534,0.629712522,-0.01501135621,0.5009370446,2,Pushups
-7.796537018,0.4589456177,7.161557465,0.6212676764,-0.03579120338,0.5485298634,2,Pushups
-8.155340881,0.8059240723,7.209757233,0.5762088895,-0.04398224503,0.6044362783,2,Pushups
-8.414601746,0.8925938416,7.252867584,0.5316033363,-0.06231651083,0.6627719998,2,Pushups
-8.503217468,0.7717950439,7.473059692,0.5143011212,-0.1232963949,0.6961737871,2,Pushups
-8.394842834,0.4848417664,7.771389313,0.5062757134,-0.1875547469,0.696384728,2,Pushups
-8.215066681,0.1836680603,8.161927185,0.4939190745,-0.2495505065,0.6903465986,2,Pushups
-7.986492004,0.03382965088,8.572822723,0.5126581192,-0.2874209285,0.679499805,2,Pushups
-7.715405731,0.1082249451,8.959917755,0.5506621599,-0.296690315,0.6458284855,2,Pushups
-7.508685608,0.1896556091,9.242979126,0.5828089118,-0.3026214242,0.5964795947,2,Pushups
-7.443121948,0.2582130432,9.283544769,0.5996774435,-0.2903005183,0.5383007526,2,Pushups
-7.591014404,0.3603007507,9.276359711,0.5967833996,-0.2734419107,0.4646001458,2,Pushups
-7.912246399,0.3864962769,9.325158234,0.5701935887,-0.2330894321,0.4027343988,2,Pushups
-8.377029877,0.4053570557,9.51750824,0.5311902761,-0.1830041558,0.3494027257,2,Pushups
-8.931476898,0.4204756165,9.947114868,0.4999901354,-0.1785500199,0.3066204786,2,Pushups
-9.579030304,0.5309458923,10.42641815,0.4636837542,-0.1986893713,0.2613664567,2,Pushups
-10.27029282,0.832868042,10.81291443,0.4164507091,-0.207152769,0.241811201,2,Pushups
-10.98146393,1.195713501,11.15809662,0.3703215718,-0.1212993786,0.1966671646,2,Pushups
-11.51435577,1.617536316,11.58261383,0.3326798081,-0.0202593822,0.1841726452,2,Pushups
-11.95953003,1.996099091,11.98273178,0.2891573608,0.03352022916,0.1854056865,2,Pushups
-12.49766098,2.065105591,12.30605942,0.208429724,0.05391298607,0.1581770629,2,Pushups
-12.50484604,1.632954254,12.2292691,0.1254400313,0.1280820221,0.08899453282,2,Pushups
-12.62699203,0.8863069153,12.20906113,0.04963605478,0.1433701217,0.01337001473,2,Pushups
-12.77683044,0.1067280579,12.36099518,-0.03111018986,0.161215961,-0.06946707517,2,Pushups
-12.74195297,-0.5833369446,12.45425125,-0.11131908,0.1884820014,-0.1546281576,2,Pushups
-12.56337433,-1.026415558,12.53208939,-0.1758458763,0.1874537468,-0.2494103163,2,Pushups
-12.11595474,-1.102906494,12.51158203,-0.2082659155,0.1954241991,-0.3235071301,2,Pushups
-11.57138718,-0.7366181946,12.37596405,-0.2371588051,0.2396936566,-0.3739601672,2,Pushups
-11.01873642,-0.1169068909,11.99904785,-0.2535727024,0.274456352,-0.3933624923,2,Pushups
-10.50949539,0.5598358154,11.53606064,-0.2605957091,0.2892739177,-0.3930277228,2,Pushups
-10.15697845,1.088087311,10.9486821,-0.2638379931,0.2815721631,-0.3856810331,2,Pushups
-9.786199493,1.441203003,10.14066238,-0.2673613429,0.2321912944,-0.3613938093,2,Pushups
-9.41332489,1.613345032,9.320068817,-0.2828241289,0.151135847,-0.328209877,2,Pushups
-8.888965302,1.642384644,8.653355255,-0.319735527,0.09170687944,-0.3021061122,2,Pushups
-8.210126953,1.563947754,8.085436249,-0.3802300394,0.06626432389,-0.2944932878,2,Pushups
-7.472760315,1.285077667,7.713459778,-0.466242671,0.04192010313,-0.3070479631,2,Pushups
-6.72686142,0.8482859802,7.510930939,-0.5434286594,0.02951711789,-0.3787960112,2,Pushups
-5.999972992,0.4478686523,7.502997437,-0.59919101,0.008268821985,-0.4723861516,2,Pushups
-5.370232544,0.2459385681,7.599396973,-0.6460402012,-0.00488433009,-0.5611444116,2,Pushups
-5.019811249,0.2613565063,7.717651062,-0.6563794017,0.05075949058,-0.6551465392,2,Pushups
-4.834197235,0.4602928162,7.801776123,-0.6528721452,0.09571650624,-0.7119528651,2,Pushups
-4.902305603,0.7521858215,7.714507599,-0.6303883791,0.114212431,-0.7254758477,2,Pushups
-5.222789154,1.05889801,7.481891327,-0.5765849948,0.1100810915,-0.7024919987,2,Pushups
-5.738766174,1.190175018,7.331603851,-0.5329229832,0.09630642831,-0.6607186794,2,Pushups
-6.346053314,1.112336884,7.147337036,-0.5032470226,0.07732061297,-0.6204228997,2,Pushups
-6.838529205,0.8086184692,7.002737732,-0.4861300588,0.06337682903,-0.5811226368,2,Pushups
-7.158264313,0.3962260437,6.984326019,-0.4706185162,0.05427801237,-0.5487891436,2,Pushups
-7.282805328,-0.02275268555,6.976542206,-0.4589823782,0.03942396492,-0.5295696855,2,Pushups
-7.340585175,-0.4565505981,6.84496582,-0.4549432993,0.02790319733,-0.5072717667,2,Pushups
-7.423363037,-0.9192384338,6.514902191,-0.4867606163,0.04488644376,-0.4736030102,2,Pushups
-7.471562805,-1.225800934,6.117478638,-0.5422619581,0.07889623195,-0.4279981852,2,Pushups
-7.280410309,-1.175206146,5.827830963,-0.5758050084,0.09394522756,-0.3814743757,2,Pushups
-6.919959869,-0.993633728,5.854924622,-0.571213007,0.07337607443,-0.3453491926,2,Pushups
-6.490652618,-0.9286688232,5.970634003,-0.5642004013,0.02258266881,-0.3275294304,2,Pushups
-5.984704742,-0.9672885132,5.977220306,-0.5490134358,-0.02891341411,-0.3247963488,2,Pushups
-5.432353363,-1.062191162,5.919739838,-0.5127379894,-0.07492112368,-0.3313564956,2,Pushups
-4.963677979,-1.092727661,5.882617035,-0.4756770432,-0.09606637061,-0.3398139775,2,Pushups
-4.537963257,-1.08464447,5.655239868,-0.4438245893,-0.06650155783,-0.3423991203,2,Pushups
-4.244124298,-1.138083344,5.200784912,-0.4163686633,-0.03239660338,-0.3487476408,2,Pushups
-4.016447754,-1.185534668,4.764292603,-0.3625818491,-0.01254193857,-0.3515551388,2,Pushups
-4.00402359,-1.294657745,4.418062592,-0.3222989738,-0.001062982716,-0.3418655694,2,Pushups
-4.146078186,-1.482666779,4.082310791,-0.3070462644,-0.005710464902,-0.327039212,2,Pushups
-4.243375854,-1.676363983,3.79341156,-0.3099075854,-0.01349288784,-0.2986429036,2,Pushups
-4.256847839,-1.793869629,3.619323578,-0.3010632396,-0.02723080292,-0.2683438361,2,Pushups
-4.162394257,-1.760339355,3.461851044,-0.2847993672,-0.005578351207,-0.2264507264,2,Pushups
-3.953129425,-1.546434174,3.373834076,-0.2527335882,0.02182664163,-0.1709094346,2,Pushups
-3.677402802,-1.038091278,3.423830109,-0.2024031579,0.02490192652,-0.0984813422,2,Pushups
-3.54537735,-0.4921765137,3.509601746,-0.146621123,-0.001829284243,-0.0287840236,2,Pushups
-3.381468201,-0.04924758911,3.506158905,-0.1002380997,-0.04949725047,0.04745620862,2,Pushups
-3.226839752,0.2450404358,3.460803223,-0.04126346484,-0.09657394141,0.1121739522,2,Pushups
-3.024161224,0.3893403625,3.493135986,0.03861900792,-0.1271119565,0.1727278084,2,Pushups
-2.765798492,0.3751199341,3.523373108,0.1155947447,-0.1204343364,0.2179237753,2,Pushups
-2.519560547,0.1681004333,3.466790771,0.1888141334,-0.08969526738,0.2623537183,2,Pushups
-2.294728088,-0.09714797974,3.431613922,0.2569801211,-0.03121571429,0.2981333137,2,Pushups
-2.198927307,-0.4188290405,3.41664505,0.3170066774,0.01300410088,0.3296720684,2,Pushups
-2.307751007,-0.7060816956,3.350332947,0.3635784388,0.005593854934,0.3661216795,2,Pushups
-2.529290314,-0.9072633362,3.30437851,0.4024615288,-0.03142343834,0.4187906086,2,Pushups
-2.728975067,-0.9958790588,3.322341156,0.419254601,-0.06340613961,0.4708983004,2,Pushups
-2.888543243,-1.03434906,3.35691925,0.423989296,-0.1131205931,0.5110804439,2,Pushups
-2.947520599,-1.076112213,3.336112518,0.4331527054,-0.1734276116,0.5383160114,2,Pushups
-2.988684998,-1.149609375,3.315455475,0.4457016587,-0.2156582624,0.5536978245,2,Pushups
-3.030448151,-1.235830078,3.474873962,0.4527454674,-0.2158209831,0.5509949327,2,Pushups
-3.209775238,-1.307680664,3.791764984,0.4590598643,-0.2147636116,0.5357147455,2,Pushups
-3.491938477,-1.357377319,4.164489899,0.4699865282,-0.2099560797,0.5199717283,2,Pushups
-3.922892303,-1.302591248,4.639152832,0.4790586829,-0.2045095861,0.5176835656,2,Pushups
-4.449048157,-1.124311981,5.04780304,0.4917148352,-0.1908366531,0.5198844075,2,Pushups
-4.938530273,-0.8994795227,5.446124725,0.5067746639,-0.1735417098,0.5282858014,2,Pushups
-5.446873169,-0.6917115784,5.894741821,0.5315151811,-0.1490472853,0.547953248,2,Pushups
-5.959407349,-0.4885839844,6.422993317,0.5719551444,-0.1281069219,0.5587528944,2,Pushups
-6.425687714,-0.2281256104,6.971303101,0.6012893319,-0.1271260828,0.5685487986,2,Pushups
-6.890920258,0.0904119873,7.41019043,0.6188708544,-0.1389671862,0.5812357068,2,Pushups
-7.390730896,0.3113525391,7.747289429,0.6155163646,-0.1488757432,0.5980160236,2,Pushups
-7.804919586,0.4769082642,7.998018036,0.6005706787,-0.1416992843,0.6165987849,2,Pushups
-8.237519989,0.5628295898,8.321794739,0.5800204277,-0.146989122,0.6266492605,2,Pushups
-8.562344513,0.5960604858,8.697663116,0.5442216992,-0.1423948109,0.6164982915,2,Pushups
-8.814120941,0.4719685364,9.014404449,0.5046748519,-0.1833984405,0.6004974842,2,Pushups
-9.073830872,0.3460803223,9.279503174,0.4845547676,-0.2579477131,0.5792321563,2,Pushups
-9.344917145,0.449664917,9.61929657,0.4841981828,-0.3498059809,0.5530583262,2,Pushups
-9.309440918,0.8987310791,9.899813232,0.5133927464,-0.3709467649,0.5374510288,2,Pushups
-9.180558929,1.473236389,10.0183667,0.5299376249,-0.3075070679,0.5242646933,2,Pushups
-9.066795502,1.900897064,10.03438339,0.5253344178,-0.2270596027,0.510907352,2,Pushups
-9.059909821,1.753753052,9.971065063,0.5172362328,-0.1912209094,0.4784391522,2,Pushups
-9.167985077,1.187929688,10.0661174,0.5216634274,-0.1677376479,0.4197241366,2,Pushups
-9.437724152,0.580941925,10.36025574,0.4934304953,-0.1062532514,0.3567829728,2,Pushups
-9.785151672,0.1068777466,10.67370392,0.4271735549,-0.02420938201,0.301721096,2,Pushups
-10.24828857,-0.3266207886,11.04388412,0.3441726863,0.03317907825,0.2510776222,2,Pushups
-10.8412056,-0.6477030945,11.51465515,0.3001854122,0.0637537837,0.2262826264,2,Pushups
-11.69742508,-0.7494914246,12.2518721,0.2311629504,-0.1878193319,0.2177589238,2,Pushups
-12.29109055,-0.3399430847,12.69330414,0.1416103989,-0.3346512318,0.1264334619,2,Pushups
-12.60169464,0.4692741394,12.97157547,-0.1681029797,-0.8033864498,0.02748371288,2,Pushups
-12.51487518,1.607058105,12.43703705,0.02747175656,-0.02976133861,0.2062482387,2,Pushups
-12.74898834,1.97274765,12.96843201,0.0879880935,0.3790602386,0.08292841911,2,Pushups
-10.51697983,1.899400177,11.82750458,-0.007129965816,0.4729420543,-8.369711577e-05,2,Pushups
-10.1206041,2.03591629,10.36549484,-0.002810318489,0.5762466192,-0.07038315386,2,Pushups
-11.2061467,1.864522705,11.61135406,0.02241857722,0.5479951501,-0.1600221395,2,Pushups
-11.08864105,1.363215179,11.69697601,-0.117408298,0.333343327,-0.1800874621,2,Pushups
-11.02891525,0.4314028931,11.08729385,-0.2876050472,0.1192462742,-0.268790096,2,Pushups
-10.39408539,-0.1483415222,11.07801315,-0.3582773507,0.0470783338,-0.3464625478,2,Pushups
-10.02225861,-0.3691323853,11.70326294,-0.3657805324,-0.01276875101,-0.4039047956,2,Pushups
-9.10212204,-0.01317260742,11.38442596,-0.3446914852,0.07974973321,-0.4429112971,2,Pushups
-8.459957428,0.3543132019,10.82384171,-0.2852016389,0.1598759145,-0.456892401,2,Pushups
-7.971223755,0.9707313538,10.19739441,-0.2489821315,0.1993032098,-0.4443055093,2,Pushups
-7.856113129,1.494043121,9.440568237,-0.2427356392,0.2288474143,-0.4185825288,2,Pushups
-7.929460602,1.632056122,8.762628021,-0.2700934708,0.2572202086,-0.3850437403,2,Pushups
-8.063132629,1.327140198,8.24680069,-0.3201710582,0.244644478,-0.3763611317,2,Pushups
-8.022267609,0.8683442688,7.812104645,-0.3916657269,0.2084076405,-0.3784517348,2,Pushups
-7.975115662,0.3281176758,7.56107666,-0.4891596735,0.1736276448,-0.3970726728,2,Pushups
-7.696544952,-0.1080752563,7.471413116,-0.5760834217,0.1409535855,-0.4408065677,2,Pushups
-7.137607269,-0.2198927307,7.588769073,-0.6266969442,0.07950243354,-0.5142562389,2,Pushups
-6.622977448,-0.06975494385,7.898475037,-0.6283547878,0.06021901593,-0.5894479156,2,Pushups
-6.237828369,0.3077600098,8.073311462,-0.609418869,0.09391248226,-0.6443185806,2,Pushups
-5.841452637,0.9074130249,8.051756287,-0.5806982517,0.153065294,-0.6650999784,2,Pushups
-5.588179321,1.419498138,7.74713974,-0.5317738056,0.2167349309,-0.6581257582,2,Pushups
-5.528902588,1.657802582,7.389533386,-0.4772224128,0.2969336212,-0.6424258947,2,Pushups
-5.763764191,1.494492188,7.138056335,-0.4430332482,0.3038937151,-0.6399435401,2,Pushups
-6.126459961,0.9318122864,6.910828857,-0.4509513378,0.2602969706,-0.6332225204,2,Pushups
-6.455625458,0.3823049927,6.733447723,-0.4552904367,0.2186011672,-0.6195341349,2,Pushups
-6.778953094,0.001496887207,6.856042786,-0.4527924061,0.1961712241,-0.5935709476,2,Pushups
-6.947652283,-0.2396516418,7.020101624,-0.4488092661,0.1645608246,-0.5632984042,2,Pushups
-6.906188507,-0.4257147217,6.913373566,-0.446123749,0.1223686337,-0.5205426812,2,Pushups
-6.724017334,-0.5674699402,6.673123169,-0.4546759129,0.1006218791,-0.4765164852,2,Pushups
-6.442003784,-0.6973997498,6.490951996,-0.4613069296,0.09043395519,-0.4263103306,2,Pushups
-6.083349609,-0.724044342,6.338718567,-0.4568242729,0.09237965941,-0.3928671479,2,Pushups
-5.650599518,-0.6851252747,6.114484863,-0.438039422,0.1045857295,-0.3720316291,2,Pushups
-5.29703476,-0.650098114,5.827531586,-0.4253519475,0.108937867,-0.367431432,2,Pushups
-5.084177399,-0.7012916565,5.408852234,-0.4162524641,0.1133712307,-0.3790049851,2,Pushups
-4.98104187,-0.8882528687,5.012925568,-0.4008992612,0.09904812276,-0.3927959204,2,Pushups
-4.966522064,-1.102906494,4.77507019,-0.3727627099,0.08327049017,-0.4032576084,2,Pushups
-4.936734009,-1.318907318,4.625980225,-0.3489218056,0.09086720645,-0.4026583433,2,Pushups
-4.792883148,-1.423689423,4.487368469,-0.3344438076,0.08233097941,-0.3875121474,2,Pushups
-4.57733139,-1.443148956,4.267625427,-0.3227679133,0.04858615249,-0.3787448704,2,Pushups
-4.358336792,-1.39704483,3.957620087,-0.325001508,-0.01067584101,-0.3310918808,2,Pushups
-4.216132507,-1.35617981,3.67635498,-0.3256305158,-0.04634495452,-0.2757486105,2,Pushups
-3.92798172,-1.286275177,3.535048828,-0.3153219521,-0.08855445683,-0.2212464809,2,Pushups
-3.544479218,-1.239272919,3.453917542,-0.2851099372,-0.09204279631,-0.1593467146,2,Pushups
-3.225791931,-1.187181244,3.394491119,-0.2390646785,-0.07329601049,-0.1044760048,2,Pushups
-2.922372894,-1.148860931,3.344944153,-0.1799483597,-0.05079285428,-0.05086278543,2,Pushups
-2.684068451,-1.077758789,3.306174774,-0.09694215655,-0.01850176044,-0.008372584358,2,Pushups
-2.513273621,-0.9894424438,3.351380768,-0.0162270572,-0.002935252618,0.02294513583,2,Pushups
-2.526595917,-0.9515711975,3.41664505,0.05128274485,-0.02865073644,0.06542841345,2,Pushups
-2.744692383,-0.9009764099,3.432661743,0.1176457107,-0.07165119797,0.118112281,2,Pushups
-2.96383667,-0.8198451233,3.374283142,0.186047405,-0.09463374317,0.1754733026,2,Pushups
-3.153043213,-0.7354206848,3.299738159,0.2317187339,-0.08413532376,0.242982462,2,Pushups
-3.229534149,-0.6713539124,3.246898041,0.2631900907,-0.07918184251,0.3114981353,2,Pushups
-3.217259674,-0.6182144165,3.223247223,0.3100067377,-0.08123236895,0.3721892834,2,Pushups
-3.190914459,-0.5695655823,3.237467651,0.3654902279,-0.09659747779,0.429225415,2,Pushups
-3.168012085,-0.5412744141,3.288511505,0.4103176892,-0.1122859567,0.4765663743,2,Pushups
-3.088826752,-0.5545967102,3.307222595,0.4306107163,-0.1291807741,0.505866468,2,Pushups
-3.001707916,-0.6662644958,3.358416138,0.450856328,-0.164694041,0.5200307965,2,Pushups
-2.927162933,-0.8128097534,3.451223145,0.4645130634,-0.2035031319,0.535256207,2,Pushups
-2.903212738,-0.9494755554,3.60854599,0.4825231731,-0.19715482,0.5272193551,2,Pushups
-2.864742737,-1.011746063,3.911965027,0.4951372147,-0.2005482167,0.5050842166,2,Pushups
-2.986888733,-1.141226807,4.166286163,0.4980725348,-0.2145627439,0.487713784,2,Pushups
-3.369044037,-1.22041214,4.337979126,0.5023999214,-0.2251498699,0.4847102761,2,Pushups
-3.785028992,-1.142274628,4.572391663,0.5181487799,-0.2150497437,0.4994342327,2,Pushups
-4.264781342,-0.9684860229,4.953798523,0.5418034792,-0.1830033958,0.5309801698,2,Pushups
-4.780458984,-0.7801776123,5.415737915,0.5602305532,-0.1426703632,0.5670847893,2,Pushups
-5.39762558,-0.6155200195,5.84339859,0.5631142259,-0.1136150062,0.6040912867,2,Pushups
-6.083499298,-0.56866745,6.289770355,0.5621766448,-0.1182064936,0.63878268,2,Pushups
-6.808292084,-0.4882846069,6.778204651,0.554084897,-0.1455294639,0.6690303683,2,Pushups
-7.520511017,-0.2755769348,7.306755524,0.5321467519,-0.1915401369,0.6918278933,2,Pushups
-7.994425507,-0.001047821045,7.632178802,0.5176394582,-0.2471093982,0.6794857383,2,Pushups
-8.167465668,0.2679428101,7.819140015,0.5050804615,-0.2952170968,0.6544027925,2,Pushups
-8.235873413,0.4665797424,7.998766479,0.509496212,-0.3334313333,0.6103066802,2,Pushups
-8.308921509,0.5444178772,8.341403961,0.5287232399,-0.3209652603,0.5751402974,2,Pushups
-8.389304352,0.5352868652,8.820707245,0.5432633162,-0.2756678164,0.5354237556,2,Pushups
-8.463100891,0.6188131714,9.323511658,0.5548907518,-0.2781817913,0.5045093298,2,Pushups
-8.565338287,0.8424481201,9.785750427,0.5641124845,-0.2920826674,0.4948121905,2,Pushups
-8.733887787,1.156495056,10.31759445,0.565237999,-0.2979080081,0.494043231,2,Pushups
-8.897198181,1.420845337,10.82024918,0.5457084775,-0.2845754027,0.4835738242,2,Pushups
-9.103020172,1.46141098,11.13190109,0.5082439184,-0.2799397707,0.4647177458,2,Pushups
-9.366771698,1.218915253,11.30239655,0.4560268223,-0.2913325131,0.4177872539,2,Pushups
-9.713450775,0.6697073364,11.41092087,0.4096066654,-0.3165921569,0.3420975804,2,Pushups
-10.14096176,0.1073268127,11.5763269,0.369589448,-0.3580088615,0.2569989264,2,Pushups
-10.75004517,-0.06421646118,11.80954193,0.3357521296,-0.3867337406,0.2005322725,2,Pushups
-11.35987701,0.1556762695,11.94710587,0.2845107913,-0.3434030414,0.1588482112,2,Pushups
-11.8046022,0.5736071777,12.00683167,0.1515684277,-0.4410977066,0.1925628334,2,Pushups
-12.13451614,0.7824229431,11.90728867,-0.3328563273,-1.347909093,-0.04591631144,2,Pushups
-12.21130646,0.8436456299,11.89516388,-0.3331066668,-1.103677869,0.04795712233,2,Pushups
-13.29340622,1.107546844,13.24251205,0.07377693802,0.2198753953,0.22904329,2,Pushups
-12.63986526,-0.07649093628,15.03368729,-0.02831081487,0.5769770145,-0.07284279913,2,Pushups
-8.550369415,0.2456391907,11.69158722,0.01692324132,0.799926281,-0.1763747782,2,Pushups
-10.55739578,0.4945715332,13.08459045,0.1093975604,0.6790531874,-0.2271432281,2,Pushups
-11.76373718,1.011596375,14.60572723,-0.02483188361,0.333370924,-0.2306998819,2,Pushups
-11.89381668,1.430575104,13.33831284,-0.1868198961,0.09327842295,-0.2517278194,2,Pushups
-11.91118057,1.868863678,12.35351074,-0.2512870431,-0.05824185163,-0.1957220584,2,Pushups
-10.96978821,1.671424255,11.43936172,-0.2868255377,-0.05906905234,-0.1713105589,2,Pushups
-9.699679413,1.357826385,10.42956161,-0.3145990968,-0.08529319614,-0.1736261845,2,Pushups
-8.684640198,1.081950073,9.788295135,-0.3424182236,-0.1033369154,-0.202763021,2,Pushups
-8.04322403,0.7622149658,9.673783264,-0.3502348661,-0.1408531368,-0.257745564,2,Pushups
