X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
-1.84401535,-12.15517319,0.09550140381,-0.2952744961,-0.1917800009,0.5289925933,2,Jumping
-1.417402496,-9.761201477,0.4471202087,-0.1924874038,-0.08929438144,0.5303795934,2,Jumping
-1.149160309,-7.871680756,0.707428894,-0.06327372044,-0.09301915765,0.5552846789,2,Jumping
-1.087488556,-6.561904449,0.5117857361,0.04485381395,-0.2471946031,0.5888826251,2,Jumping
-0.6477030945,-5.675597534,0.1228944397,0.1193318292,-0.4088788927,0.6014439464,2,Jumping
0.1881587219,-4.784350891,0.2296224976,0.1700938046,-0.4799306989,0.5642768741,2,Jumping
1.396146698,-3.767964478,0.9931846619,0.2215541154,-0.4842200279,0.4743100405,2,Jumping
2.464026031,-2.76954071,1.733994141,0.2797516286,-0.4935773015,0.3779888451,2,Jumping
2.804118805,-1.953138428,1.92005722,0.3317521214,-0.4979538023,0.2934477329,2,Jumping
2.596051483,-1.275946655,1.609752502,0.3547868729,-0.5014462471,0.2071333528,2,Jumping
2.260149994,-0.6105802917,1.083896027,0.3284686208,-0.4843569398,0.1113598496,2,Jumping
2.036964111,0.05089416504,0.2981799316,0.2820411921,-0.4304135442,0.01626103558,2,Jumping
1.502126312,0.7384144592,-0.4531077576,0.2131548077,-0.3637690246,-0.0885637179,2,Jumping
0.8610095215,0.9988728333,-1.12206665,0.1233506203,-0.3926350474,-0.1794390231,2,Jumping
0.07439529419,0.9610015869,-1.707349548,0.01468233671,-0.5045281053,-0.2679593563,2,Jumping
-0.4324507141,0.7560777283,-1.82410675,-0.03858887404,-0.5193904042,-0.3316011727,2,Jumping
-0.9964778137,0.5294490051,-1.19227066,-0.03328065947,-0.4041242599,-0.3830595613,2,Jumping
-1.310075684,0.299078064,-0.2790197754,-0.06056474522,-0.2620760202,-0.420863688,2,Jumping
-1.331930237,-0.03727249146,0.01152603149,-0.1159839481,-0.05832715705,-0.4230110049,2,Jumping
-1.371448059,-0.3469784546,-0.09684860229,-0.1767317206,0.06535030901,-0.3821304142,2,Jumping
-1.391805725,-0.7521858215,-0.2734812927,-0.2455036342,0.005288111977,-0.311681807,2,Jumping
-1.438358917,-1.287023621,-0.4529580688,-0.2030038387,-0.2058108151,-0.2366349846,2,Jumping
-1.53041748,-2.262694702,-0.3915856934,-0.1996159703,-0.3192837834,-0.1730715483,2,Jumping
-1.466051331,-3.582051086,-0.1788780212,-0.237414211,-0.3547967672,-0.1746992618,2,Jumping
-0.6429130554,-5.159021759,0.2739303589,-0.3053367138,-0.28715837,-0.166441977,2,Jumping
0.1094224548,-7.316036224,0.9123527527,-0.2046183497,-0.303699255,-0.09536858648,2,Jumping
0.1028361511,-10.52626053,1.206491089,0.03695863113,-0.4193286896,-0.02412151173,2,Jumping
-0.08696914673,-15.37213348,0.9728269958,-0.007939601317,-0.4125629067,0.03215001896,2,Jumping
-0.627046051,-21.49485123,0.325872345,-0.2035542727,-0.269710511,0.01263287943,2,Jumping
-0.6966513062,-26.04359207,0.2945874023,-0.2656370997,0.06837566197,-0.01010732073,2,Jumping
-1.077160034,-26.17397095,1.042731628,-0.3290125132,0.3633610904,0.1378110796,2,Jumping
-2.472857666,-20.82319794,1.50826355,-0.04874464124,0.2468480617,0.2842596173,2,Jumping
-1.752854919,-17.71341476,3.209326172,0.3401476443,0.1593770385,0.2817664742,2,Jumping
0.2495310974,-18.90478729,4.003574524,0.6032927632,0.2625545263,0.1254272014,2,Jumping
2.507136383,-21.93388824,2.982996826,0.6478806734,0.4810704291,-0.0665038228,2,Jumping
3.57815918,-24.41003906,0.9650431824,0.4340070486,0.5443364978,-0.07896475494,2,Jumping
3.091072083,-25.87683884,-1.607058105,0.05050631613,0.3405559063,0.04983647913,2,Jumping
1.48835495,-25.21760971,-3.893553314,-0.3569293618,-0.06084610522,0.2565957606,2,Jumping
-0.3541635132,-22.65119659,-4.38198761,-0.5498028994,-0.3070315421,0.4474186003,2,Jumping
-0.8563691711,-20.44688049,-1.879940643,-0.5549510717,-0.3698677719,0.6124658585,2,Jumping
-0.7864645386,-18.27190338,0.7780819702,-0.4135439992,-0.3555104434,0.6959457994,2,Jumping
-0.656534729,-16.0235788,2.176923065,-0.2262944877,-0.2726406157,0.7345973253,2,Jumping
-0.554147644,-14.14767975,2.950664062,-0.05841505155,-0.09789060801,0.7229991555,2,Jumping
-0.5339396667,-12.64540375,3.179388428,0.04653613269,0.08591863513,0.6911120415,2,Jumping
-0.5147795105,-11.14941467,2.359094238,0.008330527693,0.2692591548,0.6328070164,2,Jumping
-0.5840853882,-9.566905518,0.6330335999,-0.09390449524,0.3821976781,0.5048877001,2,Jumping
-0.0758921814,-8.133935394,-0.4716691589,-0.1464983374,0.4141094089,0.4064007103,2,Jumping
0.01107696533,-6.855743408,-0.1535806274,-0.1641612202,0.4750774205,0.3567894697,2,Jumping
-0.3095562744,-5.73696991,0.203127594,-0.1766470224,0.5090484023,0.3430063426,2,Jumping
-0.4950205994,-4.468956757,-0.09116043091,-0.1898624301,0.4665928781,0.3570941985,2,Jumping
-0.7345225525,-2.902015228,-0.06706054688,-0.2040554732,0.3996500373,0.3781496882,2,Jumping
-0.7704478455,-1.239422607,0.3855981445,-0.2176863402,0.3158438206,0.3595368564,2,Jumping
-0.3873944092,0.353714447,0.3363505554,-0.2109846175,0.187479049,0.2596047521,2,Jumping
0.8428971863,1.811083832,-0.07798782349,-0.2000097334,0.1216321141,0.08423320204,2,Jumping
2.60697876,2.503394165,-0.2447410583,-0.1931615174,0.1560996324,-0.1521826386,2,Jumping
4.244872742,2.004930725,0.0679586792,-0.07660454512,0.2812977433,-0.399576962,2,Jumping
5.163063354,0.9406439209,1.096918945,0.0783265233,0.480871141,-0.570517838,2,Jumping
4.717290344,-0.6379733276,1.763782196,0.1053677276,0.5293976665,-0.5334975123,2,Jumping
2.297721863,-2.088457031,0.7711962891,0.04887263477,0.2702506781,-0.406483233,2,Jumping
0.102387085,-1.842668152,-0.7217990112,-0.03387417272,0.01181220077,-0.2750125527,2,Jumping
-0.9297166443,-0.903072052,-1.295855255,-0.1126984134,-0.2427132875,-0.1006021351,2,Jumping
-1.974394226,-0.6493496704,-1.325493622,-0.236056298,-0.5116195679,0.07005855441,2,Jumping
-2.428849182,-0.9303153992,-1.445394287,-0.3465078473,-0.7115342617,0.1277226806,2,Jumping
-1.886676636,-1.290466461,-1.402433624,-0.3195814192,-0.7179858088,0.1361289471,2,Jumping
-1.202599182,-1.606609039,-0.873583374,-0.171746254,-0.5644546747,0.08278526366,2,Jumping
-0.6420149231,-2.235451355,-0.2065704346,-0.08508539945,-0.4232301414,-0.009706851095,2,Jumping
-0.1657054138,-3.301085358,-0.2154020691,-0.128526926,-0.3643947542,-0.1107200757,2,Jumping
0.05703140259,-4.582271118,-0.8132588196,-0.1860882193,-0.3467830122,-0.222459659,2,Jumping
0.4881349182,-6.159241791,-0.8815168762,-0.2787350416,-0.2187133133,-0.3315939307,2,Jumping
0.9217831421,-8.578061829,-0.5526507568,-0.3721168935,-0.0375693664,-0.5017190576,2,Jumping
1.408271484,-12.00264038,-0.6110293579,-0.3775413036,0.09888672829,-0.7362112999,2,Jumping
1.700314178,-16.46126862,-0.6322851562,-0.2576774657,0.1133522168,-0.9722265005,2,Jumping
1.4040802,-21.61699722,-0.2881507874,-0.1293402463,0.1985825598,-1.124216318,2,Jumping
0.173638916,-24.99831573,0.1116677856,-0.09961458296,0.4230327308,-0.9857392311,2,Jumping
-2.623594208,-23.57223129,0.06661148071,-0.002981540048,0.576695323,-0.7244475484,2,Jumping
-5.034331055,-21.26807281,0.3544628906,0.144291535,0.5692083836,-0.235884577,2,Jumping
-6.634952545,-22.03388031,0.01287322998,0.1655484289,0.3880387545,0.05953027681,2,Jumping
-5.625302124,-24.21619217,-1.977687378,0.03973616287,0.2485306561,0.1063688844,2,Jumping
-1.741927643,-25.19306076,-3.58743988,-0.07359308004,0.2421067059,0.04677859694,2,Jumping
0.6409671021,-23.96531387,-2.886297913,-0.03333887085,0.3505418301,0.04278012738,2,Jumping
0.5243595886,-22.16515732,-1.043929138,0.06934249401,0.2803104818,0.1832477003,2,Jumping
-0.6596781921,-20.81511475,-0.260458374,0.03185157478,0.07735845447,0.3779905438,2,Jumping
-1.391057281,-19.61805405,-1.454076233,-0.06833294034,-0.1287955791,0.5332267284,2,Jumping
-1.396446075,-18.34150864,-2.770887909,-0.0805523172,-0.2111487687,0.6261947155,2,Jumping
-1.040336609,-16.96332458,-2.275118866,-0.02372964658,-0.2109296918,0.6518394947,2,Jumping
-0.8011340332,-15.19190826,-0.9391470337,0.07686194032,-0.1687220633,0.6321755648,2,Jumping
-0.7382647705,-13.38666229,0.2186952209,0.1966712773,-0.1103381515,0.6132041812,2,Jumping
-0.9999206543,-11.66898422,0.9933343506,0.2853409648,-0.06361059099,0.6088677645,2,Jumping
-1.433868256,-10.03513184,1.09632019,0.3343025446,-0.02003937401,0.6077942848,2,Jumping
-1.578916626,-8.50890564,0.7670050049,0.383346796,0.004209239967,0.6055825353,2,Jumping
-1.395547943,-7.057224426,0.4683760071,0.4116072059,-0.009034831077,0.5911198854,2,Jumping
-0.966839447,-5.776188354,0.02844085693,0.396042347,-0.0642882362,0.5683948994,2,Jumping
-0.1922003174,-4.580175476,-0.5240602112,0.3516608179,-0.1279450953,0.529851377,2,Jumping
0.7300318909,-3.2341745,-0.8084687805,0.29014498,-0.1834027618,0.4645346999,2,Jumping
1.552272034,-1.86392395,-0.8117619324,0.228743732,-0.2564747632,0.3949398696,2,Jumping
2.17288147,-0.649050293,-0.6497987366,0.2000345886,-0.3145705462,0.3004261553,2,Jumping
2.522254944,0.5813909912,-0.0556842041,0.2551141977,-0.3052382767,0.2005407959,2,Jumping
2.450853424,1.672172699,0.8952882385,0.3636233509,-0.2929706872,0.08736071736,2,Jumping
2.138602753,2.534529419,1.488504639,0.4373969734,-0.2821812332,-0.05058703944,2,Jumping
1.969753876,2.517165527,1.132395172,0.4757917523,-0.2648656368,-0.229475826,2,Jumping
1.896556091,1.796564026,0.5679190063,0.45102036,-0.1540211886,-0.3977972567,2,Jumping
1.493743744,0.6240522766,0.1833686829,0.3638961017,0.008570916951,-0.5286649466,2,Jumping
0.7361691284,-0.3769161987,-0.4897814941,0.2189837843,0.2393986434,-0.624830842,2,Jumping
-0.07858657837,-0.9433383179,-1.343156891,0.07308330387,0.4144594073,-0.6701757312,2,Jumping
-0.8535250854,-1.380878448,-1.954934692,0.01067933161,0.4115236402,-0.6349394917,2,Jumping
-1.568288727,-1.706301727,-1.658850403,-0.04890277237,0.2506040037,-0.5942882299,2,Jumping
-1.807940369,-1.931882629,-0.8015830994,-0.02367183939,0.07235056907,-0.4850299656,2,Jumping
-2.039808197,-2.126477966,0.02469863892,-0.2142231315,0.0466822274,-0.3978665769,2,Jumping
-2.139800262,-2.669099579,0.3739224243,-0.2895804942,0.007833680138,-0.3733659685,2,Jumping
-1.125060425,-3.827690277,1.516945496,0.0718672052,-0.05138117447,-0.4562318325,2,Jumping
0.1086740112,-5.701493683,2.748434601,0.2444698364,0.04909383878,-0.5368478298,2,Jumping
-0.01571731567,-8.687484283,2.213596802,0.08906933665,0.02250803821,-0.5290333033,2,Jumping
-1.223405914,-11.58096725,1.140478363,0.1143704057,-0.1349837333,-0.5287716985,2,Jumping
-1.433119812,-14.52758972,1.230291595,0.2052193433,0.0453373082,-0.5325462222,2,Jumping
-0.7574249268,-17.46567993,1.573976898,0.174980104,0.4812168777,-0.5405982733,2,Jumping
0.06032455444,-18.62636627,0.9515711975,0.01275311969,0.7729179859,-0.5278981924,2,Jumping
-0.03847000122,-18.30648148,-0.8105644226,-0.336895287,0.6022917628,-0.3155953288,2,Jumping
-2.109563141,-17.36269409,-2.050885162,-0.3641732633,0.4830849767,-0.06391009688,2,Jumping
-3.487896881,-17.19130051,-0.2368075562,-0.1227554157,0.5995790958,0.2049352378,2,Jumping
-2.983894958,-18.88682465,2.021246796,0.09439340979,0.5670925379,0.3987694085,2,Jumping
-1.660796356,-20.87064926,2.977608032,0.2519677579,0.3814754784,0.4355256259,2,Jumping
0.3402424622,-22.86106018,2.828967133,0.3581746221,0.295099318,0.3723631501,2,Jumping
2.018851776,-24.81285141,1.662891998,0.1772903204,0.3802728057,0.2370300889,2,Jumping
3.321742401,-26.0537709,-0.204175415,-0.1279774606,0.2335928231,0.1539099067,2,Jumping
3.854933624,-25.20952652,-1.650018768,-0.2859654129,-0.01832295395,0.127199173,2,Jumping
2.616409149,-22.67739212,-0.8767268372,-0.2607125044,-0.03935287148,0.1292016059,2,Jumping
1.367705841,-20.52411987,0.5382806396,-0.1765740663,-0.02936905622,0.1886403263,2,Jumping
0.3598516846,-19.04145309,1.026415558,-0.1086200476,-0.03816014901,0.2663316727,2,Jumping
-0.4477189636,-17.51926849,0.7442523193,-0.07889395952,0.01043054089,0.3551129699,2,Jumping
-1.081351318,-15.82509155,0.4070036316,-0.05552418903,0.09430519491,0.4311688542,2,Jumping
-1.44150238,-13.97898056,0.3538641357,-0.02246934175,0.2030777782,0.4731444716,2,Jumping
-1.410516815,-11.81897232,0.4225712585,-0.02498017065,0.3104548454,0.4930734336,2,Jumping
-1.267863464,-9.727222137,0.1157093811,-0.07426656783,0.3903720081,0.4941709936,2,Jumping
-1.144070892,-7.990982666,-0.5035528564,-0.118370913,0.4518470764,0.479005903,2,Jumping
-0.7978408813,-6.575526123,-0.8821156311,-0.138408035,0.4990490079,0.4684360921,2,Jumping
-0.58737854,-5.209466858,-1.140328674,-0.1692018956,0.4906565845,0.4664347172,2,Jumping
-0.4665797424,-3.796555023,-1.176104279,-0.1530188918,0.4443730116,0.4692247808,2,Jumping
-0.3251239014,-2.31673233,-0.3373983765,-0.08572933078,0.3958142698,0.4356622994,2,Jumping
0.05074447632,-0.6598278809,0.5866300964,-0.02322898805,0.2513462305,0.3206279278,2,Jumping
0.9639953613,0.8222401428,0.6848258972,-0.01486080326,0.02747984603,0.1252509654,2,Jumping
2.188598785,1.669328613,-0.2194436646,-0.009713944979,-0.1734559983,-0.07326798886,2,Jumping
3.341501312,1.605261841,-0.6068380737,-0.01649781503,-0.2034900635,-0.3006846309,2,Jumping
4.59604248,0.8503816223,-0.1971400452,0.008249172941,0.01903666928,-0.5219079852,2,Jumping
5.638774109,-0.3390449524,0.003442840576,0.006755672395,0.3966284394,-0.6055048704,2,Jumping
5.17758316,-1.437311096,-0.2404000854,-0.04357924685,0.5301166773,-0.4713182747,2,Jumping
2.379002838,-1.562899933,-0.9964778137,-0.1155913919,0.1878491044,-0.3578202128,2,Jumping
0.05179229736,-0.7048841858,-1.437909851,-0.1656539142,-0.4089734852,-0.2291237265,2,Jumping
-1.423839111,0.03981719971,-1.011296997,-0.1500797421,-0.8424032331,-0.09271793813,2,Jumping
-2.2547612,0.232616272,-0.01930984497,-0.1023412123,-0.9111315012,-0.03874632344,2,Jumping
-1.712888031,-0.100740509,0.656534729,-0.07729391754,-0.774222672,-0.09542824328,2,Jumping
-0.3450325012,-0.6209088135,0.7878117371,-0.09317663312,-0.5041407943,-0.2151445597,2,Jumping
0.5182223511,-0.9616003418,0.7484436035,-0.1061619371,-0.1328418255,-0.3362193108,2,Jumping
0.7273374939,-1.412911835,0.6406677246,-0.07548836619,0.1832059771,-0.4619106948,2,Jumping
0.7047344971,-2.374961243,0.3285667419,-0.1014579162,0.3406842649,-0.6073845625,2,Jumping
0.9321116638,-3.984863434,-0.3293151855,-0.2381721735,0.3168725669,-0.7613152862,2,Jumping
1.23328537,-6.056555328,-1.336720276,-0.281586498,0.1227398366,-0.8783979416,2,Jumping
1.174158325,-8.554261322,-1.140029297,-0.2305648625,0.00713334186,-0.9638054967,2,Jumping
0.6282435608,-11.72032745,-0.001796264648,-0.1801770478,-0.09512458742,-1.007965565,2,Jumping
-0.1020877075,-15.05973312,0.7914042664,-0.04195126891,-0.2374857217,-1.030475378,2,Jumping
-0.9027726746,-17.61357239,0.9032217407,0.1636935025,-0.1992136985,-1.082795024,2,Jumping
-1.90957901,-19.61131805,0.6342311096,0.1837783903,0.0001767422073,-1.033739805,2,Jumping
-3.200045471,-21.97250793,-0.4275109863,0.06188365072,0.2910448015,-0.8633568883,2,Jumping
-4.743036804,-24.29373093,-2.220931549,-0.0006691799499,0.6182857156,-0.693809092,2,Jumping
-5.114264832,-25.67460938,-3.149600372,0.03925613314,0.8614664078,-0.5334300995,2,Jumping
-2.96967453,-25.87803635,-2.050735474,0.1735519767,0.9568747878,-0.4220457375,2,Jumping
-0.8084687805,-26.03491013,-0.4602928162,0.2616703808,0.9791577458,-0.4483569562,2,Jumping
1.204395447,-25.59257996,-0.2221380615,0.116840288,0.9946688414,-0.5007283688,2,Jumping
3.097808075,-23.87879379,-1.608704681,-0.1977472156,0.7953402996,-0.2635355294,2,Jumping
0.2022294617,-22.74205765,-4.636757812,-0.511548996,0.2243597656,0.06220319495,2,Jumping
-3.262465668,-22.01322327,-6.885082397,-0.7037024498,-0.1197491288,0.4338992536,2,Jumping
-3.731889496,-20.74925171,-6.098917236,-0.7257921696,-0.279500097,0.7154964805,2,Jumping
-2.658621368,-18.85194717,-2.941533051,-0.6576927304,-0.3628445268,0.8633059263,2,Jumping
-1.52233429,-16.6858017,-0.422870636,-0.4830011725,-0.310516119,0.911752224,2,Jumping
-0.6144721985,-14.24288177,1.361568604,-0.2262013555,-0.1605617851,0.9023422003,2,Jumping
-0.2844085693,-12.13481552,2.309846649,0.02429415286,-0.07598671317,0.8935120702,2,Jumping
-0.3508703613,-10.42357407,2.134710846,0.1851410866,-0.0890923962,0.8805541992,2,Jumping
-0.4761598206,-8.786877594,1.196461945,0.2518257797,-0.1259747148,0.8039083481,2,Jumping
0.0245489502,-7.244335327,0.4324507141,0.3199387789,-0.2052160054,0.7475422621,2,Jumping
0.5400769043,-5.935606842,0.6448590088,0.4057216346,-0.2961884737,0.7031410933,2,Jumping
0.8791218567,-4.784650269,1.226399689,0.4801308811,-0.3649062812,0.6526209116,2,Jumping
1.530866547,-3.468587036,1.456022186,0.5143443346,-0.4164808393,0.5931372643,2,Jumping
2.178869019,-2.123783569,1.213227081,0.4834665656,-0.4122168422,0.5286592245,2,Jumping
2.593656464,-0.9842033386,0.7596702576,0.3974954486,-0.4099323153,0.4591006041,2,Jumping
2.988684998,0.3481759644,0.4722679138,0.3654989004,-0.4126085341,0.3812596202,2,Jumping
3.117417297,1.423539734,0.5074447632,0.4103283584,-0.380278945,0.3513352275,2,Jumping
2.517315216,2.410587158,0.592767334,0.3795046508,-0.3044627607,0.2922495306,2,Jumping
1.830992432,2.644550629,-0.1510359192,0.2923745513,-0.3526563942,0.2187177986,2,Jumping
1.5129039,2.497705994,-0.7544311523,0.2334459871,-0.4878552258,0.1190649718,2,Jumping
1.251846771,2.106269989,-0.5613327026,0.1898136735,-0.5585793257,-0.01574007608,2,Jumping
1.3151651,1.148860931,-0.07394622803,0.1488260329,-0.5422091484,-0.1427534223,2,Jumping
1.270108795,-0.07649093628,0.08277786255,0.1208148822,-0.4116701484,-0.2661623657,2,Jumping
0.9922865295,-1.084494781,0.1549278259,0.1104876772,-0.1679499,-0.3525902033,2,Jumping
0.3191363525,-1.751807098,0.2448907471,0.1179538518,0.09503011405,-0.3948188126,2,Jumping
-0.6170169067,-2.239942017,0.3385958862,0.06233187392,0.2705768943,-0.3801336288,2,Jumping
-1.47667923,-2.608325958,0.1300794983,-0.02251338027,0.2993450165,-0.3233900666,2,Jumping
-2.236199799,-2.971171417,-0.2335144043,-0.05823569,0.2202725708,-0.2605122924,2,Jumping
-2.862796783,-3.485950928,-0.3616479492,-0.025636632,0.05505054817,-0.2143294662,2,Jumping
-3.016377411,-4.314627686,-0.4987628174,-0.05755701289,0.2570805848,-0.1815544814,2,Jumping
-2.57299942,-4.886588287,-0.8285270691,-0.06150349975,0.4050064385,-0.2041488737,2,Jumping
-1.365161133,-5.819747772,-1.139430542,-0.0902203694,0.2939941585,-0.26740852,2,Jumping
0.01362167358,-7.996820526,-1.720821533,-0.4210363925,0.1560518742,-0.3059912622,2,Jumping
0.6074368286,-11.44879211,-3.239263916,-0.6581668854,-0.2499797791,-0.2897238731,2,Jumping
1.416504364,-15.83796478,-3.65180603,-0.6852971911,-0.7058479786,-0.3320169151,2,Jumping
2.874023438,-21.01030884,-0.3661386108,-0.6208047271,-0.7877388597,-0.3235166371,2,Jumping
3.153791656,-25.28826279,2.608026581,-0.1640135348,-0.5092028379,-0.290809691,2,Jumping
2.563868408,-27.3410939,4.129313049,0.2424399704,0.007445635274,-0.2881739438,2,Jumping
1.614841919,-27.12179993,4.26852356,0.5212594271,0.08696426451,-0.1171693504,2,Jumping
-0.9674382019,-24.17517746,2.958747253,0.9137643576,0.1712077856,0.0289393831,2,Jumping
-2.349813538,-24.1055722,2.494113464,0.9754197598,0.2000424266,0.204181999,2,Jumping
-3.000360718,-26.1998671,0.3951782227,0.7255308032,0.4047625363,0.2391634136,2,Jumping
-2.221380615,-28.1958165,-2.053280182,0.3698730469,0.5344915986,0.3563971519,2,Jumping
-2.035167847,-27.67879166,-3.638184357,-0.06647282839,0.4886834025,0.5459151864,2,Jumping
-2.973716125,-24.90206589,-4.10117157,-0.3395791948,0.2967341542,0.7055926919,2,Jumping
-2.790946198,-21.79348022,-2.366728363,-0.3988600969,0.06200205907,0.8306962848,2,Jumping
-2.015708313,-18.96271683,-0.2083666992,-0.3381212652,-0.1049474031,0.8994295597,2,Jumping
-1.147513733,-16.40753036,0.867146759,-0.2856023908,-0.1147939041,0.8822188973,2,Jumping
-0.2613565063,-13.86192398,1.060245209,-0.2871703506,-0.06716575474,0.8091613054,2,Jumping
0.5336402893,-11.44355301,0.5830375671,-0.2896023691,-0.1070516482,0.7130345106,2,Jumping
1.002465363,-8.945847015,0.4221221924,-0.2560618222,-0.1912909001,0.6065475345,2,Jumping
1.443747711,-6.774462433,0.7557783508,-0.1843823045,-0.182953611,0.5166717172,2,Jumping
1.514550476,-4.714146881,1.147663422,-0.08612117916,-0.09327016771,0.4504296184,2,Jumping
1.360071716,-2.651286621,1.326092377,-0.004126710817,-0.05195948109,0.3944039047,2,Jumping
1.295555878,-0.6712042236,1.386267242,0.0844566226,-0.01521432027,0.314388752,2,Jumping
1.428030396,0.8608598328,1.617536316,0.1557936519,0.05355941877,0.2180435956,2,Jumping
1.562151489,1.840722198,1.290765839,0.1372676939,0.07973857969,0.08111382276,2,Jumping
1.85344574,2.216740265,-0.1633103943,0.0675117746,-0.006396304816,-0.1230046898,2,Jumping
2.527793427,1.987866211,-1.49658783,0.0735379532,-0.09789866954,-0.3370623291,2,Jumping
3.374432831,0.9642947388,-1.237027588,0.1700921953,-0.09143704176,-0.502353251,2,Jumping
3.462150421,-0.3376977539,0.0339793396,0.259355396,-0.01010038704,-0.6179381609,2,Jumping
2.904709625,-1.008003845,0.8598120117,0.2431042492,0.02626614273,-0.6647908688,2,Jumping
2.026186523,-0.9077124023,0.3948788452,0.1570253521,0.008639249951,-0.6334040165,2,Jumping
0.6358776855,-0.4004173279,-0.6144721985,0.04039593786,-0.105245769,-0.5150760412,2,Jumping
-0.7566764832,-0.08337661743,-1.242266693,-0.08558804542,-0.2902723551,-0.333542943,2,Jumping
-1.778152313,-0.1287322998,-1.262175293,-0.2004267573,-0.4425473809,-0.1725636572,2,Jumping
-1.956730957,-0.583636322,-0.8422984314,-0.2271268368,-0.5170378685,-0.0677568689,2,Jumping
-1.682201843,-1.169517975,-0.2243833923,-0.1664834619,-0.5067167878,0.00561961066,2,Jumping
-1.300645294,-1.631008301,0.374072113,-0.02799867652,-0.4477283061,0.02849273197,2,Jumping
-0.8897497559,-1.741927643,0.7875123596,0.07689711452,-0.3521767557,0.01520355884,2,Jumping
-0.5837860107,-1.991758118,0.6953041077,-0.01164775249,-0.2856702805,-0.0895902738,2,Jumping
-0.1886077881,-2.448907471,0.1124162292,-0.02298988774,-0.3136103153,-0.2206297815,2,Jumping
0.4900808716,-3.05275177,-0.09460327148,0.03100276366,-0.1916602254,-0.3687466085,2,Jumping
1.015488281,-4.263883209,-0.269589386,-0.01536473446,0.06699477881,-0.52808249,2,Jumping
1.430874481,-6.730154572,-1.498084717,-0.2584199011,-0.01383207925,-0.5617365837,2,Jumping
0.872535553,-10.55095917,-3.266357574,-0.5487332344,-0.4986616075,-0.567558527,2,Jumping
0.1128652954,-15.35611679,-3.560944977,-0.4645047188,-1.232476354,-0.6795496345,2,Jumping
0.8372090149,-22.6815834,-0.5918692017,-0.1876443624,-1.385079741,-0.7735855579,2,Jumping
1.576521606,-30.41390396,3.701203308,-0.0145848915,-0.6731586456,-0.7996304035,2,Jumping
1.562001801,-31.84971817,5.698799286,0.5958406329,0.5101575851,-0.6239616871,2,Jumping
-0.7426057434,-26.56091629,6.301595764,1.416939378,0.7181105018,-0.2033545822,2,Jumping
-4.863835602,-22.06232117,4.001778259,0.749848485,0.9215368629,0.2498206198,2,Jumping
-6.438111877,-23.05535614,-5.066214752,-0.3040823638,-0.04465863854,0.378529489,2,Jumping
-3.867956543,-26.37350601,-11.84816162,-0.4551685452,-0.6990223527,0.4651788771,2,Jumping
-1.933229828,-27.81336182,-3.497327271,-0.2255322784,-0.0448006466,0.4622712135,2,Jumping
-1.031804352,-26.85595276,2.703078918,-0.1482611895,0.4430233538,0.4441513419,2,Jumping
-0.2583627319,-24.70387802,2.456840973,-0.3012519181,0.3355239928,0.4886311293,2,Jumping
-0.6491999817,-21.69109314,-0.6794371033,-0.4740007818,0.04344686121,0.5889886022,2,Jumping
-1.350641327,-18.92349838,-2.447410583,-0.5798365474,-0.1944144219,0.6477608681,2,Jumping
-1.002016296,-16.52428757,-1.987866211,-0.6099670529,-0.2500411868,0.6683892012,2,Jumping
-0.1511856079,-14.14154251,-0.8581654358,-0.5745556951,-0.1092204154,0.6112415195,2,Jumping
0.3486250305,-11.65551224,-0.06900650024,-0.4780225158,-0.005908135325,0.5513454676,2,Jumping
0.2736309814,-9.080716553,0.5117857361,-0.3606542647,-0.01383843552,0.4959195554,2,Jumping
-0.2125579834,-6.558760986,0.6867718506,-0.2440948784,-0.07380323857,0.4506489933,2,Jumping
-0.506995697,-4.377047882,0.8466394043,-0.0958692953,-0.1492308527,0.4269086123,2,Jumping
-0.6659651184,-2.346969452,1.447789307,0.09677392244,-0.1480537355,0.3855896592,2,Jumping
-0.4022135925,-0.520916748,2.071392517,0.2449046224,-0.1229942665,0.3070774078,2,Jumping
0.3969744873,0.7744894409,2.112407227,0.2620455325,-0.05739101768,0.2065374553,2,Jumping
1.527872772,1.253493347,1.51170639,0.2656964064,0.04351874441,0.06412740052,2,Jumping
2.493664398,1.545236664,1.432521057,0.3247192204,0.1376199424,-0.1239556819,2,Jumping
3.0457164,1.61005188,1.604363708,0.3626717031,0.1799756289,-0.317032665,2,Jumping
3.150049438,1.305135956,1.066532135,0.3348113298,0.2338367254,-0.4600966275,2,Jumping
2.548749847,0.8788224792,-0.02290237427,0.258392781,0.2098405212,-0.5520835519,2,Jumping
1.3748909,-0.1167572021,-1.211281128,0.1591753662,0.09789054096,-0.59418571,2,Jumping
0.1534309387,-0.6559359741,-1.767225037,0.0475762412,0.0021070363,-0.5911902189,2,Jumping
-0.6448590088,-0.8140072632,-1.70600235,-0.05135113746,-0.04709433019,-0.5360971093,2,Jumping
-1.292562103,-1.118025055,-1.36546051,-0.1509339064,-0.01077307574,-0.4478802085,2,Jumping
-1.669029236,-1.409319305,-1.107247467,-0.2485217154,0.03955001757,-0.3586914837,2,Jumping
-1.674867096,-1.465602264,-0.883762207,-0.3174166381,0.08675524592,-0.280641526,2,Jumping
