,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
146,2.628833313,-4.727618866,-5.185067596,1.301187634,-0.01063333824,1.757484555,2,Squads
147,2.800376587,-4.7762677,-4.840334473,1.306194186,-0.05696595088,1.692893386,2,Squads
148,2.711611176,-4.858895874,-4.601431274,1.349960208,-0.08842344582,1.609501004,2,Squads
149,2.786156158,-4.895868988,-4.447102203,1.431727171,-0.1696637124,1.502654195,2,Squads
150,2.854414215,-4.984634399,-3.972738647,1.514436841,-0.260192275,1.408275366,2,Squads
151,2.75322464,-5.040917358,-3.312910767,1.517392516,-0.3738173544,1.352727413,2,Squads
152,2.421514435,-5.126838684,-3.209924927,1.472041726,-0.5268675685,1.323042393,2,Squads
153,2.115251312,-5.215304718,-3.253484344,1.412214398,-0.6447497606,1.28671658,2,Squads
154,1.782942352,-5.265001373,-3.077151031,1.345317006,-0.7229106426,1.250777125,2,Squads
155,1.503772888,-5.12968277,-2.801723785,1.282306314,-0.7849625349,1.191842794,2,Squads
156,1.338516541,-4.795876923,-2.641107788,1.217180729,-0.7654618025,1.100013375,2,Squads
157,1.322799225,-4.50248703,-2.45714035,1.131088495,-0.7046040297,0.9918180108,2,Squads
158,1.340013428,-4.093687134,-2.38109848,1.055192113,-0.6605076194,0.8832735419,2,Squads
159,1.226998444,-3.616629181,-2.434836731,0.9482349753,-0.5854285955,0.7277742028,2,Squads
160,1.175056458,-3.272644501,-2.503244476,0.8317037821,-0.4743426144,0.546112299,2,Squads
161,1.003363495,-3.046015778,-2.52973938,0.7088572383,-0.3156624436,0.3059106171,2,Squads
162,0.9671388245,-2.996169434,-2.418820038,0.5826738477,-0.1469011605,0.03720875829,2,Squads
163,0.996328125,-3.013084259,-2.215243378,0.4168366492,-0.04066126421,-0.2019004971,2,Squads
164,0.689765625,-2.99078064,-2.30625412,0.2068149298,0.001386664808,-0.3746006191,2,Squads
165,0.4288581848,-2.991828461,-2.437980194,-0.008522942662,0.003170982003,-0.5136629343,2,Squads
166,0.103434906,-3.074756012,-2.484383698,-0.1942225397,0.0009633456357,-0.6199190021,2,Squads
167,-0.2142045593,-3.163521423,-2.328408051,-0.3351668715,0.03344112635,-0.689665556,2,Squads
168,-0.4757107544,-3.211571503,-1.888023834,-0.4304209948,0.07449429482,-0.7552265525,2,Squads
169,-0.5313949585,-3.1545401,-1.502126312,-0.503123939,0.09728642553,-0.8236540556,2,Squads
170,-0.5068460083,-3.054997101,-1.306483154,-0.5846889615,0.1000644714,-0.886960566,2,Squads
171,-0.6432124329,-3.124302979,-1.457369385,-0.7449641228,0.09853448719,-0.9355398417,2,Squads
172,-0.8635542297,-3.359463959,-2.228116608,-0.993385911,-0.002196334302,-0.9555946589,2,Squads
173,-1.196312256,-3.560795288,-3.152145081,-1.235025287,-0.2270496786,-0.9627510905,2,Squads
174,-1.301393738,-3.639980621,-2.73211853,-1.451852202,-0.3545182943,-1.002708435,2,Squads
175,-0.9291178894,-3.575614471,-1.74806488,-1.673136353,-0.3242820799,-1.093208194,2,Squads
176,-0.1179547119,-3.494932251,-1.577120361,-1.919769049,-0.1594613791,-1.224712133,2,Squads
177,0.6798861694,-3.467090149,-2.006128235,-2.132824898,0.06114555895,-1.359478235,2,Squads
178,1.096469879,-3.517684937,-2.353555756,-2.260298491,0.214377895,-1.453605652,2,Squads
