"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.496172717E1,1.708269119E-1,-1.084263548E-1,-1.862030774E-1
1.497168417E1,2.191190422E-1,4.646066725E-1,-1.097875834E-1
1.498164117E1,1.580021530E-1,2.218792439E-1,1.795590073E-1
1.499159817E1,1.426358074E-1,-2.121540904E-1,2.904711664E-1
1.500155617E1,2.762132883E-1,-1.588021815E-1,2.993791699E-1
1.501151317E1,3.816027343E-1,2.761466503E-1,1.776650995E-1
1.502147017E1,4.245435596E-1,6.218896508E-1,1.402364969E-1
1.503142717E1,2.913259864E-1,7.390118241E-1,2.359835654E-1
1.504138417E1,-4.625020176E-2,5.020160675E-1,4.837363660E-1
1.505134117E1,-3.562228084E-1,-4.200082272E-2,6.862547398E-1
1.506129917E1,-4.875496626E-1,-2.815332413E-1,8.282337189E-1
1.507125617E1,-4.716338515E-1,-1.671383679E-1,8.825532198E-1
1.508121317E1,-4.082492888E-1,1.543170214E-2,8.581368327E-1
1.509117017E1,-3.431143463E-1,9.464295954E-2,8.203213215E-1
1.510112717E1,-3.219827116E-1,5.906526372E-2,8.057295680E-1
1.511108417E1,-2.934612930E-1,-5.442489311E-2,7.661331892E-1
1.512104217E1,-1.968708336E-1,-1.944365948E-1,7.152106166E-1
1.513099917E1,-2.631910518E-2,-2.734149396E-1,6.729608774E-1
1.514095617E1,1.838373244E-1,-2.926760018E-1,5.943539739E-1
1.515091317E1,3.591184616E-1,-2.484019101E-1,4.537135959E-1
1.516087017E1,4.556322098E-1,-2.093367875E-1,2.660342455E-1
1.517082717E1,5.539019108E-1,-1.721056998E-1,5.901831388E-2
1.518078517E1,7.025856972E-1,-4.781436920E-2,-1.391400546E-1
1.519074217E1,7.861084342E-1,2.021123469E-1,-2.782666981E-1
1.520069917E1,7.078546882E-1,3.815119267E-1,-3.663771152E-1
1.521065617E1,4.407414198E-1,3.385151625E-1,-4.532538056E-1
1.522061317E1,1.059341431E-1,9.288010746E-2,-4.654340148E-1
1.523057017E1,-1.636558175E-1,-2.235795259E-1,-4.324446321E-1
1.524052817E1,-2.877535224E-1,-3.008394241E-1,-3.077099025E-1
1.525048517E1,-2.826913893E-1,-3.372820616E-1,-2.388873696E-1
1.526044217E1,-2.362815440E-1,-3.719332516E-1,-1.465649009E-1
1.527039917E1,-2.109785974E-1,-2.859731317E-1,-8.443981409E-2
1.528035617E1,-1.557092220E-1,-7.900503278E-2,-1.337303966E-1
1.529031317E1,-4.906565696E-2,1.946550161E-1,-2.190829515E-1
1.530027017E1,6.257697940E-2,4.189783931E-1,-3.311477304E-1
1.531022817E1,6.482187659E-2,5.357106328E-1,-4.937001765E-1
1.532018517E1,6.877666712E-2,4.941748977E-1,-6.560365558E-1
1.533014217E1,1.169182062E-1,4.887588024E-1,-7.898299694E-1
1.534009917E1,-4.321238957E-4,8.579118252E-1,-9.654262662E-1
1.535005617E1,-3.517290056E-1,6.823095679E-1,-1.047322154E0
1.536001317E1,-6.331601739E-1,-2.559935488E-2,-8.142236471E-1
1.536997117E1,-8.290449381E-1,-5.251519680E-1,-6.586267948E-1
1.537992817E1,-8.469618559E-1,-8.864257336E-1,-6.563466191E-1
1.538988517E1,-3.832444549E-1,-9.460262060E-1,-5.972588658E-1
1.539984217E1,4.602670670E-1,-3.255267441E-1,-3.081589043E-1
1.540979917E1,1.007893324E0,9.771404862E-1,-3.126856387E-1
1.541975617E1,4.665037990E-1,1.539187312E0,-5.588580668E-2
1.542971417E1,3.772686794E-2,-1.546630561E-1,2.665169537E-1
1.543967117E1,-1.231962368E-1,-1.007046342E0,3.762660623E-1
1.544962817E1,6.626261771E-2,-4.872249067E-1,4.267122746E-1
1.545958517E1,4.281291962E-1,2.340659052E-1,3.055347204E-1
1.546954217E1,4.878777862E-1,3.427191079E-1,3.019203246E-1
1.547949917E1,8.597377688E-2,1.273042560E-1,4.183052480E-1
1.548945717E1,-3.656939864E-1,-3.841277659E-1,5.367993712E-1
1.549941417E1,-5.862066746E-1,-5.928348899E-1,5.983096361E-1
1.550937117E1,-6.158621311E-1,-4.744941294E-1,5.999047160E-1
1.551932817E1,-5.673193336E-1,-3.098393977E-1,5.341427326E-1
1.552928517E1,-5.034934878E-1,-1.991779208E-1,4.588288069E-1
1.553924217E1,-4.789386094E-1,-1.224826127E-1,4.388526976E-1
1.554920017E1,-4.637285769E-1,-6.395765394E-2,4.398801029E-1
1.555915717E1,-3.936663866E-1,-1.170182079E-1,4.300365150E-1
1.556911417E1,-2.551590502E-1,-2.070894688E-1,4.411420822E-1
1.557907117E1,-7.646894455E-2,-2.151426077E-1,4.450153708E-1
1.558902817E1,7.208032161E-2,-4.491841048E-2,4.337717593E-1
1.559898517E1,2.126323730E-1,1.488302797E-1,3.339785933E-1
1.560894317E1,2.633205056E-1,2.320602089E-1,1.330147684E-1
1.561890017E1,2.782387435E-1,2.921150029E-1,-1.405651122E-1
1.562885717E1,2.955785394E-1,3.807879388E-1,-3.733922839E-1
1.563881417E1,2.799625695E-1,3.539073169E-1,-4.993688464E-1
1.564877117E1,2.434034795E-1,2.308722585E-1,-6.180103421E-1
1.565872817E1,1.985481232E-1,1.969811469E-1,-7.032650113E-1
1.566868617E1,1.162231416E-1,2.008110285E-1,-7.100310326E-1
1.567864317E1,-2.466420084E-2,1.349566579E-1,-6.744698882E-1
1.568860017E1,-1.412986517E-1,1.062588468E-1,-5.698854327E-1
1.569855717E1,-2.229820639E-1,3.249647468E-2,-4.701175988E-1
1.570851500E1,-2.499445677E-1,-1.013267264E-1,-3.697008491E-1
1.571847200E1,-2.131617814E-1,-1.409351230E-1,-2.904179990E-1
1.572843000E1,-1.097804308E-1,-8.666095138E-2,-2.362674624E-1
1.573838700E1,-3.309071064E-2,-2.315787785E-2,-2.322058827E-1
1.574834400E1,-5.274366215E-2,3.088726103E-2,-3.036031425E-1
1.575830100E1,2.288398892E-2,8.714573830E-2,-3.694868088E-1
1.576825800E1,6.393066049E-2,2.220016420E-1,-4.616509080E-1
1.577821500E1,-4.491379485E-2,2.756337225E-1,-5.641553998E-1
1.578817200E1,-3.113166094E-1,-3.105294704E-1,-4.415069520E-1
1.579813000E1,-6.850990057E-1,-1.135713458E0,-2.977324724E-1
1.580808700E1,-6.477111578E-1,-1.713539362E0,-3.700930774E-1
1.581804400E1,-1.486204192E-2,-1.848388433E0,-2.740810513E-1
1.582800100E1,7.405948043E-1,-1.456387401E0,1.029886603E-1
1.583795800E1,1.335914850E0,-5.650923252E-1,2.250573039E-1
1.584791500E1,1.076453924E0,1.090631247E0,-8.547775447E-2
1.585787300E1,9.910092354E-1,8.841498494E-1,1.350368839E-2
1.586783000E1,6.813111901E-1,-4.383152351E-2,1.778127700E-1
1.587778700E1,2.159405500E-1,-1.049089953E-1,2.265076041E-1
1.588774400E1,6.885014474E-2,2.896146774E-1,2.447827607E-1
1.589770100E1,-1.626600325E-1,3.812724352E-1,2.468874454E-1
1.590765800E1,-3.068842888E-1,3.448131382E-1,2.923654318E-1
1.591761600E1,-2.777636945E-1,4.599274993E-1,3.903087676E-1
1.592757300E1,-2.778280377E-1,5.916447043E-1,4.515626729E-1
1.593753000E1,-3.137655556E-1,5.735035539E-1,5.106968284E-1
1.594748700E1,-2.701496780E-1,3.870863020E-1,5.593151450E-1
1.595744400E1,-1.816099435E-1,2.449267358E-1,6.124260426E-1
1.596740100E1,-6.176908687E-2,1.226895005E-1,6.696251035E-1
1.597735900E1,5.179316178E-2,-3.907197341E-2,7.036325932E-1
1.598731600E1,1.194193363E-1,-1.489912868E-1,6.705643535E-1
1.599727300E1,1.654640585E-1,-1.927150637E-1,5.951702595E-1
1.600723000E1,1.931434423E-1,-1.252234131E-1,5.243446827E-1
1.601718700E1,1.825456619E-1,-6.659756880E-3,4.736801684E-1
1.602714400E1,1.740085483E-1,5.565559864E-2,4.261516631E-1
1.603710200E1,2.343374044E-1,2.747482806E-2,3.449470997E-1
1.604705900E1,3.382929862E-1,-1.327774525E-1,2.313308269E-1
1.605701600E1,3.846186697E-1,-2.305610031E-1,6.989132613E-2
1.606697300E1,3.359532356E-1,-1.555166095E-1,-8.882039040E-2
1.607693000E1,2.363906950E-1,-2.707088832E-3,-2.046284676E-1
1.608688700E1,1.308243573E-1,7.612453401E-2,-2.719667852E-1
1.609684400E1,4.741680995E-2,9.252054989E-2,-2.834777534E-1
1.610680200E1,-4.509712383E-2,1.304389983E-1,-2.507825494E-1
1.611675900E1,-1.502778828E-1,1.059333980E-1,-1.861484051E-1
1.612671600E1,-1.935025603E-1,3.740524873E-2,-1.107997969E-1
1.613667300E1,-2.097592950E-1,3.155481443E-2,-7.334110141E-2
1.614663000E1,-1.404869258E-1,1.187046058E-2,-5.226827040E-2
1.615658700E1,2.074989304E-2,-1.850262471E-2,-1.675554924E-2
1.616654500E1,1.348735839E-1,-9.370138869E-3,-6.182739511E-3
1.617650200E1,1.252084374E-1,6.998513639E-2,-7.265417278E-2
1.618645900E1,1.127609685E-1,1.079236716E-1,-1.921063066E-1
1.619641600E1,1.010063067E-1,4.615271464E-2,-2.873190939E-1
1.620637300E1,-3.591152281E-2,-2.984928899E-2,-3.864203990E-1
1.621633000E1,-2.406263202E-1,-1.486105621E-1,-4.522271156E-1
1.622628800E1,-3.161122501E-1,-4.087391198E-1,-4.658853412E-1
1.623624500E1,-2.795875371E-1,-7.290630341E-1,-5.233505368E-1
1.624620200E1,-6.142067723E-4,-7.922217846E-1,-5.284422040E-1
1.625615900E1,4.838901460E-1,-6.749103069E-1,-3.225140870E-1
1.626611600E1,7.560046315E-1,7.790996879E-2,-4.030259252E-1
1.627607300E1,7.339017391E-1,1.131905317E0,-2.735728621E-1
1.628603100E1,4.020530581E-1,6.753370166E-1,1.147499382E-1
1.629598800E1,-3.005866706E-2,-2.070452273E-1,3.135264218E-1
1.630594500E1,-3.018427268E-2,1.859766804E-2,4.249545336E-1
1.631590200E1,1.296615899E-1,3.894950449E-1,3.997096121E-1
1.632585900E1,1.244337037E-1,4.153097272E-1,3.997037113E-1
1.633581600E1,-5.932067335E-2,2.929806411E-1,4.990087450E-1
1.634577400E1,-1.874983758E-1,6.584324688E-2,5.956264734E-1
1.635573100E1,-2.343297899E-1,-4.752912000E-2,6.305919290E-1
1.636568800E1,-2.447126657E-1,-4.839336500E-2,6.220284700E-1
1.637564500E1,-2.844973505E-1,-7.641381770E-2,5.712883472E-1
1.638560200E1,-3.810558319E-1,-9.128538519E-2,5.286328197E-1
1.639555900E1,-4.390978217E-1,-1.591299623E-1,4.916172624E-1
1.640551700E1,-4.302217662E-1,-2.098524272E-1,4.712133110E-1
1.641547400E1,-3.712689877E-1,-1.840770245E-1,4.676790535E-1
1.642543100E1,-2.651124597E-1,-1.690038294E-1,4.689866006E-1
1.643538800E1,-1.684240103E-1,-1.070879996E-1,4.462421238E-1
1.644534500E1,-8.777067065E-2,-1.652840152E-2,3.655954003E-1
1.645530200E1,-6.381287426E-2,2.290396020E-2,1.914148331E-1
1.646525900E1,-6.237693503E-2,1.318988763E-2,-4.680226743E-2
1.647521700E1,5.399761349E-2,7.135093212E-2,-3.025501668E-1
1.648517400E1,1.971836984E-1,1.972793341E-1,-4.859102964E-1
1.649513100E1,2.694994211E-1,1.520532668E-1,-5.736510754E-1
1.650508800E1,2.959736586E-1,2.188705653E-2,-6.023673415E-1
1.651504500E1,2.434864938E-1,4.255318269E-2,-5.687979460E-1
1.652500200E1,1.103557795E-1,8.105561882E-2,-4.898800552E-1
1.653496000E1,-7.552008331E-2,-1.396729611E-2,-3.780552745E-1
1.654491700E1,-2.327847481E-1,-1.058003008E-1,-2.564879954E-1
1.655487400E1,-2.905931771E-1,-1.037898809E-1,-1.432014108E-1
1.656483100E1,-2.636276484E-1,-7.471860200E-2,-7.299841195E-2
1.657478800E1,-1.421286464E-1,8.108777553E-2,-1.805181056E-2
1.658474500E1,2.430354804E-2,1.631962955E-1,6.456919014E-3
1.659470300E1,9.133371711E-2,2.737342715E-1,-4.000272602E-2
1.660466000E1,1.494984794E-2,3.524110317E-1,-2.178355306E-1
1.661461700E1,1.034339070E-1,4.397278130E-1,-3.958846331E-1
1.662457400E1,2.057481557E-1,5.985729694E-1,-5.977076888E-1
1.663453100E1,2.398288995E-1,5.218536854E-1,-7.796980143E-1
1.664448800E1,9.302423149E-2,6.404354423E-2,-7.288390994E-1
1.665444600E1,-3.067660630E-1,-5.110506415E-1,-5.618240237E-1
1.666440300E1,-4.332008958E-1,-1.230224967E0,-5.364904404E-1
1.667436000E1,-2.561979368E-2,-1.651682496E0,-5.518332124E-1
1.668431700E1,3.166407943E-1,-1.378566027E0,-4.064802527E-1
1.669427400E1,5.240643024E-1,-5.150150061E-1,-5.301350951E-1
1.670423100E1,6.290243268E-1,6.480350494E-1,-4.683105946E-1
1.671418904E1,3.742228746E-1,7.798559666E-1,-9.551464021E-2
1.672414604E1,-8.493192494E-2,-1.874440908E-1,1.342277378E-1
1.673410304E1,-3.159646094E-1,-5.047823787E-1,3.413561583E-1
1.674406004E1,-2.709681988E-1,-1.881630421E-1,4.110413790E-1
1.675401704E1,-2.377963960E-1,1.423131227E-1,4.181025028E-1
1.676397404E1,-2.203814536E-1,1.103402823E-1,4.942598343E-1
1.677393204E1,-3.108314872E-1,-2.692037076E-2,5.886731744E-1
1.678388904E1,-3.929108083E-1,-1.398724020E-1,6.456051469E-1
1.679384604E1,-3.488096595E-1,-1.559102237E-1,6.605086923E-1
1.680380304E1,-2.218526155E-1,-4.688885063E-2,6.074049473E-1
1.681376004E1,-7.657237351E-2,1.350130439E-1,5.639203191E-1
1.682371704E1,4.004498571E-2,2.507996857E-1,5.279780030E-1
1.683367404E1,1.097252592E-1,2.929154634E-1,5.179980993E-1
1.684363204E1,1.427911520E-1,2.388438731E-1,5.434762836E-1
1.685358904E1,1.319110692E-1,9.573732316E-2,5.950883627E-1
1.686354604E1,1.298988760E-1,-6.308005750E-2,6.124390364E-1
1.687350304E1,1.223296598E-1,-8.985361457E-2,5.689117908E-1
1.688346004E1,6.382079422E-2,1.524722204E-3,4.859497547E-1
1.689341704E1,7.997209206E-3,7.036024332E-2,3.566524982E-1
1.690337504E1,3.311455250E-3,7.425945997E-2,1.809389591E-1
1.691333204E1,4.553640634E-2,6.396341324E-2,-5.722264294E-3
1.692328904E1,8.134678006E-2,7.661995292E-2,-1.970078349E-1
1.693324604E1,9.500320256E-2,9.234245867E-2,-4.007154405E-1
1.694320304E1,1.150832921E-1,9.508530796E-2,-5.653384328E-1
1.695316004E1,1.434651315E-1,1.235510334E-1,-6.513745189E-1
1.696311804E1,1.891747564E-1,2.095633447E-1,-6.438350677E-1
1.697307504E1,1.907574683E-1,3.046738505E-1,-5.846122503E-1
1.698303204E1,1.038920432E-1,3.014464676E-1,-4.648331106E-1
1.699298904E1,-4.628038034E-3,2.890180349E-1,-2.904303968E-1
1.700294604E1,-1.453935057E-1,2.141902000E-1,-1.435750127E-1
1.701290304E1,-1.901700199E-1,1.435351744E-2,-1.691640913E-2
1.702286004E1,-1.015325934E-1,-1.078742221E-1,6.879676878E-2
1.703281804E1,-1.499672383E-1,-4.887028784E-2,5.562264100E-2
1.704277504E1,-1.317983568E-1,5.883553531E-3,-1.049319655E-2
1.705273204E1,-5.906927958E-2,1.176151484E-1,-1.318494529E-1
1.706268904E1,-6.037615240E-3,2.272648215E-1,-2.662174702E-1
1.707264604E1,-9.312324971E-2,2.937924564E-1,-3.666255772E-1
1.708260304E1,-3.712953031E-1,1.595967114E-1,-3.227404654E-1
1.709256104E1,-4.540067017E-1,-5.811330676E-1,-3.104353249E-1
1.710251804E1,-4.792132974E-1,-1.268320918E0,-3.515698910E-1
1.711247504E1,-2.520475388E-1,-1.342137337E0,-1.807845682E-1
1.712243204E1,4.077239633E-1,-7.146751285E-1,-1.119029671E-1
1.713238904E1,7.227953672E-1,8.248980045E-1,-3.694580793E-1
1.714234604E1,6.781645417E-1,1.058113337E0,-2.580650337E-2
1.715230404E1,4.616015851E-1,1.062566638E-1,2.529918253E-1
1.716226104E1,3.538499177E-1,-3.648241758E-1,3.445257246E-1
1.717221804E1,4.124168158E-1,6.719541270E-3,3.628525436E-1
1.718217504E1,3.575964868E-1,3.805212677E-1,3.301595747E-1
1.719213204E1,1.737954915E-1,2.901700735E-1,4.530335665E-1
1.720208904E1,-9.116046876E-2,1.212967262E-1,6.814786792E-1
1.721204704E1,-2.801008224E-1,-5.022322759E-3,8.822402954E-1
1.722200404E1,-3.252783716E-1,2.050641552E-2,9.933141470E-1
1.723196104E1,-3.619418442E-1,5.166753009E-2,1.017828822E0
1.724191804E1,-4.177718163E-1,3.433252871E-2,9.872166514E-1
1.725187504E1,-4.490887225E-1,-1.366748568E-2,9.081987739E-1
1.726183204E1,-4.413410127E-1,-5.388727412E-2,8.315787315E-1
1.727179004E1,-3.686234057E-1,-6.270073354E-2,7.334274054E-1
1.728174704E1,-2.538506091E-1,-4.066883028E-2,6.621813178E-1
1.729170404E1,-1.343977153E-1,-9.046674520E-2,5.847494006E-1
1.730166104E1,7.468967233E-3,-2.061902881E-1,4.762122631E-1
1.731161804E1,1.443562508E-1,-1.912347674E-1,3.139935732E-1
1.732157504E1,2.243060768E-1,-6.334615499E-2,1.272507161E-1
1.733153204E1,2.035557926E-1,2.297914773E-2,-7.780122012E-2
1.734149004E1,1.751849055E-1,-5.128727295E-3,-2.955378294E-1
1.735144704E1,1.813597083E-1,1.283376105E-2,-5.120983720E-1
1.736140404E1,2.060076445E-1,4.690684006E-2,-7.024296522E-1
1.737136104E1,1.996357739E-1,8.116201311E-2,-8.103377223E-1
1.738131804E1,1.504702717E-1,6.974432617E-2,-8.194367886E-1
1.739127504E1,9.945315123E-2,-5.702227820E-3,-7.409268022E-1
1.740123304E1,1.570759341E-2,-2.851733193E-2,-5.671660900E-1
1.741119004E1,-1.067456231E-1,-5.625921488E-2,-3.483301997E-1
1.742114704E1,-2.387458533E-1,-1.026198491E-1,-1.192291304E-1
1.743110404E1,-2.864609063E-1,-1.869309992E-1,5.460071936E-2
1.744106104E1,-1.759851128E-1,-2.409892380E-1,1.718820482E-1
1.745101804E1,-7.465849072E-2,-1.456715167E-1,1.642427593E-1
1.746097504E1,-1.016273052E-1,4.978189990E-2,-1.209584624E-2
1.747093304E1,-2.722684108E-2,1.869288385E-1,-2.471515089E-1
1.748089004E1,1.082291529E-1,2.198919207E-1,-5.099244118E-1
1.749084704E1,3.448968232E-1,1.181876734E-1,-6.029549837E-1
1.750080404E1,4.654929340E-1,5.263604224E-3,-5.083715916E-1
1.751076104E1,1.829286069E-1,-4.919537902E-2,-4.152832031E-1
1.752071804E1,-1.060903370E-1,-3.360671997E-1,-3.323701620E-1
1.753067604E1,-1.948976964E-1,-1.261020899E0,-1.672376692E-1
1.754063304E1,-2.206174433E-1,-2.120967865E0,4.826858640E-2
1.755059004E1,2.033143938E-1,-1.652799010E0,1.577669196E-2
1.756054704E1,9.400159121E-1,2.803839147E-1,-1.595893688E-2
1.757050404E1,1.422980428E0,8.367859125E-1,1.453607082E-1
1.758046104E1,1.071170568E0,8.484664559E-1,2.379360795E-1
1.759041904E1,3.783271015E-1,5.964168906E-1,2.336715609E-1
1.760037604E1,6.129243970E-2,3.391643167E-1,2.039458901E-1
1.761033304E1,-8.467115462E-2,6.808462739E-1,2.328915149E-1
1.762029004E1,-2.140972167E-1,6.796145439E-1,3.562898040E-1
1.763024704E1,-4.021853507E-1,5.394622087E-1,5.074135065E-1
1.764020404E1,-5.390467644E-1,4.047524333E-1,6.281387210E-1
1.765016204E1,-6.225882769E-1,2.365317196E-1,6.677148938E-1
1.766011904E1,-6.205212474E-1,9.976086766E-2,6.343493462E-1
1.767007604E1,-5.676729679E-1,-6.094165146E-4,5.805287361E-1
1.768003304E1,-4.826300144E-1,-1.302857697E-1,5.356795192E-1
1.768999004E1,-3.690041304E-1,-3.195156157E-1,4.993627667E-1
1.769994704E1,-2.395131737E-1,-4.489357471E-1,4.404230714E-1
1.770990338E1,-8.025081456E-2,-4.892701209E-1,3.627138734E-1
1.771986138E1,1.456017196E-1,-4.495921433E-1,2.857969999E-1
1.772981837E1,3.145470619E-1,-3.017550111E-1,1.988272369E-1
1.773977537E1,3.536389172E-1,-1.573570371E-1,9.799200296E-2
1.774973238E1,3.597886860E-1,-6.945487857E-2,-1.844779216E-2
1.775968938E1,3.608632088E-1,-2.820717543E-2,-1.148167104E-1
1.776964637E1,3.292464018E-1,1.725484990E-2,-1.966729611E-1
1.777960438E1,2.260395586E-1,1.255238354E-1,-2.639175653E-1
1.778956138E1,9.587357193E-2,2.720488012E-1,-2.925942242E-1
1.779951838E1,-1.592323370E-2,3.856298923E-1,-3.006825149E-1
1.780947537E1,-1.385492831E-1,4.840179980E-1,-2.869235575E-1
1.781943238E1,-2.716288269E-1,5.453295112E-1,-2.646377981E-1
1.782938938E1,-2.956981957E-1,5.496249199E-1,-2.450619936E-1
1.783934737E1,-2.382593602E-1,5.828638673E-1,-2.587846220E-1
1.784930438E1,-1.919198334E-1,6.459677219E-1,-2.951466143E-1
1.785926138E1,-1.904786825E-1,6.321779490E-1,-3.504892588E-1
1.786921838E1,-1.925506145E-1,5.278903842E-1,-4.220409393E-1
1.787917537E1,-1.635863483E-1,3.499478102E-1,-5.070828795E-1
1.788913238E1,-1.061592773E-1,2.017831206E-1,-6.040067673E-1
1.789909038E1,-8.777895942E-3,2.227590382E-1,-7.152679563E-1
1.790904737E1,8.757155389E-3,1.087999865E-1,-8.056290150E-1
1.791900437E1,-1.329075396E-1,-2.812898457E-1,-7.838791013E-1
1.792896138E1,-3.281651735E-1,-7.558475733E-1,-6.776328683E-1
1.793891838E1,-3.494147062E-1,-1.094039679E0,-6.900926828E-1
1.794887537E1,6.326901168E-2,-6.110911369E-1,-7.794790268E-1
1.795883238E1,8.373439312E-1,1.214035228E-1,-6.534016728E-1
1.796879038E1,7.506121993E-1,1.379230142E0,-7.440093160E-1
1.797874738E1,2.042806149E-1,9.967311621E-1,-3.044695556E-1
1.798870437E1,3.409104422E-2,-3.398623168E-1,6.748375297E-2
1.799866138E1,2.400820330E-2,-6.299282312E-1,3.413856328E-1
1.800861838E1,1.025176570E-1,-3.188835382E-1,4.283562303E-1
1.801857537E1,2.466108799E-1,-9.604088217E-2,4.401901364E-1
1.802853338E1,1.789657772E-1,-8.773288876E-2,4.982672930E-1
1.803849038E1,3.426001593E-2,-2.272634804E-1,6.316156983E-1
1.804844738E1,1.984325796E-2,-2.950068414E-1,7.304916978E-1
1.805840437E1,2.767054737E-2,-2.432475388E-1,7.698634863E-1
1.806836138E1,1.840674132E-2,-1.629918516E-1,7.768867612E-1
1.807831838E1,-6.738828868E-2,-1.094714478E-1,7.466668487E-1
1.808827637E1,-2.127606571E-1,-1.375369132E-1,7.057979703E-1
1.809823337E1,-3.169451654E-1,-2.345616519E-1,6.855944395E-1
1.810819038E1,-3.321936131E-1,-2.790295184E-1,6.867262721E-1
1.811814738E1,-2.876510620E-1,-2.369420528E-1,6.851043701E-1
1.812810437E1,-1.974990368E-1,-1.813480258E-1,6.533307433E-1
1.813806138E1,-8.178089559E-2,-1.015588790E-1,5.874575973E-1
1.814801838E1,4.410885647E-2,-1.966667920E-2,4.525791705E-1
1.815797638E1,1.149133816E-1,5.165744200E-2,2.673529387E-1
1.816793337E1,1.404549628E-1,1.300313324E-1,4.155791178E-2
1.817789038E1,1.879923791E-1,1.578075737E-1,-2.316936105E-1
1.818784738E1,3.051309884E-1,1.477147341E-1,-4.790719748E-1
1.819780437E1,4.351103604E-1,8.979651332E-2,-6.277125478E-1
1.820776138E1,4.949446619E-1,-4.357192665E-2,-6.558957100E-1
1.821771938E1,4.289801717E-1,-1.441204250E-1,-6.150031686E-1
1.822767638E1,2.822154760E-1,-1.509756744E-1,-5.017695427E-1
1.823763337E1,1.147126555E-1,-1.515712142E-1,-3.832352161E-1
1.824759038E1,-2.982375585E-2,-2.449214160E-1,-2.585082054E-1
1.825754738E1,-1.430053264E-1,-2.542504966E-1,-1.337453276E-1
1.826750438E1,-1.999554336E-1,-1.776193678E-1,-1.839795709E-2
1.827746238E1,-1.641323268E-1,-1.113748923E-1,2.532205731E-2
1.828741938E1,-1.246916950E-1,4.798652977E-2,-3.779911995E-2
1.829737638E1,-1.852137893E-1,1.892291456E-1,-2.377143949E-1
1.830733337E1,-6.561441720E-2,2.696803212E-1,-4.740646183E-1
1.831729038E1,1.806637347E-1,3.996294737E-1,-7.082242966E-1
1.832724738E1,3.299834430E-1,6.652755737E-1,-9.450895786E-1
1.833720538E1,1.439920664E-1,7.646167874E-1,-1.086432457E0
1.834716237E1,-1.819311827E-1,2.209055424E-1,-9.966937900E-1
1.835711938E1,-4.943489134E-1,-6.438563466E-1,-9.118744731E-1
1.836707638E1,-5.332878232E-1,-1.303289056E0,-8.541765809E-1
1.837703337E1,-2.056974620E-1,-1.450556397E0,-6.078581810E-1
1.838699038E1,1.019402519E-1,-7.560783625E-1,-4.679628611E-1
1.839694738E1,-6.049295142E-2,2.846139967E-1,-5.036513209E-1
1.840690538E1,-3.634488285E-1,4.058168530E-1,-1.764697880E-1
1.841686237E1,-4.867108762E-1,-2.325541675E-1,1.291147023E-1
1.842681938E1,-3.999488056E-1,-5.042056441E-1,3.588155210E-1
1.843677638E1,-6.982403249E-2,-3.161270171E-2,5.140672326E-1
1.844673338E1,3.290354609E-1,6.110776067E-1,5.294664502E-1
1.845669037E1,4.053801596E-1,9.315512180E-1,5.474918485E-1
1.846664838E1,2.485852242E-1,7.179734111E-1,5.821807981E-1
1.847660538E1,1.278844625E-1,3.928764760E-1,5.743759871E-1
1.848656237E1,1.164222136E-1,2.948942482E-1,5.703657866E-1
1.849651938E1,9.001368284E-2,2.308626473E-1,5.512087941E-1
1.850647638E1,9.714322165E-3,6.772379577E-2,5.422717333E-1
1.851643338E1,-7.211174071E-2,-5.588104576E-2,5.442777872E-1
1.852639137E1,-1.136834249E-1,-5.904088914E-2,5.560676455E-1
1.853634838E1,-1.166420430E-1,2.721697651E-2,6.015865803E-1
1.854630538E1,-1.443943083E-1,1.119678095E-1,6.596546769E-1
1.855626237E1,-1.847176105E-1,1.623375416E-1,7.139313221E-1
1.856621938E1,-2.198838592E-1,1.846926510E-1,7.068031430E-1
1.857617638E1,-1.633662283E-1,2.156834304E-1,6.443020701E-1
1.858613338E1,-2.875834703E-2,2.970637679E-1,5.419586301E-1
1.859609137E1,1.032012179E-1,3.806270361E-1,3.949466050E-1
1.860604838E1,1.383972913E-1,3.350457251E-1,2.025763690E-1
1.861600538E1,1.524355114E-1,2.354770750E-1,-3.628085181E-2
1.862596238E1,2.368707657E-1,2.027819753E-1,-2.976421416E-1
1.863591937E1,3.621530533E-1,2.040387988E-1,-4.868021011E-1
1.864587638E1,4.216206372E-1,1.402124166E-1,-5.886994004E-1
1.865583438E1,3.880654573E-1,9.886943549E-2,-6.380330324E-1
1.866579137E1,2.911258638E-1,7.238802314E-2,-6.287138462E-1
1.867574838E1,1.680648625E-1,1.429786235E-1,-5.289226174E-1
1.868570538E1,2.190605924E-2,1.548454016E-1,-4.062315524E-1
1.869566238E1,-1.378325224E-1,7.973998040E-2,-2.629275024E-1
1.870561937E1,-2.462684512E-1,-5.059804767E-2,-1.611899585E-1
1.871557679E1,-1.673867553E-1,-5.755511299E-2,-8.773463219E-2
1.872553479E1,-5.429030210E-2,1.728637069E-1,-9.092562646E-2
1.873549179E1,5.365170538E-2,4.009908140E-1,-1.588470489E-1
1.874544879E1,1.034839749E-1,8.504370451E-1,-3.078647554E-1
1.875540579E1,2.202504128E-2,8.585276008E-1,-4.838365018E-1
1.876536279E1,-1.395028681E-1,3.886748850E-1,-5.489244461E-1
