"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.322331056E0,5.924628735E0,-4.907081127E0,7.141379356E0
8.332270639E0,4.947160721E0,-4.816154003E0,7.275377274E0
8.342214493E0,4.074976921E0,-4.197608948E0,7.337590694E0
8.352154128E0,3.696312666E0,-3.699902058E0,7.490731239E0
8.362093712E0,3.845266104E0,-3.326023579E0,7.529614449E0
8.372021212E0,4.587639332E0,-3.004786968E0,7.485945702E0
8.381960847E0,5.608178139E0,-2.669791937E0,7.385447025E0
8.391900431E0,6.355337143E0,-2.544766903E0,7.385447025E0
8.401830222E0,6.705287457E0,-2.799004316E0,7.356733322E0
8.411769858E0,6.388836384E0,-3.287738323E0,7.558328629E0
8.421709493E0,5.560321808E0,-3.795614958E0,7.802396297E0
8.431661108E0,4.880161762E0,-4.010969162E0,8.017750740E0
8.441600743E0,4.779065132E0,-4.001397610E0,8.209774017E0
8.451540378E0,5.143372059E0,-3.795614958E0,8.410771370E0
8.461472514E0,5.742176056E0,-3.402593851E0,8.506484032E0
8.471412149E0,6.269195557E0,-2.861217737E0,8.334200859E0
8.481351733E0,6.494719028E0,-2.401197433E0,7.869395256E0
8.491310743E0,6.326622963E0,-2.329412937E0,7.802396297E0
8.501250378E0,5.809175014E0,-2.559123755E0,8.022536278E0
8.511190014E0,5.219942570E0,-2.822932482E0,7.931608677E0
8.521119806E0,5.119443893E0,-3.192025423E0,7.864609718E0
8.531059441E0,5.488536835E0,-3.781257868E0,7.955537319E0
8.540999076E0,6.077769279E0,-4.183252335E0,8.032107353E0
8.550903243E0,6.734001160E0,-3.943969965E0,8.047062874E0
8.560842878E0,7.179664135E0,-3.359523058E0,7.807182312E0
8.570782462E0,7.074379921E0,-3.052643538E0,7.721040249E0
8.580746941E0,6.456433773E0,-3.119642496E0,8.051848412E0
8.590686576E0,5.708676815E0,-3.369094372E0,8.228917122E0
8.600626160E0,5.267798901E0,-3.805186272E0,8.391629219E0
8.610564128E0,5.483751297E0,-4.269991875E0,8.458627701E0
8.620503764E0,6.154339790E0,-4.585844517E0,8.185846329E0
8.630443399E0,6.896713257E0,-4.490131855E0,7.864609718E0
8.640385483E0,7.289734364E0,-3.977469444E0,7.658827305E0
8.650324806E0,7.069594383E0,-3.316452265E0,7.510472298E0
8.660264181E0,6.417550564E0,-2.870789051E0,7.505686283E0
8.670174181E0,5.756533146E0,-2.880360365E0,7.644470215E0
8.680113503E0,5.330012321E0,-3.114856958E0,8.012965202E0
8.690052826E0,5.392824173E0,-3.292523861E0,8.358129501E0
8.699989701E0,5.880959988E0,-3.445664644E0,8.516056061E0
8.709929024E0,6.542575359E0,-3.440878868E0,8.262416840E0
8.719868347E0,6.853642464E0,-3.143570662E0,7.902894974E0
8.729822878E0,6.499504566E0,-2.779861689E0,7.907680511E0
8.739762253E0,5.746961594E0,-2.606980324E0,8.051848412E0
8.749701576E0,5.129015446E0,-2.535195589E0,7.989036560E0
8.759643243E0,5.100301266E0,-2.587837696E0,7.826324463E0
8.769582566E0,5.584249973E0,-2.789433002E0,7.630113125E0
8.779521941E0,6.211767673E0,-3.043072224E0,7.438089371E0
8.789414701E0,6.585646152E0,-3.081357241E0,7.261020184E0
8.799354024E0,6.552146435E0,-2.899502754E0,7.227520943E0
8.809293347E0,6.077769279E0,-2.665006161E0,7.404589653E0
8.819243139E0,5.488536835E0,-2.597409010E0,7.524828911E0
8.829182462E0,5.105087280E0,-2.703291416E0,7.601399422E0
8.839121785E0,4.928018093E0,-2.813361168E0,7.721040249E0
8.849074128E0,5.191228867E0,-2.856431961E0,7.668398380E0
8.859013503E0,5.727818966E0,-2.803789854E0,7.591827869E0
8.868952826E0,6.120840549E0,-2.655434847E0,7.466803074E0
8.878862931E0,6.206982136E0,-2.492124796E0,7.385447025E0
8.888802253E0,6.120840549E0,-2.563909531E0,7.371089935E0
8.898741628E0,5.934200287E0,-2.909074068E0,7.237092018E0
8.908692878E0,5.746961594E0,-3.306880951E0,7.399804115E0
8.918632201E0,5.617749214E0,-3.455235958E0,7.582256794E0
8.928571576E0,5.608178139E0,-3.393022537E0,7.520043373E0
8.938496472E0,5.522036552E0,-2.976073265E0,7.572685242E0
8.948435795E0,5.364109993E0,-2.372483730E0,7.639684677E0
8.958375170E0,5.296513081E0,-1.869392633E0,7.610970497E0
8.968299545E0,5.239085197E0,-1.673181176E0,7.524828911E0
8.978238868E0,5.411966801E0,-1.989033818E0,7.418946743E0
8.988178191E0,5.876173973E0,-2.727219582E0,7.332805157E0
8.998147462E0,6.374479294E0,-3.483949661E0,7.371089935E0
9.008086785E0,6.834499836E0,-4.073182583E0,7.490731239E0
9.018026160E0,7.016952515E0,-4.236492634E0,7.615756035E0
9.027930535E0,6.729215622E0,-3.752544165E0,7.826324463E0
9.037869858E0,6.202196121E0,-2.923431158E0,8.036892891E0
9.047809181E0,5.929414749E0,-2.324627161E0,8.166703224E0
9.057772358E0,6.163911343E0,-2.133201361E0,8.568697929E0
9.067711681E0,6.734001160E0,-2.286342144E0,8.568697929E0
9.077651003E0,7.390232563E0,-2.688934565E0,8.391629219E0
9.087598139E0,7.807182312E0,-3.138785124E0,8.353343964E0
9.097537514E0,7.663612843E0,-3.306880951E0,8.353343964E0
9.107476837E0,6.786643028E0,-3.105285645E0,8.276773453E0
9.117376837E0,5.785246849E0,-2.746362209E0,8.123632431E0
9.127316160E0,5.033302307E0,-2.372483730E0,8.214560509E0
9.137255535E0,4.812564373E0,-2.204986095E0,8.501698494E0
9.147223399E0,5.105087280E0,-2.257628202E0,8.755936623E0
9.157162462E0,5.684748173E0,-2.362912416E0,8.904291153E0
9.167101524E0,6.360122681E0,-2.516052961E0,8.866005898E0
9.177010951E0,6.724429607E0,-2.698505640E0,8.343772888E0
9.186950014E0,6.633502483E0,-2.928216696E0,7.792825222E0
9.196889076E0,6.340980053E0,-3.081357241E0,7.630113125E0
9.206816993E0,5.948556900E0,-3.076571703E0,7.687541008E0
9.216756003E0,5.593821049E0,-3.114856958E0,7.754539967E0
9.226695066E0,5.440680504E0,-3.100499868E0,7.725826263E0
9.236645899E0,5.397609711E0,-2.966501951E0,7.730611801E0
9.246584962E0,5.450251579E0,-2.851646423E0,7.917252064E0
9.256524076E0,5.622535229E0,-2.875574589E0,8.080561638E0
9.266447514E0,5.900700569E0,-2.985644341E0,7.941180229E0
9.276386628E0,6.173482418E0,-3.168097258E0,7.682755470E0
9.286325691E0,6.355337143E0,-3.436093330E0,7.385447025E0
9.296263868E0,6.230910301E0,-3.570091486E0,7.146164894E0
9.306202931E0,5.871388435E0,-3.622733593E0,7.189235687E0
9.316141993E0,5.296513081E0,-3.651447296E0,7.337590694E0
9.326104441E0,4.999803066E0,-3.306880951E0,7.442874908E0
9.336043503E0,5.062016487E0,-2.727219582E0,7.869395256E0
9.345982566E0,5.253442287E0,-2.353341103E0,8.147561073E0
9.355883712E0,5.440680504E0,-2.358126640E0,7.864609718E0
9.365822774E0,5.708676815E0,-2.708076954E0,7.716254711E0
9.375761785E0,5.948556900E0,-3.105285645E0,7.654041290E0
9.385702931E0,6.034698486E0,-3.230310678E0,7.481160164E0
9.395641993E0,6.178267956E0,-3.273381472E0,7.553543091E0
9.405581056E0,6.197410583E0,-3.220739365E0,7.764111042E0
9.415524181E0,6.049055576E0,-2.966501951E0,7.926823139E0
9.425463295E0,5.861817360E0,-2.703291416E0,7.979465485E0
9.435402358E0,5.766104221E0,-2.597409010E0,8.137989998E0
9.445357618E0,5.617749214E0,-2.751147747E0,8.310273170E0
9.455296681E0,5.593821049E0,-2.755933523E0,8.200202942E0
9.465235743E0,5.804389477E0,-2.822932482E0,7.965108395E0
9.475167670E0,5.996413708E0,-3.019144058E0,7.797610760E0
9.485106733E0,5.986842155E0,-3.076571703E0,7.926823139E0
9.495045795E0,5.938985825E0,-2.976073265E0,8.252845764E0
9.504972670E0,5.699105263E0,-2.928216696E0,7.989036560E0
9.514911733E0,5.157729149E0,-2.822932482E0,7.869395256E0
9.524850795E0,4.740779877E0,-2.918645382E0,7.965108395E0
9.534807045E0,4.702494621E0,-3.172882795E0,7.998608112E0
9.544746108E0,5.042873859E0,-3.388236761E0,7.788039684E0
9.554685170E0,5.694319725E0,-3.474378586E0,7.855038643E0
9.564632358E0,6.437291145E0,-3.349951744E0,8.032107353E0
9.574571420E0,6.748358250E0,-3.086143017E0,7.888537884E0
9.584510483E0,6.805785656E0,-2.870789051E0,7.721040249E0
9.594396264E0,6.504290104E0,-2.789433002E0,7.663612843E0
9.604335326E0,5.991627693E0,-2.832503796E0,7.773682594E0
9.614274389E0,5.431109428E0,-2.861217737E0,7.955537319E0
9.624221264E0,5.090730190E0,-3.067000389E0,8.051848412E0
9.634160378E0,5.200799942E0,-3.522234917E0,8.012965202E0
9.644099441E0,5.416752338E0,-3.857828379E0,7.950751305E0
9.654052306E0,5.550750256E0,-3.891327858E0,7.850253105E0
9.663991108E0,5.617749214E0,-3.622733593E0,7.730611801E0
9.673929962E0,5.421537876E0,-3.254238844E0,7.529614449E0
9.683875483E0,5.033302307E0,-2.846860647E0,7.414160728E0
9.693814285E0,4.783850670E0,-2.755933523E0,7.615756035E0
9.703753087E0,4.764708042E0,-2.942573547E0,7.826324463E0
9.713660535E0,5.076373100E0,-3.196810961E0,7.802396297E0
9.723599337E0,5.411966801E0,-3.522234917E0,7.596613884E0
9.733538139E0,5.498108387E0,-3.771686792E0,7.471588612E0
9.743488295E0,5.397609711E0,-3.747758389E0,7.476374149E0
9.753427149E0,5.243870735E0,-3.536591768E0,7.375875950E0
9.763365951E0,5.224728107E0,-3.268595695E0,7.356733322E0
9.773282931E0,5.042873859E0,-3.177668571E0,7.385447025E0
9.783221681E0,4.769493580E0,-3.163311481E0,7.409375191E0
9.793160535E0,4.601995945E0,-3.153740168E0,7.433303356E0
9.803136316E0,4.549354076E0,-3.254238844E0,7.500302792E0
9.813075118E0,4.731208801E0,-3.359523058E0,7.563114166E0
9.823013920E0,4.904089928E0,-3.455235958E0,7.495516777E0
9.832911941E0,5.062016487E0,-3.574877024E0,7.232306480E0
9.842850743E0,5.248656273E0,-3.512663603E0,7.069594383E0
9.852789545E0,5.392824173E0,-3.373879910E0,7.170093060E0
9.862754441E0,5.483751297E0,-3.306880951E0,7.246663570E0
9.872693243E0,5.431109428E0,-3.517449379E0,7.203592777E0
9.882632097E0,5.191228867E0,-3.704687595E0,7.356733322E0
9.892547253E0,4.889732838E0,-3.733401537E0,7.495516777E0
9.902486056E0,4.837090969E0,-3.891327858E0,7.366304398E0
9.912424910E0,5.085944653E0,-4.125824451E0,7.280162811E0
9.922361681E0,5.373681545E0,-4.130609989E0,7.332805157E0
9.932300483E0,5.603392601E0,-3.920041800E0,7.337590694E0
9.942239285E0,5.699105263E0,-3.675375462E0,7.198806763E0
9.952199858E0,5.354538918E0,-3.594019651E0,7.093522549E0
9.962138660E0,4.865804672E0,-3.695116282E0,7.098308563E0
9.972077514E0,4.645066738E0,-3.881756544E0,7.232306480E0
9.981990170E0,4.702494621E0,-4.130609989E0,7.308876991E0
9.991928972E0,5.359324455E0,-4.504488468E0,7.375875950E0
1.000186777E1,6.168696880E0,-4.787439823E0,7.385447025E0
1.001179897E1,6.470790863E0,-4.782654285E0,7.241877556E0
1.002173772E1,6.178267956E0,-4.504488468E0,7.237092018E0
1.003167658E1,5.450251579E0,-4.082753658E0,7.237092018E0
1.004163090E1,4.616353035E0,-3.829114437E0,7.280162811E0
1.005156975E1,4.247260094E0,-3.843471289E0,7.462017536E0
1.006150856E1,4.338785648E0,-3.939184189E0,7.409375191E0
1.007145897E1,4.750350952E0,-4.025325775E0,7.265805721E0
1.008139777E1,5.114658356E0,-3.934398651E0,7.136593342E0
1.009133663E1,5.243870735E0,-3.675375462E0,7.036095142E0
1.010124970E1,5.243870735E0,-3.421736479E0,6.848856449E0
1.011118856E1,5.100301266E0,-3.220739365E0,6.690930367E0
1.012112736E1,4.932804108E0,-3.100499868E0,6.480361938E0
1.013105043E1,4.688137531E0,-3.230310678E0,6.451648235E0
1.014098918E1,4.329214573E0,-3.493520975E0,6.456433773E0
1.015092804E1,3.960121393E0,-3.781257868E0,6.307480335E0
1.016086949E1,3.754338741E0,-4.058825493E0,6.360122681E0
1.017080809E1,3.701098442E0,-4.207180500E0,6.407979012E0
1.018074668E1,3.869194269E0,-4.164109707E0,6.087340832E0
1.019069319E1,4.074976921E0,-4.073182583E0,5.809175014E0
1.020063173E1,4.194618225E0,-3.881756544E0,5.852245808E0
1.021057033E1,4.256831646E0,-3.522234917E0,5.915057659E0
1.022050668E1,4.367499352E0,-3.239881754E0,6.125626087E0
1.023044522E1,4.444069862E0,-3.225524902E0,6.340980053E0
1.024038382E1,4.621138573E0,-3.680759430E0,6.388836384E0
1.025034022E1,4.880161762E0,-4.447061062E0,6.340980053E0
1.026027882E1,4.995017052E0,-5.021936417E0,6.388836384E0
1.027021736E1,4.764708042E0,-5.055436134E0,6.724429607E0
1.028015413E1,4.405784607E0,-4.403990269E0,7.040880680E0
1.029009267E1,4.310071945E0,-3.522234917E0,7.308876991E0
1.030003126E1,4.606781960E0,-2.842075109E0,7.485945702E0
1.030994152E1,5.162514687E0,-2.631506681E0,7.558328629E0
1.031988012E1,5.828317642E0,-3.000001431E0,7.553543091E0
1.032981871E1,6.293123722E0,-3.963112593E0,7.462017536E0
1.033976892E1,6.446862221E0,-5.074578762E0,7.409375191E0
1.034970746E1,6.245266914E0,-5.553741455E0,7.543971539E0
1.035964606E1,5.809175014E0,-5.045864582E0,7.778468132E0
1.036960626E1,5.263013363E0,-4.073182583E0,7.993822098E0
1.037954486E1,4.918447018E0,-3.297309637E0,8.147561073E0
1.038948340E1,4.875376225E0,-2.971287489E0,7.874181271E0
1.039940897E1,5.057230473E0,-3.168097258E0,7.658827305E0
1.040934751E1,5.277370453E0,-3.776472330E0,7.601399422E0
1.041928611E1,5.364109993E0,-4.518845558E0,7.447660446E0
1.042919913E1,5.383252621E0,-5.251647472E0,7.462017536E0
1.043913772E1,5.263013363E0,-5.639883041E0,7.610970497E0
1.044907632E1,4.861019135E0,-5.371886730E0,7.687541008E0
1.045903304E1,4.467998028E0,-4.633700848E0,7.735397339E0
1.046897158E1,4.539782524E0,-3.872185230E0,7.783253670E0
1.047891017E1,4.884947300E0,-3.354737282E0,7.744968891E0
1.048882559E1,5.359324455E0,-3.090928555E0,7.577471256E0
1.049876418E1,5.727818966E0,-3.215953588E0,7.524828911E0
1.050870277E1,5.761318684E0,-3.622733593E0,7.438089371E0
1.051864835E1,5.560321808E0,-4.183252335E0,7.520043373E0
1.052858689E1,5.349154949E0,-4.734199524E0,7.706683636E0
1.053852548E1,5.181657314E0,-4.916652203E0,7.917252064E0
1.054847981E1,5.215157032E0,-4.748556614E0,7.989036560E0
1.055841840E1,5.320441246E0,-4.447061062E0,7.989036560E0
1.056835694E1,5.397609711E0,-4.164109707E0,7.850253105E0
1.057827017E1,5.459823132E0,-3.881756544E0,7.610970497E0
1.058820876E1,5.383252621E0,-3.786043644E0,7.572685242E0
1.059814736E1,5.310869694E0,-3.900899172E0,7.601399422E0
1.060808449E1,5.239085197E0,-4.173680782E0,7.543971539E0
1.061802309E1,5.162514687E0,-4.494917393E0,7.524828911E0
1.062796168E1,5.129015446E0,-4.768297195E0,7.529614449E0
1.063789902E1,5.090730190E0,-4.911866665E0,7.356733322E0
1.064783762E1,5.038087845E0,-4.816154003E0,7.203592777E0
1.065777621E1,4.918447018E0,-4.437489510E0,7.241877556E0
1.066772100E1,4.769493580E0,-4.001397610E0,7.131807804E0
1.067765955E1,4.702494621E0,-3.757329702E0,7.050451756E0
1.068759809E1,4.664209366E0,-3.570091486E0,7.141379356E0
1.069754460E1,4.597210407E0,-3.503092289E0,7.246663570E0
1.070748309E1,4.539782524E0,-3.598805189E0,7.299305439E0
1.071742158E1,4.544568539E0,-3.719044685E0,7.184450150E0
1.072733939E1,4.534996986E0,-3.829114437E0,6.993024349E0
1.073727793E1,4.597210407E0,-3.924827337E0,6.748358250E0
1.074721642E1,4.654638290E0,-4.010969162E0,6.528218269E0
1.075718746E1,4.692923546E0,-4.010969162E0,6.466004848E0
1.076712595E1,4.688137531E0,-3.967898130E0,6.417550564E0
1.077706449E1,4.611567497E0,-3.900899172E0,6.384050846E0
1.078696678E1,4.444069862E0,-3.781257868E0,6.427121639E0
1.079690533E1,4.175475597E0,-3.608376503E0,6.446862221E0
1.080684382E1,3.845266104E0,-3.531806231E0,6.461219311E0
1.081679486E1,3.662813187E0,-3.641875982E0,6.566503525E0
1.082673335E1,3.759124279E0,-3.824328899E0,6.647859573E0
1.083667189E1,4.194618225E0,-4.068396568E0,6.542575359E0
1.084663408E1,4.802993298E0,-4.241278172E0,6.537789822E0
1.085657262E1,5.200799942E0,-4.063611031E0,6.690930367E0
1.086651111E1,5.033302307E0,-3.719044685E0,6.547360897E0
1.087644168E1,4.405784607E0,-3.426522017E0,6.466004848E0
1.088638017E1,3.725026608E0,-3.273381472E0,6.662216663E0
1.089631871E1,3.303889751E0,-3.330809116E0,6.920641422E0
1.090625361E1,3.202793121E0,-3.531806231E0,7.213163853E0
1.091619210E1,3.638885021E0,-3.771686792E0,7.380661488E0
1.092613059E1,4.664209366E0,-3.982254982E0,7.251449108E0
1.093606840E1,5.670391560E0,-3.987040758E0,6.915855408E0
1.094600689E1,6.087340832E0,-3.680759430E0,6.877570629E0
1.095594538E1,5.794818401E0,-3.340380430E0,6.796214581E0
1.096586277E1,5.114658356E0,-2.980858803E0,6.734001160E0
1.097580132E1,4.525425911E0,-2.913859844E0,6.891927242E0
1.098573986E1,4.237689018E0,-3.230310678E0,7.098308563E0
1.099569704E1,4.132404804E0,-3.685544968E0,7.141379356E0
1.100563554E1,4.161118507E0,-4.211966038E0,6.973881721E0
1.101557408E1,4.444069862E0,-4.590630054E0,6.968497753E0
1.102547746E1,4.793421745E0,-4.571487427E0,6.997809887E0
1.103541600E1,4.951946259E0,-4.250849247E0,6.628716946E0
1.104535449E1,4.875376225E0,-3.857828379E0,6.590431690E0
1.105529767E1,4.424927235E0,-3.354737282E0,7.060023308E0
1.106523621E1,3.859622955E0,-3.014358282E0,7.462017536E0
1.107517470E1,3.778266907E0,-3.100499868E0,7.730611801E0
1.108513454E1,4.314857483E0,-3.474378586E0,7.840681553E0
1.109507304E1,5.157729149E0,-3.939184189E0,7.744968891E0
1.110501158E1,5.910272121E0,-4.274777889E0,7.668398380E0
1.111495481E1,6.369693756E0,-4.284348965E0,7.529614449E0
1.112489330E1,6.475576401E0,-4.130609989E0,7.634898663E0
1.113483184E1,6.202196121E0,-3.853042603E0,7.802396297E0
1.114474496E1,5.809175014E0,-3.555734396E0,7.831110477E0
1.115468350E1,5.675177097E0,-3.498306751E0,8.233702660E0
1.116462205E1,5.679962635E0,-3.579662561E0,8.453842163E0
1.117455090E1,5.761318684E0,-3.627519131E0,8.415556908E0
1.118448923E1,5.799603939E0,-3.665804386E0,8.128418922E0
1.119442762E1,5.742176056E0,-3.747758389E0,7.931608677E0
1.120439413E1,5.531607628E0,-3.675375462E0,7.778468132E0
1.121433251E1,5.186442852E0,-3.598805189E0,7.773682594E0
1.122427090E1,4.990231514E0,-3.733401537E0,7.969893932E0
1.123421168E1,4.975874901E0,-3.867399693E0,8.319844246E0
1.124415007E1,5.210371494E0,-3.924827337E0,8.492127419E0
1.125408840E1,5.732604980E0,-4.111467361E0,8.434700012E0
1.126402574E1,6.307480335E0,-4.289134502E0,8.300702095E0
1.127396413E1,6.705287457E0,-4.269991875E0,7.926823139E0
1.128390246E1,6.700501442E0,-4.168895245E0,7.701898098E0
1.129382262E1,6.087340832E0,-4.049253941E0,7.850253105E0
1.130376100E1,5.095515728E0,-3.704687595E0,8.017750740E0
1.131369934E1,4.448855400E0,-3.239881754E0,8.137989998E0
1.132365043E1,4.357928276E0,-2.856431961E0,8.123632431E0
1.133358882E1,4.692923546E0,-2.770290375E0,8.036892891E0
1.134352720E1,5.291727066E0,-3.081357241E0,7.974679470E0
1.135346647E1,5.958128452E0,-3.378665686E0,7.888537884E0
1.136340486E1,6.211767673E0,-3.546163082E0,7.917252064E0
1.137334319E1,6.005984783E0,-3.790829182E0,8.090133667E0
1.138325434E1,5.498108387E0,-3.838685751E0,8.123632431E0
1.139319272E1,4.932804108E0,-3.632304668E0,7.936394691E0
1.140313111E1,4.573282242E0,-3.445664644E0,7.840681553E0
1.141309512E1,4.640281200E0,-3.278167009E0,7.869395256E0
1.142303350E1,4.980660439E0,-3.148954630E0,7.878966808E0
1.143297184E1,5.646463394E0,-3.052643538E0,7.476374149E0
1.144288335E1,6.254838467E0,-3.057429075E0,7.179664135E0
1.145282173E1,6.446862221E0,-3.235096216E0,7.328019142E0
1.146276012E1,5.885745525E0,-3.436093330E0,7.490731239E0
1.147271111E1,4.884947300E0,-3.613162279E0,7.485945702E0
1.148264949E1,4.396213531E0,-3.953541279E0,7.524828911E0
1.149258783E1,4.601995945E0,-4.265206337E0,7.682755470E0
1.150252986E1,5.219942570E0,-4.346562386E0,7.428517818E0
1.151246819E1,5.991627693E0,-4.246063709E0,7.170093060E0
1.152240658E1,6.345765591E0,-4.010969162E0,7.184450150E0
1.153231944E1,6.230910301E0,-3.675375462E0,7.356733322E0
1.154225788E1,5.866602898E0,-3.364308596E0,7.395018578E0
1.155219621E1,5.579464436E0,-3.206382275E0,7.313662529E0
1.156213350E1,5.541179180E0,-3.220739365E0,7.673183918E0
1.157207189E1,5.488536835E0,-3.345165968E0,7.883752346E0
1.158201027E1,5.498108387E0,-3.431307554E0,7.974679470E0
1.159197600E1,5.445466042E0,-3.503092289E0,8.181060791E0
1.160191439E1,5.167300701E0,-3.522234917E0,8.166703224E0
1.161185272E1,5.023731232E0,-3.321237803E0,8.200202942E0
1.162177533E1,5.052444935E0,-3.028715372E0,8.080561638E0
1.163171366E1,5.196014404E0,-2.894717216E0,7.926823139E0
1.164165204E1,5.320441246E0,-2.985644341E0,8.066205025E0
1.165161262E1,5.531607628E0,-3.182454109E0,8.176275253E0
1.166155100E1,5.775675774E0,-3.235096216E0,8.133204460E0
1.167148934E1,5.924628735E0,-3.225524902E0,8.075776100E0
1.168139095E1,5.924628735E0,-3.119642496E0,7.926823139E0
1.169132928E1,5.751747608E0,-3.052643538E0,7.898109436E0
1.170126762E1,5.402395248E0,-3.057429075E0,7.969893932E0
1.171123783E1,5.181657314E0,-3.100499868E0,8.070990562E0
1.172117611E1,5.258227825E0,-3.110071182E0,8.243273735E0
1.173111444E1,5.684748173E0,-3.148954630E0,8.228917122E0
1.174104569E1,5.833103180E0,-3.254238844E0,8.271987915E0
1.175098397E1,5.751747608E0,-3.416950703E0,7.965108395E0
1.176092231E1,5.742176056E0,-3.738187075E0,7.606184959E0
1.177083845E1,5.598606586E0,-3.924827337E0,7.668398380E0
1.178077678E1,5.450251579E0,-3.781257868E0,7.811967850E0
1.179071512E1,5.320441246E0,-3.483949661E0,7.826324463E0
1.180065626E1,5.306084156E0,-3.206382275E0,7.845467091E0
1.181059454E1,5.526822090E0,-2.985644341E0,8.099704742E0
1.182053288E1,5.775675774E0,-2.904288530E0,8.530412674E0
1.183046314E1,5.885745525E0,-3.071786165E0,8.703293800E0
1.184040142E1,6.077769279E0,-3.239881754E0,8.641080856E0
1.185033975E1,5.958128452E0,-3.335594654E0,8.655437469E0
1.186029246E1,5.636891842E0,-3.359523058E0,8.477770805E0
1.187023074E1,5.545964718E0,-3.259024382E0,8.319844246E0
1.188016908E1,5.742176056E0,-3.168097258E0,8.099704742E0
1.189012152E1,6.082555294E0,-3.201596737E0,8.200202942E0
1.190005986E1,6.235695839E0,-3.067000389E0,8.636295319E0
1.190999814E1,6.556932449E0,-3.019144058E0,8.799007416E0
1.191990111E1,6.604788780E0,-3.148954630E0,8.641080856E0
1.192983944E1,6.250052929E0,-3.249453068E0,8.621937752E0
1.193977777E1,5.943771362E0,-3.393022537E0,8.684151649E0
1.194972314E1,5.699105263E0,-3.249453068E0,8.799007416E0
1.195966147E1,5.541179180E0,-2.947359324E0,8.650651932E0
1.196959981E1,5.498108387E0,-2.741576433E0,8.535198212E0
1.197954007E1,5.574678421E0,-2.636292458E0,8.386843681E0
1.198947835E1,5.512465000E0,-2.669791937E0,8.056633949E0
1.199941668E1,5.493322372E0,-2.937788010E0,7.744968891E0
1.200937918E1,5.574678421E0,-3.383451223E0,7.788039684E0
1.201931751E1,5.603392601E0,-3.738187075E0,8.104490280E0
1.202925580E1,5.459823132E0,-3.786043644E0,8.338987350E0
1.203919475E1,5.191228867E0,-3.565305710E0,8.305487633E0
1.204913304E1,5.057230473E0,-3.292523861E0,8.252845764E0
1.205907137E1,5.004588604E0,-3.043072224E0,8.286344528E0
1.206901246E1,5.081159115E0,-2.894717216E0,8.300702095E0
1.207895074E1,5.330012321E0,-2.995215654E0,8.267202377E0
1.208888908E1,5.699105263E0,-3.297309637E0,8.243273735E0
1.209881350E1,5.962913990E0,-3.603590965E0,7.965108395E0
1.210875178E1,5.919843197E0,-3.747758389E0,7.740182877E0
1.211869012E1,5.622535229E0,-3.661018610E0,7.859824181E0
1.212864475E1,5.388038158E0,-3.297309637E0,7.869395256E0
1.213858304E1,5.364109993E0,-2.990430117E0,7.912466049E0
1.214852137E1,5.315655708E0,-3.000001431E0,8.027321815E0
1.215844762E1,5.272584915E0,-3.206382275E0,8.128418922E0
1.216838590E1,5.282155991E0,-3.349951744E0,8.114061356E0
1.217832423E1,5.286941528E0,-3.431307554E0,8.142775536E0
1.218826309E1,5.349154949E0,-3.450450182E0,8.137989998E0
1.219820147E1,5.301298618E0,-3.326023579E0,8.012965202E0
1.220813986E1,5.129015446E0,-3.225524902E0,7.864609718E0
1.221805554E1,4.928018093E0,-3.263810158E0,7.993822098E0
1.222799392E1,4.678566456E0,-3.196810961E0,8.142775536E0
1.223793231E1,4.645066738E0,-3.095714331E0,8.228917122E0
1.224788975E1,4.870590687E0,-3.047857761E0,8.200202942E0
1.225782814E1,5.296513081E0,-3.148954630E0,8.228917122E0
1.226776652E1,5.574678421E0,-3.278167009E0,8.085348129E0
1.227767293E1,5.718247890E0,-3.402593851E0,7.989036560E0
1.228761132E1,5.665606022E0,-3.498306751E0,7.989036560E0
1.229754975E1,5.545964718E0,-3.517449379E0,8.085348129E0
1.230752319E1,5.397609711E0,-3.560520172E0,8.171489716E0
1.231746158E1,5.301298618E0,-3.738187075E0,8.176275253E0
1.232739996E1,5.248656273E0,-3.838685751E0,8.238488197E0
1.233731731E1,5.133800983E0,-3.853042603E0,8.161917686E0
1.234725564E1,4.980660439E0,-3.719044685E0,7.960322857E0
1.235719402E1,4.928018093E0,-3.426522017E0,7.754539967E0
1.236714798E1,5.004588604E0,-3.119642496E0,7.716254711E0
1.237708637E1,5.191228867E0,-2.985644341E0,7.701898098E0
1.238702475E1,5.378467083E0,-3.028715372E0,7.591827869E0
1.239696366E1,5.493322372E0,-3.302095175E0,7.481160164E0
1.240690204E1,5.488536835E0,-3.699902058E0,7.567899704E0
1.241684043E1,5.253442287E0,-3.848257065E0,7.773682594E0
1.242676871E1,4.942375183E0,-3.738187075E0,7.950751305E0
1.243670710E1,4.573282242E0,-3.622733593E0,8.080561638E0
1.244664543E1,4.453640938E0,-3.416950703E0,8.032107353E0
1.245658585E1,4.750350952E0,-3.278167009E0,7.960322857E0
1.246652418E1,5.186442852E0,-3.373879910E0,7.811967850E0
1.247646257E1,5.684748173E0,-3.675375462E0,7.524828911E0
1.248639736E1,5.967699528E0,-3.819543123E0,7.332805157E0
1.249633574E1,5.775675774E0,-3.584448338E0,7.490731239E0
1.250627413E1,5.219942570E0,-3.124428272E0,7.768897057E0
