"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.503024267E1,-9.919982404E-2,2.306229472E-1,1.195724085E-1
1.504018080E1,-1.183740199E-1,1.933397949E-1,1.078548431E-1
1.505009054E1,-1.332872808E-1,1.517957002E-1,1.057243794E-1
1.506002866E1,-1.311568171E-1,1.464695334E-1,1.227681041E-1
1.506996673E1,-1.300915778E-1,1.496652365E-1,1.483336985E-1
1.507993902E1,-1.375482082E-1,1.177082509E-1,1.770949960E-1
1.508987710E1,-1.375482082E-1,8.894696087E-2,1.962691844E-1
1.509981517E1,-1.300915778E-1,8.468602598E-2,2.079867423E-1
1.510972538E1,-1.332872808E-1,6.338136643E-2,2.037258148E-1
1.511966345E1,-1.407439113E-1,3.355484083E-2,1.856168509E-1
1.512960158E1,-1.439396143E-1,2.290250920E-2,1.589860320E-1
1.513955288E1,-1.418091506E-1,1.331541315E-2,1.355509013E-1
1.514949090E1,-1.450048387E-1,-9.054481052E-3,1.206376404E-1
1.515942902E1,-1.418091506E-1,-1.970681176E-2,1.217028722E-1
1.516935189E1,-1.364829838E-1,-2.396774292E-2,1.419423074E-1
1.517929001E1,-1.279611140E-1,-2.396774292E-2,1.696383655E-1
1.518922809E1,-1.300915778E-1,-2.609820850E-2,1.888125539E-1
1.519919444E1,-1.471353173E-1,-4.740286991E-2,1.909430176E-1
1.520913251E1,-1.641790420E-1,-6.444659829E-2,1.738992929E-1
1.521907059E1,-1.844184697E-1,-7.296846062E-2,1.472684592E-1
1.522897699E1,-2.195711583E-1,-6.231613085E-2,1.270290315E-1
1.523891507E1,-2.430062890E-1,-5.272903293E-2,1.355509013E-1
1.524885314E1,-2.515281439E-1,-5.912043154E-2,1.664426625E-1
1.525880960E1,-2.579195499E-1,-6.551183015E-2,2.026605755E-1
1.526874767E1,-2.568543255E-1,-4.740286991E-2,2.324871123E-1
1.527868569E1,-2.440715134E-1,-1.757634431E-2,2.474003732E-1
1.528864048E1,-2.419410497E-1,1.597849536E-3,2.420742065E-1
1.529857856E1,-2.430062890E-1,1.011971384E-2,2.250304818E-1
1.530851663E1,-2.344844192E-1,1.331541315E-2,2.005301118E-1
1.531843845E1,-2.206363827E-1,7.989247330E-3,1.728340536E-1
1.532837652E1,-2.025274336E-1,1.011971384E-2,1.451379955E-1
1.533831460E1,-1.822880059E-1,9.054481052E-3,1.259638071E-1
1.534826507E1,-1.609833390E-1,1.651111245E-2,1.206376404E-1
1.535820314E1,-1.418091506E-1,5.592473224E-2,1.312899739E-1
1.536814121E1,-1.343525201E-1,8.894696087E-2,1.515294015E-1
1.537805564E1,-1.471353173E-1,8.681648970E-2,1.696383655E-1
1.538799371E1,-1.769618392E-1,5.805519968E-2,1.781602204E-1
1.539793178E1,-2.110492885E-1,2.396774292E-2,1.675078869E-1
1.540789106E1,-2.334191799E-1,-4.793548491E-3,1.504641622E-1
1.541782913E1,-2.366148829E-1,-2.077204362E-2,1.323551983E-1
1.542776720E1,-2.238320857E-1,-3.248960897E-2,1.185071766E-1
1.543767934E1,-1.972012669E-1,-3.888100386E-2,1.078548431E-1
1.544761741E1,-1.705704331E-1,-3.248960897E-2,9.613727778E-2
1.545755548E1,-1.503310055E-1,-2.929390781E-2,8.655018359E-2
1.546749236E1,-1.418091506E-1,-4.314193875E-2,8.228924870E-2
1.547743043E1,-1.471353173E-1,-4.207670316E-2,7.376738638E-2
1.548736850E1,-1.684399694E-1,-6.231613085E-2,5.352795869E-2
1.549731163E1,-1.940055639E-1,-9.959928691E-2,2.263620123E-2
1.550724970E1,-1.982664913E-1,-1.198387146E-1,-3.994623665E-3
1.551718777E1,-1.769618392E-1,-1.251648813E-1,-1.571218669E-2
1.552713548E1,-1.364829838E-1,-1.070559174E-1,-8.255556226E-3
1.553707356E1,-8.748225868E-2,-7.296846062E-2,1.411433797E-2
1.554701158E1,-5.872096866E-2,-4.846810177E-2,2.902759984E-2
1.555696491E1,-5.126433820E-2,-1.331541315E-2,3.009283356E-2
1.556690298E1,-6.830807030E-2,1.331541315E-2,1.304910425E-2
1.557684106E1,-1.141130850E-1,2.929390781E-2,-1.677742042E-2
1.558678236E1,-1.386134475E-1,4.740286991E-2,-3.914731368E-2
1.559672043E1,-1.258306503E-1,6.444659829E-2,-3.701684624E-2
1.560665850E1,-9.280842543E-2,8.255556226E-2,-2.210358530E-2
1.561657876E1,-4.913387448E-2,9.427312016E-2,-2.929390874E-3
1.562651684E1,3.062544856E-3,1.134473160E-1,3.462007269E-3
1.563645491E1,3.608476743E-2,1.379476786E-1,-1.251648832E-2
1.564638293E1,4.354140162E-2,1.528609395E-1,-4.340824485E-2
1.565632106E1,3.821523488E-2,1.656437367E-1,-7.643046975E-2
1.566625913E1,2.223674022E-2,1.805569977E-1,-9.986559302E-2
1.567620267E1,1.158440951E-2,1.805569977E-1,-1.009308323E-1
1.568614069E1,9.453942999E-3,1.784265339E-1,-7.856093347E-2
1.569607876E1,1.691057347E-2,1.922745556E-1,-4.234301299E-2
1.570604277E1,3.608476743E-2,2.039921284E-1,-3.994623665E-3
1.571598085E1,5.419373140E-2,2.093182951E-1,1.731003635E-2
1.572591892E1,5.525896326E-2,2.210358530E-1,1.624480449E-2
1.573583585E1,3.501953557E-2,2.157096863E-1,-3.994623665E-3
1.574577397E1,8.388710208E-3,1.954702586E-1,-3.062544949E-2
1.575571210E1,-9.720250964E-3,1.656437367E-1,-4.979964346E-2
1.576563048E1,-2.143781446E-2,1.326215118E-1,-5.299534276E-2
1.577556866E1,-2.569874749E-2,1.230344176E-1,-3.914731368E-2
1.578550678E1,-2.143781446E-2,1.038602218E-1,-1.890788600E-2
1.579544538E1,-8.655018173E-3,8.468602598E-2,-9.320789017E-3
1.580538356E1,1.797580719E-2,8.575125784E-2,-1.251648832E-2
1.581532168E1,4.354140162E-2,7.296846062E-2,-3.062544949E-2
1.582527163E1,5.951989442E-2,5.805519968E-2,-5.512581021E-2
1.583520981E1,5.845466256E-2,3.355484083E-2,-6.684337556E-2
1.584514793E1,4.673709720E-2,2.290250920E-2,-5.938674137E-2
1.585508710E1,4.034570232E-2,3.781577200E-2,-3.914731368E-2
1.586502522E1,2.543243766E-2,3.888100386E-2,-1.571218669E-2
1.587496335E1,7.323476952E-3,1.597849536E-3,-5.059856921E-3
1.588491371E1,4.127778113E-3,-4.420717061E-2,-1.864157850E-3
1.589485184E1,1.051917579E-2,-7.935985923E-2,-8.255556226E-3
1.590478996E1,2.543243766E-2,-9.533835202E-2,-1.997311972E-2
1.591469949E1,5.419373140E-2,-8.894696087E-2,-2.742975019E-2
1.592463767E1,7.869409025E-2,-6.125089899E-2,-3.382114694E-2
1.593457580E1,7.975932211E-2,-4.953333735E-2,-4.340824485E-2
1.594451954E1,7.443315536E-2,-5.485950038E-2,-5.406057462E-2
1.595445772E1,7.230269164E-2,-6.125089899E-2,-5.938674137E-2
1.596439585E1,6.804175675E-2,-6.551183015E-2,-5.938674137E-2
1.597435819E1,7.230269164E-2,-6.870753318E-2,-5.193011090E-2
1.598429632E1,7.230269164E-2,-9.001219273E-2,-3.914731368E-2
1.599423444E1,6.484606117E-2,-1.102516204E-1,-3.169068322E-2
1.600414548E1,5.099803209E-2,-1.049254537E-1,-2.636451647E-2
1.601408366E1,3.501953557E-2,-6.764229387E-2,-2.423405088E-2
1.602402179E1,1.264964230E-2,-3.355484083E-2,-2.423405088E-2
1.603399788E1,-7.589785382E-3,-1.225017942E-2,-1.784265228E-2
1.604393600E1,-2.037258074E-2,-1.544587873E-2,-9.320789017E-3
1.605387413E1,-1.611164957E-2,-2.077204362E-2,2.663082560E-4
1.606380804E1,7.323476952E-3,-1.011971384E-2,2.663082560E-4
1.607374616E1,3.288906813E-2,5.326165119E-4,-7.190322969E-3
1.608368428E1,4.780233279E-2,-5.326165119E-4,-1.571218669E-2
1.609361142E1,4.034570232E-2,9.054481052E-3,-2.316881903E-2
1.610354954E1,2.436720580E-2,3.142437339E-2,-2.529928461E-2
1.611348767E1,2.436720580E-2,5.592473224E-2,-1.890788600E-2
1.612341022E1,3.608476743E-2,6.551183015E-2,-1.251648832E-2
1.613334835E1,4.673709720E-2,6.125089899E-2,-6.125089712E-3
1.614328647E1,5.632419512E-2,6.125089899E-2,2.663082560E-4
1.615321850E1,5.951989442E-2,6.444659829E-2,2.663082560E-4
1.616315663E1,5.738943070E-2,7.296846062E-2,-3.994623665E-3
1.617309475E1,3.608476743E-2,7.403369248E-2,-1.571218669E-2
1.618304439E1,9.320789250E-4,4.527240247E-2,-3.169068322E-2
1.619298251E1,-3.422060981E-2,-6.924014539E-3,-4.127778113E-2
1.620292064E1,-5.446003750E-2,-3.035914153E-2,-3.169068322E-2
1.621288048E1,-5.446003750E-2,-9.054481052E-3,-9.320789017E-3
1.622281861E1,-3.741630912E-2,1.651111245E-2,1.731003635E-2
1.623275673E1,-1.824211515E-2,3.248960897E-2,3.754946589E-2
1.624269215E1,-1.198387123E-3,5.272903293E-2,4.926702753E-2
1.625263033E1,7.323476952E-3,6.551183015E-2,4.500609636E-2
1.626256850E1,-6.524552125E-3,5.805519968E-2,2.263620123E-2
1.627247866E1,-3.315537795E-2,2.716344222E-2,2.663082560E-4
1.628241684E1,-5.659050494E-2,6.924014539E-3,-1.038602181E-2
1.629235507E1,-6.298190355E-2,1.225017942E-2,-8.255556226E-3
1.630231371E1,-6.724283099E-2,1.544587873E-2,1.411433797E-2
1.631225189E1,-6.724283099E-2,4.793548491E-3,4.074516147E-2
1.632219007E1,-6.191666797E-2,-1.225017942E-2,6.098458916E-2
1.633213335E1,-5.339480564E-2,-2.290250920E-2,6.524552405E-2
1.634207152E1,-5.126433820E-2,-5.698996782E-2,5.352795869E-2
1.635200970E1,-5.126433820E-2,-8.149032295E-2,3.861469775E-2
1.636191585E1,-5.339480564E-2,-9.001219273E-2,2.689713426E-2
1.637185402E1,-5.446003750E-2,-9.107742459E-2,2.370143496E-2
1.638179225E1,-6.404713541E-2,-9.640359133E-2,2.902759984E-2
1.639177017E1,-7.682993263E-2,-1.091863886E-1,4.394086078E-2
1.640170835E1,-8.535179496E-2,-1.251648813E-1,5.672365800E-2
1.641164652E1,-8.854749799E-2,-1.443390697E-1,6.950645149E-2
1.642157444E1,-9.067796171E-2,-1.656437367E-1,7.057169080E-2
1.643151257E1,-8.428656310E-2,-1.848179251E-1,6.418029219E-2
1.644145080E1,-7.043853402E-2,-1.986659616E-1,5.139749497E-2
1.645135908E1,-5.765573680E-2,-2.231663167E-1,3.328853101E-2
1.646129731E1,-4.593817517E-2,-2.370143533E-1,1.091863867E-2
1.647123548E1,-5.232957378E-2,-2.476666719E-1,-1.864157850E-3
1.648120361E1,-7.363422960E-2,-2.636451721E-1,-1.864157850E-3
1.649114178E1,-9.387365729E-2,-2.774932086E-1,1.624480449E-2
1.650107996E1,-1.055912226E-1,-2.860150635E-1,4.394086078E-2
1.651102512E1,-1.119826213E-1,-2.870802879E-1,5.991935730E-2
1.652096330E1,-1.066564545E-1,-2.924064696E-1,6.098458916E-2
1.653090147E1,-8.854749799E-2,-2.924064696E-1,5.246272683E-2
1.654081882E1,-6.404713541E-2,-2.785584331E-1,3.541899845E-2
1.655075694E1,-4.274247587E-2,-2.583190203E-1,1.624480449E-2
1.656069517E1,-3.102491237E-2,-2.242315561E-1,-1.864157850E-3
1.657061554E1,-2.356828004E-2,-1.752308309E-1,-1.784265228E-2
1.658055371E1,-1.185071748E-2,-1.187734827E-1,-2.529928461E-2
1.659049194E1,-8.655018173E-3,-8.362079412E-2,-2.636451647E-2
1.660043569E1,-6.524552125E-3,-7.616416365E-2,-2.742975019E-2
1.661037392E1,8.388710208E-3,-6.444659829E-2,-2.742975019E-2
1.662031210E1,3.075860441E-2,-4.527240247E-2,-2.742975019E-2
1.663028418E1,5.312849581E-2,-2.183727734E-2,-3.382114694E-2
1.664022236E1,7.443315536E-2,2.663082443E-3,-4.447348043E-2
1.665016054E1,9.147688746E-2,1.970681176E-2,-5.725627393E-2
1.666007038E1,9.893351793E-2,2.290250920E-2,-7.323476672E-2
1.667000861E1,1.106510833E-1,1.438064594E-2,-9.666989744E-2
1.667994679E1,1.255643368E-1,-7.989247330E-3,-1.243659556E-1
1.668990283E1,1.404775977E-1,-4.953333735E-2,-1.573881805E-1
1.669984100E1,1.468690038E-1,-9.214265645E-2,-1.797580719E-1
1.670977918E1,1.596518010E-1,-1.038602218E-1,-1.818885356E-1
1.671968767E1,1.756303012E-1,-8.042509109E-2,-1.637795717E-1
1.672962585E1,1.862826198E-1,-4.527240247E-2,-1.318225861E-1
1.673956408E1,1.862826198E-1,-1.331541315E-2,-1.062569916E-1
1.674949981E1,1.692388952E-1,-5.326165119E-4,-1.083874628E-1
1.675943783E1,1.489994675E-1,-9.054481052E-3,-1.392792165E-1
1.676937590E1,1.340862066E-1,-4.953333735E-2,-1.850842386E-1
1.677933767E1,1.351514459E-1,-1.038602218E-1,-2.244978547E-1
1.678927564E1,1.489994675E-1,-1.240996495E-1,-2.394111156E-1
1.679921371E1,1.660431921E-1,-8.149032295E-2,-2.181064636E-1
1.680914043E1,1.734998226E-1,-1.011971384E-2,-1.712362021E-1
1.681907845E1,1.756303012E-1,3.568530455E-2,-1.179745570E-1
1.682901647E1,1.766955256E-1,4.740286991E-2,-9.240896255E-2
1.683894319E1,1.660431921E-1,3.035914153E-2,-1.073222235E-1
1.684888121E1,1.532603949E-1,-1.651111245E-2,-1.456706226E-1
1.685881929E1,1.628475040E-1,-7.722939551E-2,-1.946713328E-1
1.686876611E1,1.894783229E-1,-1.209039465E-1,-2.362154275E-1
1.687870408E1,2.193048447E-1,-1.272953451E-1,-2.543243766E-1
1.688864215E1,2.384790480E-1,-1.027949899E-1,-2.415415943E-1
1.689858512E1,2.267614752E-1,-5.698996782E-2,-2.053236663E-1
1.690852314E1,1.958697289E-1,9.054481052E-3,-1.563229412E-1
1.691846116E1,1.788259894E-1,6.125089899E-2,-9.986559302E-2
1.692839887E1,1.564560980E-1,5.805519968E-2,-5.832150951E-2
1.693833689E1,1.276948154E-1,1.438064594E-2,-4.979964346E-2
1.694827491E1,1.085206121E-1,-4.207670316E-2,-7.749570161E-2
1.695823376E1,1.063901484E-1,-9.214265645E-2,-1.286268830E-1
1.696817179E1,9.786828607E-2,-1.262301207E-1,-1.744319052E-1
1.697810981E1,9.147688746E-2,-1.177082509E-1,-1.978670359E-1
1.698805293E1,1.010639817E-1,-3.248960897E-2,-1.840189993E-1
1.699799095E1,1.095858440E-1,9.214265645E-2,-1.435401440E-1
1.700792897E1,1.074553803E-1,1.837527007E-1,-1.019960642E-1
1.701784423E1,9.360735118E-2,1.986659616E-1,-7.110430300E-2
1.702778220E1,9.680305421E-2,1.784265339E-1,-5.299534276E-2
1.703772027E1,1.010639817E-1,1.379476786E-1,-4.340824485E-2
1.704767512E1,8.402025700E-2,8.681648970E-2,-4.447348043E-2
1.705761314E1,6.484606117E-2,5.805519968E-2,-4.447348043E-2
1.706755116E1,6.697652489E-2,6.870753318E-2,-4.127778113E-2
1.707748283E1,7.443315536E-2,8.788172156E-2,-4.447348043E-2
1.708742085E1,9.360735118E-2,9.427312016E-2,-5.619104207E-2
1.709735887E1,1.170424819E-1,9.746882319E-2,-6.151720881E-2
1.710728293E1,1.351514459E-1,8.042509109E-2,-5.938674137E-2
1.711722100E1,1.468690038E-1,3.355484083E-2,-6.364767253E-2
1.712715902E1,1.671084315E-1,-2.183727734E-2,-8.388710022E-2
1.713711121E1,1.788259894E-1,-7.616416365E-2,-1.222354919E-1
1.714704918E1,1.798912287E-1,-1.422086060E-1,-1.616491079E-1
1.715698725E1,1.830869317E-1,-1.848179251E-1,-1.808233112E-1
1.716690121E1,1.777607650E-1,-1.869483888E-1,-1.723014414E-1
1.717683923E1,1.596518010E-1,-1.581871063E-1,-1.403444558E-1
1.718677731E1,1.213034093E-1,-1.145125479E-1,-9.453943372E-2
1.719674606E1,6.271559745E-2,-9.320788831E-2,-5.406057462E-2
1.720668408E1,1.051917579E-2,-1.177082509E-1,-3.701684624E-2
1.721662210E1,-1.717688330E-2,-1.656437367E-1,-3.808208182E-2
1.722655007E1,-4.394086078E-3,-1.880136281E-1,-4.340824485E-2
1.723648809E1,3.288906813E-2,-1.475347728E-1,-5.086487532E-2
1.724642611E1,7.549838722E-2,-9.001219273E-2,-5.938674137E-2
1.725638392E1,1.042596847E-1,-2.396774292E-2,-7.749570161E-2
1.726632210E1,1.159772426E-1,5.698996782E-2,-9.240896255E-2
1.727626033E1,1.127815470E-1,1.219691783E-1,-9.880036116E-2
1.728619012E1,9.360735118E-2,1.475347728E-1,-9.773512930E-2
1.729612835E1,7.549838722E-2,1.507304758E-1,-8.814803511E-2
1.730606652E1,7.230269164E-2,1.432738453E-1,-7.003907114E-2
1.731596975E1,6.697652489E-2,1.155777797E-1,-4.979964346E-2
1.732590798E1,6.271559745E-2,9.214265645E-2,-2.636451647E-2
1.733584621E1,7.336792350E-2,7.296846062E-2,-6.125089712E-3
1.734578361E1,8.934641629E-2,5.698996782E-2,-3.994623665E-3
1.735572184E1,9.680305421E-2,2.609820850E-2,-2.210358530E-2
1.736566001E1,9.680305421E-2,-2.290250920E-2,-5.299534276E-2
1.737561111E1,1.010639817E-1,-6.338136643E-2,-8.921326697E-2
1.738554928E1,9.893351793E-2,-8.362079412E-2,-1.083874628E-1
1.739548751E1,9.893351793E-2,-1.049254537E-1,-9.986559302E-2
1.740541173E1,1.266295761E-1,-1.081211492E-1,-6.045197323E-2
1.741534996E1,1.426080763E-1,-9.533835202E-2,-2.929390874E-3
1.742528819E1,1.213034093E-1,-9.107742459E-2,4.607132822E-2
1.743523392E1,9.041165560E-2,-7.935985923E-2,7.483261824E-2
1.744517215E1,6.697652489E-2,-6.125089899E-2,8.228924870E-2
1.745511033E1,3.395430371E-2,-5.379426852E-2,5.991935730E-2
1.746508210E1,-1.198387123E-3,-7.616416365E-2,2.263620123E-2
1.747502027E1,-1.611164957E-2,-1.145125479E-1,2.663082560E-4
1.748495850E1,3.062544856E-3,-1.187734827E-1,-6.125089712E-3
1.749486699E1,4.247616604E-2,-1.134473160E-1,-8.255556226E-3
1.750480522E1,6.910699606E-2,-1.219691783E-1,-2.210358530E-2
1.751474340E1,9.041165560E-2,-1.081211492E-1,-4.127778113E-2
1.752467637E1,9.786828607E-2,-8.362079412E-2,-5.086487532E-2
1.753461460E1,9.041165560E-2,-7.083799690E-2,-5.512581021E-2
1.754455277E1,7.443315536E-2,-4.420717061E-2,-4.234301299E-2
1.755448866E1,4.780233279E-2,-2.822867595E-2,-2.103835158E-2
1.756442689E1,3.608476743E-2,-3.355484083E-2,2.396774245E-3
1.757436512E1,4.567186534E-2,-3.888100386E-2,2.796236612E-2
1.758434293E1,4.993279651E-2,-5.592473224E-2,3.861469775E-2
1.759428111E1,4.780233279E-2,-8.575125784E-2,3.861469775E-2
1.760421934E1,4.247616604E-2,-9.640359133E-2,2.263620123E-2
1.761412210E1,2.649767138E-2,-8.042509109E-2,-1.464695390E-2
1.762406027E1,5.193010904E-3,-7.190322876E-2,-5.512581021E-2
1.763399845E1,-1.824211515E-2,-6.018566713E-2,-8.708280325E-2
1.764396064E1,-3.848154470E-2,-3.568530455E-2,-9.666989744E-2
1.765389887E1,-4.061200842E-2,-2.290250920E-2,-8.175663650E-2
1.766383704E1,-2.569874749E-2,-2.183727734E-2,-5.086487532E-2
1.767373949E1,-1.331541280E-4,-9.054481052E-3,-1.464695390E-2
1.768367772E1,3.182383627E-2,2.077204362E-2,1.624480449E-2
1.769361590E1,4.354140162E-2,3.888100386E-2,3.648423031E-2
1.770356033E1,2.223674022E-2,4.740286991E-2,3.754946589E-2
1.771349856E1,-1.611164957E-2,6.551183015E-2,2.050573565E-2
1.772343673E1,-6.191666797E-2,7.935985923E-2,-1.145125460E-2
1.773341043E1,-1.013302878E-1,6.764229387E-2,-3.914731368E-2
1.774334866E1,-1.119826213E-1,5.912043154E-2,-3.808208182E-2
1.775328684E1,-9.387365729E-2,7.083799690E-2,-7.190322969E-3
1.776318142E1,-5.659050494E-2,7.616416365E-2,3.541899845E-2
1.777311944E1,-1.398118306E-2,9.214265645E-2,7.483261824E-2
1.778305746E1,1.904104091E-2,1.209039465E-1,1.003982127E-1
1.779303434E1,3.501953557E-2,1.507304758E-1,1.057243794E-1
1.780297231E1,3.075860441E-2,1.645784974E-1,9.187635034E-2
1.781291033E1,2.330197208E-2,1.677742004E-1,6.204982474E-2
1.782282892E1,1.691057347E-2,1.592523307E-1,2.796236612E-2
1.783276689E1,-1.331541280E-4,1.262301207E-1,3.462007269E-3
1.784270491E1,-2.037258074E-2,7.190322876E-2,2.663082560E-4
1.785265356E1,-3.102491237E-2,2.929390781E-2,2.157096937E-2
1.786259158E1,-3.422060981E-2,4.793548491E-3,6.204982474E-2
1.787252955E1,-4.061200842E-2,-6.924014539E-3,1.014634445E-1
1.788245694E1,-5.446003750E-2,-9.054481052E-3,1.174419373E-1
1.789239496E1,-7.896039635E-2,-2.077204362E-2,9.613727778E-2
1.790233298E1,-9.813459218E-2,-3.355484083E-2,5.033225939E-2
1.791230095E1,-1.023955271E-1,-3.035914153E-2,8.788172156E-3
1.792223897E1,-8.215609938E-2,-9.054481052E-3,-1.571218669E-2
1.793217694E1,-4.913387448E-2,3.888100386E-2,-1.784265228E-2
1.794210720E1,-1.185071748E-2,9.107742459E-2,5.592473317E-3
1.795204517E1,1.478010789E-2,1.240996495E-1,4.287562892E-2
1.796198286E1,2.117150649E-2,1.379476786E-1,8.761541545E-2
1.797188124E1,9.320789250E-4,1.368824393E-1,1.195724085E-1
1.798181926E1,-4.274247587E-2,1.432738453E-1,1.323551983E-1
1.799175729E1,-9.387365729E-2,1.603175700E-1,1.291595101E-1
1.800173010E1,-1.418091506E-1,1.667089611E-1,1.153114736E-1
1.801166807E1,-1.631138027E-1,1.486000121E-1,1.067896113E-1
1.802160609E1,-1.599181145E-1,1.347519755E-1,1.067896113E-1
1.803154692E1,-1.396786869E-1,1.411433816E-1,1.185071766E-1
1.804148494E1,-1.087869257E-1,1.549914032E-1,1.323551983E-1
1.805142291E1,-7.043853402E-2,1.592523307E-1,1.408770680E-1
1.806135088E1,-4.806863889E-2,1.677742004E-1,1.440727711E-1
1.807128885E1,-4.700340703E-2,1.624480337E-1,1.302247345E-1
1.808122687E1,-6.298190355E-2,1.443390697E-1,1.099853069E-1
1.809117754E1,-9.174319357E-2,1.177082509E-1,9.613727778E-2
1.810111557E1,-1.183740199E-1,9.959928691E-2,9.081111848E-2
1.811105354E1,-1.332872808E-1,9.533835202E-2,9.400681406E-2
1.812098452E1,-1.311568171E-1,1.070559174E-1,1.110505462E-1
1.813092249E1,-1.247654185E-1,1.315562725E-1,1.344856620E-1
1.814086051E1,-1.194392517E-1,1.368824393E-1,1.515294015E-1
1.815079994E1,-1.268958896E-1,1.102516204E-1,1.536598653E-1
1.816073791E1,-1.471353173E-1,8.042509109E-2,1.419423074E-1
1.817067593E1,-1.673747450E-1,5.379426852E-2,1.206376404E-1
1.818060213E1,-1.822880059E-1,3.142437339E-2,8.761541545E-2
1.819054010E1,-1.908098608E-1,1.757634431E-2,5.139749497E-2
1.820047812E1,-1.897446364E-1,2.503297664E-2,3.435376659E-2
1.821041140E1,-1.801575422E-1,4.101147130E-2,4.074516147E-2
1.822034947E1,-1.599181145E-1,5.272903293E-2,6.524552405E-2
1.823028744E1,-1.311568171E-1,5.379426852E-2,1.078548431E-1
1.824021218E1,-1.109173894E-1,4.953333735E-2,1.504641622E-1
1.825015015E1,-1.194392517E-1,4.314193875E-2,1.664426625E-1
1.826008817E1,-1.524614692E-1,3.248960897E-2,1.579207927E-1
1.827006328E1,-1.854836941E-1,1.757634431E-2,1.270290315E-1
1.828000145E1,-2.003969699E-1,-6.924014539E-3,9.613727778E-2
1.828993963E1,-2.067883611E-1,-3.781577200E-2,8.761541545E-2
1.829984958E1,-1.950708032E-1,-1.970681176E-2,1.014634445E-1
1.830978775E1,-1.727008969E-1,2.503297664E-2,1.270290315E-1
1.831972593E1,-1.620485783E-1,5.485950038E-2,1.515294015E-1
1.832969192E1,-1.620485783E-1,7.616416365E-2,1.738992929E-1
1.833963010E1,-1.684399694E-1,1.049254537E-1,1.920082569E-1
1.834956828E1,-1.727008969E-1,1.368824393E-1,2.101172209E-1
1.835947281E1,-1.876141727E-1,1.635132730E-1,2.133129090E-1
1.836941098E1,-2.142449915E-1,1.624480337E-1,1.973344237E-1
1.837934921E1,-2.344844192E-1,1.539261788E-1,1.717688292E-1
1.838929281E1,-2.419410497E-1,1.422086060E-1,1.515294015E-1
1.839923098E1,-2.344844192E-1,1.155777797E-1,1.366161406E-1
1.840916921E1,-2.046578974E-1,1.038602218E-1,1.270290315E-1
1.841911598E1,-1.663095057E-1,1.422086060E-1,1.238333359E-1
1.842905411E1,-1.300915778E-1,1.773612946E-1,1.344856620E-1
1.843899234E1,-1.237001866E-1,1.528609395E-1,1.483336985E-1
1.844894390E1,-1.556571722E-1,1.006645188E-1,1.472684592E-1
1.845888208E1,-2.003969699E-1,3.675054014E-2,1.280942708E-1
1.846882025E1,-2.334191799E-1,-2.503297664E-2,9.720251709E-2
1.847876447E1,-2.600499988E-1,-6.764229387E-2,6.098458916E-2
1.848870265E1,-2.632457018E-1,-9.533835202E-2,3.967992961E-2
1.849864083E1,-2.312887162E-1,-9.853405505E-2,5.565842614E-2
1.850854411E1,-1.897446364E-1,-7.935985923E-2,1.014634445E-1
1.851848234E1,-1.524614692E-1,-4.207670316E-2,1.515294015E-1
1.852842051E1,-1.247654185E-1,-2.077204362E-2,1.717688292E-1
1.853839166E1,-1.258306503E-1,-5.272903293E-2,1.366161406E-1
1.854832984E1,-1.599181145E-1,-1.049254537E-1,6.204982474E-2
1.855826801E1,-1.940055639E-1,-1.517957002E-1,-8.255556226E-3
1.856820312E1,-1.961360276E-1,-1.880136281E-1,-4.021254554E-2
1.857814130E1,-1.556571722E-1,-1.816222370E-1,-2.423405088E-2
1.858807947E1,-8.961272985E-2,-1.517957002E-1,1.198387146E-2
1.859801114E1,-3.209014609E-2,-1.251648813E-1,4.607132822E-2
1.860794932E1,8.388710208E-3,-9.640359133E-2,6.311506033E-2
1.861788749E1,3.928046674E-2,-5.485950038E-2,6.204982474E-2
1.862780562E1,5.099803209E-2,-1.757634431E-2,3.967992961E-2
1.863774380E1,3.288906813E-2,-1.331541315E-2,-7.190322969E-3
1.864768197E1,2.010627277E-2,-1.225017942E-2,-5.406057462E-2
1.865762588E1,1.371487509E-2,-5.858781748E-3,-9.027849883E-2
1.866756400E1,9.453942999E-3,-1.864157803E-2,-1.073222235E-1
1.867750218E1,1.904104091E-2,-3.248960897E-2,-1.019960642E-1
1.868742796E1,3.928046674E-2,-3.248960897E-2,-8.175663650E-2
1.869736619E1,5.099803209E-2,-2.822867595E-2,-4.979964346E-2
1.870730432E1,4.886756465E-2,-1.864157803E-2,-1.358172111E-2
1.871724572E1,4.247616604E-2,4.793548491E-3,1.837527007E-2
1.872718390E1,2.649767138E-2,4.953333735E-2,2.902759984E-2
1.873712213E1,1.158440951E-2,6.977276504E-2,1.731003635E-2
1.874708801E1,6.258244161E-3,6.551183015E-2,-1.145125460E-2
1.875702619E1,1.797580719E-2,6.551183015E-2,-4.340824485E-2
1.876696437E1,3.715000302E-2,7.509893179E-2,-6.790860742E-2
1.877687937E1,5.312849581E-2,1.059906855E-1,-7.536523789E-2
1.878681739E1,5.845466256E-2,1.432738453E-1,-5.938674137E-2
1.879675546E1,4.993279651E-2,1.517957002E-1,-3.062544949E-2
1.880671572E1,2.756290510E-2,1.177082509E-1,2.396774245E-3
1.881665374E1,1.691057347E-2,9.427312016E-2,2.902759984E-2
