"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.507897407E1,-1.560699582E0,-4.298215210E-1,3.869459033E-1
1.508891219E1,-1.607569814E0,-5.480623841E-1,3.081186414E-1
1.509885032E1,-1.766289473E0,-3.190372884E-1,9.613727778E-2
1.510875870E1,-1.948444366E0,-7.935985923E-2,1.198387146E-2
1.511869683E1,-2.121012211E0,-3.994623944E-2,1.355509013E-1
1.512863501E1,-2.219013453E0,-8.149032295E-2,3.645760119E-1
1.513856303E1,-2.193448067E0,-1.411433816E-1,6.065170765E-1
1.514850120E1,-2.122077227E0,-1.826874614E-1,7.439321280E-1
1.515843933E1,-2.081598520E0,-2.146444470E-1,7.599105835E-1
1.516840292E1,-2.011293173E0,-3.286243975E-1,6.587134600E-1
1.517834105E1,-1.815290213E0,-5.651060939E-1,4.765586257E-1
1.518827917E1,-1.590526104E0,-7.089125514E-1,3.443365693E-1
1.519822631E1,-1.511698842E0,-6.311505437E-1,2.729659677E-1
1.520816443E1,-1.648048639E0,-3.946688473E-1,2.601831555E-1
1.521810256E1,-1.822746873E0,-2.167749256E-1,3.240971565E-1
1.522800907E1,-1.855769038E0,-1.635132730E-1,4.071853161E-1
1.523794719E1,-1.767354727E0,-2.306229472E-1,4.531235099E-1
1.524788532E1,-1.654440045E0,-4.106473327E-1,4.252942801E-1
1.525782599E1,-1.611830711E0,-5.193011165E-1,3.826849759E-1
1.526776412E1,-1.639526725E0,-4.223648906E-1,3.773587942E-1
1.527770224E1,-1.603308797E0,-3.669727743E-1,3.315537870E-1
1.528766501E1,-1.559634328E0,-4.458000064E-1,2.378132790E-1
1.529760308E1,-1.627809167E0,-4.095821083E-1,1.770949960E-1
1.530754120E1,-1.678940415E0,-3.158415854E-1,1.973344237E-1
1.531748662E1,-1.650179148E0,-2.945369184E-1,2.058562785E-1
1.532742474E1,-1.694918871E0,-1.667089611E-1,2.133129090E-1
1.533736282E1,-1.738593459E0,-5.059856921E-2,1.632469594E-1
1.534727829E1,-1.675744653E0,-3.568530455E-2,3.222329915E-2
1.535721636E1,-1.628874421E0,-5.805519968E-2,-5.725627393E-2
1.536715448E1,-1.592656493E0,-7.403369248E-2,-1.264964193E-1
1.537709537E1,-1.592656493E0,3.994623944E-2,-2.298240215E-1
1.538703344E1,-1.624613523E0,1.304910481E-1,-2.532591522E-1
1.539697157E1,-1.640591979E0,1.645784974E-1,-1.999974996E-1
1.540692349E1,-1.689592719E0,3.232982159E-1,-1.861494780E-1
1.541686157E1,-1.710897446E0,4.181039631E-1,-1.233007237E-1
1.542679969E1,-1.685331821E0,4.862788618E-1,-7.856093347E-2
1.543674443E1,-1.609700203E0,4.798874855E-1,-3.701684624E-2
1.544668256E1,-1.567090988E0,4.926702678E-1,-1.571218669E-2
1.545662063E1,-1.563895226E0,5.033226013E-1,-1.571218669E-2
1.546652693E1,-1.507437825E0,4.511261880E-1,-2.423405088E-2
1.547646506E1,-1.449915290E0,3.818860352E-1,-7.110430300E-2
1.548640318E1,-1.424349666E0,3.222329915E-1,-1.275616586E-1
1.549634855E1,-1.401979804E0,2.146444470E-1,-1.137136221E-1
1.550628667E1,-1.358305216E0,1.177082509E-1,-6.364767253E-2
1.551622480E1,-1.351913810E0,2.647103965E-1,-7.003907114E-2
1.552619167E1,-1.337000608E0,2.732322812E-1,-1.464695390E-2
1.553612974E1,-1.302913189E0,1.336867511E-1,5.991935730E-2
1.554606787E1,-1.308239341E0,1.400781423E-1,7.376738638E-2
1.555599735E1,-1.286934614E0,1.784265339E-1,8.761541545E-2
1.556593547E1,-1.265630007E0,1.560566425E-1,8.122401685E-2
1.557587355E1,-1.266695261E0,1.922745556E-1,4.926702753E-2
1.558581834E1,-1.260303855E0,2.370143533E-1,9.853405878E-3
1.559575641E1,-1.242194891E0,1.784265339E-1,-2.636451647E-2
1.560569454E1,-1.174019933E0,1.379476786E-1,-1.997311972E-2
1.561563053E1,-1.132475853E0,2.071878165E-1,2.796236612E-2
1.562556860E1,-1.142062902E0,3.520595133E-1,6.631075591E-2
1.563550672E1,-1.176150441E0,3.126458824E-1,1.121157780E-1
1.564543271E1,-1.203846455E0,2.466014475E-1,1.472684592E-1
1.565537079E1,-1.193194151E0,3.126458824E-1,1.589860320E-1
1.566530891E1,-1.168693781E0,3.382114768E-1,1.270290315E-1
1.567523110E1,-1.140997767E0,2.476666719E-1,5.033225939E-2
1.568516922E1,-1.104779840E0,1.752308309E-1,-4.447348043E-2
1.569510735E1,-1.078148961E0,1.709699035E-1,-1.169093251E-1
1.570505386E1,-1.009974003E0,2.167749256E-1,-1.371487528E-1
1.571499193E1,-9.662995338E-1,2.455362082E-1,-9.986559302E-2
1.572493006E1,-9.812127948E-1,2.966673970E-1,-3.488638252E-2
1.573488063E1,-9.939955473E-1,3.201025128E-1,-5.059856921E-3
1.574481870E1,-9.567124248E-1,3.360810280E-1,8.788172156E-3
1.575475683E1,-8.970593810E-1,3.083849549E-1,3.541899845E-2
1.576467547E1,-8.363410830E-1,2.487319112E-1,2.157096937E-2
1.577461360E1,-7.947970033E-1,2.263620198E-1,-4.340824485E-2
1.578455178E1,-7.404701114E-1,1.773612946E-1,-1.307573467E-1
1.579450881E1,-6.935998797E-1,1.571218669E-1,-1.456706226E-1
1.580444693E1,-6.488600373E-1,1.976007223E-1,-8.495233208E-2
1.581438506E1,-5.561847687E-1,2.125139832E-1,-4.979964346E-2
1.582429954E1,-4.667052329E-1,1.368824393E-1,-3.382114694E-2
1.583423766E1,-3.793561161E-1,7.403369248E-2,-1.464695390E-2
1.584417584E1,-3.026593328E-1,2.396774292E-2,2.396774245E-3
1.585413610E1,-2.504629195E-1,-1.438064594E-2,-9.320789017E-3
1.586407422E1,-1.780270636E-1,-4.420717061E-2,-3.914731368E-2
1.587401235E1,-1.077216864E-1,-5.805519968E-2,-7.323476672E-2
1.588393256E1,-5.339480564E-2,-4.740286991E-2,-9.134373069E-2
1.589387063E1,1.584534161E-2,-5.166380107E-2,-7.430000603E-2
1.590380881E1,8.402025700E-2,-3.248960897E-2,-4.660394415E-2
1.591375724E1,1.383471340E-1,3.035914153E-2,-3.062544949E-2
1.592369537E1,1.756303012E-1,9.214265645E-2,-2.423405088E-2
1.593363349E1,2.097177505E-1,1.134473160E-1,-1.784265228E-2
1.594355928E1,2.746969759E-1,7.083799690E-2,-2.316881903E-2
1.595349740E1,3.524589837E-1,1.331541315E-2,-3.914731368E-2
1.596343558E1,4.323514402E-1,-4.420717061E-2,-4.234301299E-2
1.597337152E1,5.026568174E-1,-8.042509109E-2,-4.021254554E-2
1.598330964E1,5.559184551E-1,-8.788172156E-2,-4.127778113E-2
1.599324782E1,5.995930433E-1,-9.107742459E-2,-3.382114694E-2
1.600321355E1,6.517894268E-1,-7.403369248E-2,-2.742975019E-2
1.601315167E1,6.912030578E-1,-3.675054014E-2,-2.529928461E-2
1.602308980E1,7.508561015E-1,-3.035914153E-2,-1.251648832E-2
1.603301964E1,7.934654355E-1,-5.485950038E-2,-1.251648832E-2
1.604295776E1,8.275529146E-1,-8.575125784E-2,-2.636451647E-2
1.605289589E1,8.786841035E-1,-1.443390697E-1,-3.595161438E-2
1.606282646E1,9.223586321E-1,-1.581871063E-1,-3.382114694E-2
1.607276454E1,9.532504082E-1,-1.390129030E-1,-2.316881903E-2
1.608270271E1,9.809464812E-1,-1.336867511E-1,-8.255556226E-3
1.609264261E1,1.026751518E0,-1.539261788E-1,1.944050193E-2
1.610258073E1,1.075752258E0,-2.103835195E-1,5.246272683E-2
1.611251886E1,1.119426727E0,-2.189053893E-1,8.015878499E-2
1.612248219E1,1.154579401E0,-1.986659616E-1,9.187635034E-2
1.613242032E1,1.180145025E0,-1.890788674E-1,8.015878499E-2
1.614235844E1,1.206775904E0,-1.837527007E-1,5.778888986E-2
1.615227099E1,1.230211020E0,-2.039921284E-1,3.648423031E-2
1.616220912E1,1.251515627E0,-1.890788674E-1,2.157096937E-2
1.617214724E1,1.267494202E0,-1.592523307E-1,5.592473317E-3
1.618210974E1,1.262167931E0,-1.475347728E-1,-8.255556226E-3
1.619204787E1,1.262167931E0,-1.272953451E-1,-2.103835158E-2
1.620198599E1,1.270689845E0,-1.358172148E-1,-2.529928461E-2
1.621191334E1,1.268559337E0,-1.358172148E-1,-2.316881903E-2
1.622185146E1,1.285603046E0,-1.390129030E-1,-1.677742042E-2
1.623178959E1,1.331408143E0,-1.326215118E-1,-9.320789017E-3
1.624173021E1,1.408104897E0,-1.486000121E-1,2.396774245E-3
1.625166834E1,1.454975128E0,-1.933397949E-1,7.722939365E-3
1.626160646E1,1.467757940E0,-1.794917583E-1,3.462007269E-3
1.627152709E1,1.486932158E0,-2.210358530E-1,1.411433797E-2
1.628146521E1,1.491193056E0,-2.934716940E-1,1.198387146E-2
1.629140339E1,1.493323565E0,-2.998631001E-1,-1.358172111E-2
1.630133704E1,1.492258310E0,-2.753627300E-1,-3.701684624E-2
1.631127521E1,1.479475498E0,-2.604494691E-1,-3.701684624E-2
1.632121339E1,1.487997413E0,-2.274272442E-1,-5.619104207E-2
1.633117750E1,1.493323565E0,-1.890788674E-1,-7.003907114E-2
1.634111568E1,1.487997413E0,-1.752308309E-1,-5.193011090E-2
1.635105381E1,1.496519208E0,-1.794917583E-1,-2.636451647E-2
1.636095626E1,1.514628172E0,-1.762960702E-1,-2.929390874E-3
1.637089443E1,1.529541492E0,-1.720351279E-1,1.091863867E-2
1.638083261E1,1.511432528E0,-1.304910481E-1,2.396774245E-3
1.639079381E1,1.513562918E0,-1.315562725E-1,2.663082560E-4
1.640073193E1,1.535932899E0,-1.198387146E-1,-5.059856921E-3
1.641067011E1,1.529541492E0,-9.640359133E-2,-2.956021577E-2
1.642059355E1,1.517823935E0,-7.190322876E-2,-3.488638252E-2
1.643053172E1,1.530606747E0,-1.438064594E-2,-3.382114694E-2
1.644046990E1,1.510367274E0,-1.225017942E-2,-4.340824485E-2
1.645041526E1,1.497584462E0,-5.379426852E-2,-3.914731368E-2
1.646035339E1,1.511432528E0,-3.568530455E-2,-4.127778113E-2
1.647029162E1,1.513562918E0,1.011971384E-2,-5.619104207E-2
1.648023126E1,1.512497783E0,-4.793548491E-3,-7.003907114E-2
1.649016938E1,1.501845360E0,5.858781748E-3,-7.003907114E-2
1.650010756E1,1.459236145E0,9.001219273E-2,-6.790860742E-2
1.651004886E1,1.428344369E0,1.720351279E-1,-8.282186836E-2
1.651998704E1,1.424083352E0,1.922745556E-1,-1.041265279E-1
1.652992516E1,1.427279115E0,1.752308309E-1,-1.296921223E-1
1.653987605E1,1.424083352E0,1.624480337E-1,-1.701709777E-1
1.654981422E1,1.412365794E0,1.773612946E-1,-2.181064636E-1
1.655975235E1,1.387865424E0,1.581871063E-1,-2.085193694E-1
1.656968990E1,1.368691325E0,1.006645188E-1,-1.659100503E-1
1.657962803E1,1.363365173E0,8.042509109E-2,-1.595186442E-1
1.658956620E1,1.374017477E0,6.977276504E-2,-1.701709777E-1
1.659950974E1,1.384669781E0,5.379426852E-2,-2.021279633E-1
1.660944792E1,1.370821714E0,9.320788831E-2,-2.681724131E-1
1.661938605E1,1.348451853E0,1.017297506E-1,-2.894770801E-1
1.662931058E1,1.338864803E0,8.149032295E-2,-2.766942680E-1
1.663924870E1,1.348451853E0,1.336867511E-1,-2.937380075E-1
1.664918688E1,1.348451853E0,1.677742004E-1,-2.788247466E-1
1.665911964E1,1.322886229E0,1.858831644E-1,-2.404763550E-1
1.666905776E1,1.286668301E0,1.826874614E-1,-2.159759998E-1
1.667899594E1,1.274950743E0,1.049254537E-1,-2.106498331E-1
1.668893922E1,1.295190215E0,2.663082443E-3,-2.266283184E-1
1.669887735E1,1.315429688E0,-3.355484083E-2,-2.703028917E-1
1.670881553E1,1.321820974E0,-1.011971384E-2,-3.256950080E-1
1.671876834E1,1.316494823E0,3.248960897E-2,-3.810871243E-1
1.672870652E1,1.291994452E0,7.722939551E-2,-4.215659797E-1
1.673864464E1,1.264298439E0,8.894696087E-2,-4.236964285E-1
1.674858266E1,1.242993832E0,4.846810177E-2,-3.917394578E-1
1.675852079E1,1.235537171E0,8.468602598E-2,-3.704347908E-1
1.676845896E1,1.224884868E0,1.677742004E-1,-3.491301239E-1
1.677839855E1,1.203580141E0,2.700365782E-1,-3.448691964E-1
1.678833678E1,1.189732075E0,3.840165138E-1,-3.533910513E-1
1.679827506E1,1.167362213E0,3.754946291E-1,-3.384777904E-1
1.680821396E1,1.155644655E0,3.115806580E-1,-3.256950080E-1
1.681815219E1,1.190797329E0,1.826874614E-1,-3.267602324E-1
1.682809042E1,1.241928577E0,2.822867595E-2,-3.597824574E-1
1.683798693E1,1.270689845E0,-4.420717061E-2,-4.311530590E-1
1.684792521E1,1.265363693E0,-6.551183015E-2,-5.025236607E-1
1.685786344E1,1.234471917E0,-7.616416365E-2,-5.461982489E-1
1.686781344E1,1.170557976E0,-9.001219273E-2,-5.430025458E-1
1.687775172E1,1.139666200E0,-6.870753318E-2,-5.206326246E-1
1.688769000E1,1.181210279E0,-6.764229387E-2,-4.940018058E-1
1.689762204E1,1.256841779E0,-7.190322876E-2,-4.524577260E-1
1.690756026E1,1.359104156E0,-3.888100386E-2,-4.151745737E-1
1.691749849E1,1.527410984E0,-1.486000121E-1,-4.002613127E-1
1.692747693E1,1.723413825E0,-4.053211510E-1,-3.853480518E-1
1.693741521E1,1.844850421E0,-5.533885360E-1,-3.704347908E-1
1.694735349E1,1.847114086E0,-5.203663111E-1,-3.310211599E-1
1.695726422E1,1.783066869E0,-4.202344418E-1,-2.692376375E-1
1.696720245E1,1.711696267E0,-3.424724042E-1,-2.340849638E-1
1.697714073E1,1.642456174E0,-2.753627300E-1,-2.372806519E-1
1.698707928E1,1.574281216E0,-1.890788674E-1,-2.436720580E-1
1.699701751E1,1.510367274E0,-9.853405505E-2,-2.362154275E-1
1.700695573E1,1.464562297E0,-7.989247330E-3,-2.287587970E-1
1.701688172E1,1.447518468E0,6.018566713E-2,-2.426068187E-1
1.702682000E1,1.423018217E0,9.533835202E-2,-2.276935577E-1
1.703675823E1,1.392126441E0,1.667089611E-1,-2.266283184E-1
1.704670922E1,1.336734295E0,2.114487588E-1,-2.276935577E-1
1.705664745E1,1.231276274E0,1.549914032E-1,-2.319544852E-1
1.706658568E1,1.109839678E0,8.042509109E-2,-2.734985650E-1
1.707653636E1,9.926640391E-1,3.355484083E-2,-3.267602324E-1
1.708647464E1,8.829450011E-1,-1.757634431E-2,-3.629781604E-1
1.709641287E1,7.412690520E-1,-1.443390697E-1,-3.491301239E-1
1.710633256E1,5.985277891E-1,-2.157096863E-1,-3.469996452E-1
1.711627079E1,4.824174047E-1,-1.869483888E-1,-3.491301239E-1
1.712620907E1,3.961335421E-1,-1.081211492E-1,-3.438039720E-1
1.713616198E1,3.354152441E-1,1.597849536E-3,-3.256950080E-1
1.714610021E1,2.533923090E-1,-2.396774292E-2,-2.671071887E-1
1.715603849E1,1.734998226E-1,-7.403369248E-2,-2.266283184E-1
1.716596204E1,1.021292135E-1,-7.935985923E-2,-1.999974996E-1
1.717590027E1,3.821523488E-2,-3.675054014E-2,-1.648448110E-1
1.718583849E1,1.997311832E-3,4.740286991E-2,-1.243659556E-1
1.719576698E1,-2.037258074E-2,1.251648813E-1,-7.003907114E-2
1.720570527E1,-4.274247587E-2,1.805569977E-1,-9.320789017E-3
1.721564355E1,-5.659050494E-2,1.976007223E-1,4.926702753E-2
1.722557990E1,-5.019910634E-2,1.688394397E-1,9.933298081E-2
1.723551818E1,-3.954677656E-2,1.251648813E-1,1.366161406E-1
1.724545646E1,-3.741630912E-2,7.935985923E-2,1.525946259E-1
1.725542662E1,-4.061200842E-2,1.757634431E-2,1.504641622E-1
1.726536485E1,-4.487293959E-2,-3.248960897E-2,1.355509013E-1
1.727530313E1,-4.806863889E-2,-4.846810177E-2,1.078548431E-1
1.728523855E1,-4.593817517E-2,-1.438064594E-2,7.376738638E-2
1.729517672E1,-4.913387448E-2,5.592473224E-2,3.435376659E-2
1.730511495E1,-6.617759913E-2,1.059906855E-1,1.331541222E-3
1.731504849E1,-8.641702682E-2,1.166430190E-1,-1.677742042E-2
1.732498672E1,-9.067796171E-2,1.038602218E-1,-2.529928461E-2
1.733492490E1,-8.535179496E-2,6.018566713E-2,-2.316881903E-2
1.734483928E1,-8.002562821E-2,-5.326165119E-4,-9.320789017E-3
1.735477750E1,-7.150376588E-2,-5.485950038E-2,1.624480449E-2
1.736471573E1,-6.830807030E-2,-9.853405505E-2,5.246272683E-2
1.737468219E1,-7.363422960E-2,-1.304910481E-1,8.761541545E-2
1.738462037E1,-9.067796171E-2,-1.294258088E-1,1.121157780E-1
1.739455860E1,-1.130478531E-1,-1.049254537E-1,1.217028722E-1
1.740449474E1,-1.375482082E-1,-6.125089899E-2,1.163767055E-1
1.741443292E1,-1.599181145E-1,-4.793548491E-3,1.035939083E-1
1.742437115E1,-1.854836941E-1,3.781577200E-2,9.720251709E-2
1.743430714E1,-2.227668613E-1,5.485950038E-2,9.294158220E-2
1.744424537E1,-2.600499988E-1,7.403369248E-2,8.761541545E-2
1.745418355E1,-2.856155932E-1,1.102516204E-1,8.974587917E-2
1.746412469E1,-3.101159632E-1,1.432738453E-1,9.613727778E-2
1.747406287E1,-3.388772607E-1,1.560566425E-1,1.089200750E-1
1.748400110E1,-3.687037826E-1,1.560566425E-1,1.227681041E-1
1.749394271E1,-4.027912319E-1,1.486000121E-1,1.366161406E-1
1.750388089E1,-4.475310147E-1,1.230344176E-1,1.483336985E-1
1.751381912E1,-5.007926822E-1,7.083799690E-2,1.621817350E-1
1.752375162E1,-5.476629138E-1,1.864157803E-2,1.760297567E-1
1.753368980E1,-5.806851387E-1,1.597849536E-3,1.920082569E-1
1.754362803E1,-6.147726178E-1,2.663082443E-3,2.079867423E-1
1.755356693E1,-6.605776548E-1,2.077204362E-2,2.239652425E-1
1.756350516E1,-7.244915962E-1,8.362079412E-2,2.388785034E-1
1.757344334E1,-8.192973733E-1,1.869483888E-1,2.569874525E-1
1.758335969E1,-9.386034608E-1,2.913412452E-1,2.846835256E-1
1.759329792E1,-1.079214215E0,3.264939189E-1,3.230319023E-1
1.760323615E1,-1.228346825E0,2.796236575E-1,3.709673882E-1
1.761320006E1,-1.347652912E0,2.029268891E-1,4.264926612E-1
1.762313829E1,-1.416893125E0,1.219691783E-1,4.925371110E-1
1.763307646E1,-1.465893745E0,9.107742459E-2,5.596467853E-1
1.764299120E1,-1.528742552E0,1.613828093E-1,6.139736772E-1
1.765292938E1,-1.595852256E0,2.657756507E-1,6.459306479E-1
1.766286761E1,-1.620352626E0,3.264939189E-1,6.629744172E-1
1.767282907E1,-1.595852256E0,3.456681073E-1,6.757571697E-1
1.768276724E1,-1.582004189E0,3.786903322E-1,6.789528728E-1
1.769270547E1,-1.602243662E0,4.479304850E-1,6.523220539E-1
1.770265146E1,-1.629939675E0,4.873441160E-1,6.075822711E-1
1.771258964E1,-1.602243662E0,4.553871155E-1,5.468640327E-1
1.772252787E1,-1.526612043E0,4.255605936E-1,4.808195531E-1
1.773243870E1,-1.506372690E0,5.278229713E-1,4.446016252E-1
1.774237688E1,-1.583069444E0,7.493914366E-1,4.147751033E-1
1.775231511E1,-1.681070924E0,8.239577413E-1,3.816197217E-1
1.776227308E1,-1.664027095E0,5.885412693E-1,3.368799388E-1
1.777221126E1,-1.517024994E0,2.189053893E-1,2.452699095E-1
1.778214948E1,-1.379609942E0,-5.379426852E-2,1.504641622E-1
1.779207756E1,-1.420088768E0,-7.829462737E-2,1.195724085E-1
1.780201573E1,-1.713027835E0,4.633763805E-2,1.174419373E-1
1.781195391E1,-2.116751194E0,1.102516204E-1,9.826774895E-2
1.782187282E1,-2.375602722E0,6.018566713E-2,9.507204592E-2
1.783181105E1,-2.397972584E0,-1.784265339E-1,1.632469594E-1
1.784174917E1,-2.229665756E0,-6.343462467E-1,2.974663079E-1
1.785169870E1,-1.989988446E0,-1.098787904E0,4.167724252E-1
1.786163688E1,-1.792920351E0,-1.163767099E0,4.275579154E-1
1.787157506E1,-1.645918131E0,-8.431319594E-1,3.880111277E-1
1.788153178E1,-1.567090988E0,-6.258243918E-1,4.243622124E-1
1.789146995E1,-1.563895226E0,-6.716294289E-1,4.818847775E-1
1.790140813E1,-1.560699582E0,-7.738918066E-1,4.999937415E-1
1.791133167E1,-1.545786262E0,-7.270215154E-1,4.637758136E-1
1.792126985E1,-1.582004189E0,-5.533885360E-1,3.422061205E-1
1.793120803E1,-1.645918131E0,-4.884093404E-1,2.314218730E-1
1.794115730E1,-1.637396336E0,-5.608451962E-1,1.930734813E-1
1.795109542E1,-1.535133958E0,-5.970631242E-1,2.101172209E-1
1.796103365E1,-1.443523884E0,-4.798874855E-1,2.601831555E-1
1.797095954E1,-1.408371210E0,-3.019935489E-1,3.166405261E-1
1.798089771E1,-1.438197732E0,-1.464695334E-1,3.485974967E-1
1.799083589E1,-1.501046538E0,-3.888100386E-2,3.432713449E-1
1.800079178E1,-1.519155502E0,4.527240247E-2,2.697702646E-1
1.801072995E1,-1.498916030E0,1.486000121E-1,1.483336985E-1
1.802066813E1,-1.470154762E0,1.837527007E-1,6.311506033E-2
1.803059172E1,-1.487198472E0,2.231663167E-1,1.331541222E-3
1.804052990E1,-1.592656493E0,3.733641803E-1,-5.832150951E-2
1.805046808E1,-1.646983385E0,4.585828185E-1,-1.105179265E-1
1.806041896E1,-1.592656493E0,4.564523399E-1,-1.467358470E-1
1.807035714E1,-1.544721007E0,4.063864052E-1,-1.872147024E-1
1.808029526E1,-1.525546789E0,2.423405200E-1,-1.946713328E-1
1.809022313E1,-1.448850036E0,7.403369248E-2,-1.541924775E-1
1.810016131E1,-1.432871580E0,9.427312016E-2,-2.255630940E-1
1.811009948E1,-1.422219276E0,7.989247330E-3,-3.065207899E-1
1.812004818E1,-1.470154762E0,6.924014539E-3,-3.896089792E-1
1.812998636E1,-1.523416400E0,2.609820850E-2,-4.087831676E-1
1.813992454E1,-1.528742552E0,7.509893179E-2,-3.448691964E-1
1.814984553E1,-1.504242182E0,2.817541361E-1,-3.107817471E-1
1.815978370E1,-1.446719646E0,3.147763610E-1,-2.489982247E-1
1.816972188E1,-1.417958260E0,3.009283245E-1,-1.882799417E-1
1.817967860E1,-1.382805586E0,3.296896219E-1,-1.541924775E-1
1.818961678E1,-1.307174087E0,3.435376585E-1,-1.691057384E-1
1.819955495E1,-1.233672976E0,3.073197305E-1,-1.850842386E-1
1.820948391E1,-1.201715946E0,2.636451721E-1,-1.573881805E-1
1.821942204E1,-1.196389794E0,2.956021726E-1,-1.190397888E-1
1.822936026E1,-1.226216316E0,3.446028829E-1,-1.691057384E-1
1.823928698E1,-1.233672976E0,2.934716940E-1,-2.213021666E-1
1.824922516E1,-1.219824910E0,1.858831644E-1,-2.181064636E-1
1.825916334E1,-1.223020673E0,2.071878165E-1,-1.488663107E-1
1.826909287E1,-1.227281570E0,3.232982159E-1,-9.347419441E-2
1.827903105E1,-1.187867999E0,3.467333615E-1,-6.684337556E-2
1.828896922E1,-1.095192671E0,2.924064696E-1,-6.258244067E-2
1.829890933E1,-1.008908868E0,1.912093312E-1,-7.003907114E-2
1.830884740E1,-9.386034608E-1,1.113168523E-1,-3.488638252E-2
1.831878553E1,-8.991898298E-1,8.468602598E-2,1.198387146E-2
1.832876224E1,-8.800156116E-1,8.042509109E-2,3.115806542E-2
1.833870032E1,-8.757547140E-1,8.788172156E-2,1.837527007E-2
1.834863844E1,-8.917331696E-1,1.177082509E-1,-1.571218669E-2
1.835852855E1,-8.874722719E-1,1.922745556E-1,-3.701684624E-2
1.836846667E1,-8.927984238E-1,2.061225921E-1,-1.997311972E-2
1.837840480E1,-8.874722719E-1,2.540580630E-1,-1.358172111E-2
1.838835844E1,-8.427324891E-1,3.467333615E-1,-1.038602181E-2
1.839829652E1,-8.033188581E-1,3.797555864E-1,-1.145125460E-2
1.840823464E1,-7.894708514E-1,3.925383687E-1,-4.447348043E-2
1.841816568E1,-7.660356760E-1,3.680379987E-1,-9.134373069E-2
1.842810381E1,-7.404701114E-1,3.190372884E-1,-1.105179265E-1
1.843804193E1,-6.904041767E-1,2.774932086E-1,-1.190397888E-1
1.844800000E1,-6.371424794E-1,2.348838747E-1,-1.147788614E-1
1.845793808E1,-6.030550599E-1,2.231663167E-1,-8.814803511E-2
1.846787620E1,-5.710980296E-1,2.444709837E-1,-6.364767253E-2
1.847783011E1,-5.423367620E-1,3.083849549E-1,-2.742975019E-2
1.848776823E1,-5.370106101E-1,3.946688473E-1,-1.864157850E-3
1.849770631E1,-5.487281680E-1,4.447347820E-1,6.657706574E-3
1.850764079E1,-5.242277980E-1,3.978645205E-1,-9.320789017E-3
1.851757886E1,-4.752270877E-1,3.637770712E-1,-4.660394415E-2
1.852751698E1,-4.507267177E-1,3.754946291E-1,-6.471290439E-2
1.853742172E1,-4.326177537E-1,3.754946291E-1,-4.234301299E-2
1.854735985E1,-3.718994856E-1,3.350157738E-1,-2.423405088E-2
1.855729797E1,-3.069202602E-1,2.540580630E-1,-2.529928461E-2
1.856727126E1,-2.866808474E-1,1.837527007E-1,-2.929390874E-3
1.857720933E1,-2.781589627E-1,1.805569977E-1,2.263620123E-2
1.858714745E1,-2.579195499E-1,2.221010923E-1,2.796236612E-2
1.859709198E1,-2.419410497E-1,2.636451721E-1,3.009283356E-2
1.860703011E1,-1.758965999E-1,2.061225921E-1,4.527240526E-3
1.861696818E1,-1.258306503E-1,2.050573528E-1,-1.784265228E-2
1.862686235E1,-1.087869257E-1,2.093182951E-1,4.527240526E-3
1.863680047E1,-6.404713541E-2,1.464695334E-1,5.885412544E-2
1.864673860E1,-3.102491237E-2,1.049254537E-1,1.195724085E-1
1.865671047E1,-3.848154470E-2,1.081211492E-1,1.387466043E-1
1.866664855E1,-1.078548469E-2,8.894696087E-2,1.270290315E-1
1.867658667E1,4.034570232E-2,4.846810177E-2,1.302247345E-1
1.868650672E1,7.017222792E-2,3.035914153E-2,1.280942708E-1
1.869644480E1,8.615072072E-2,-5.858781748E-3,1.185071766E-1
1.870638292E1,1.298252791E-1,-7.190322876E-2,1.238333359E-1
1.871633000E1,1.660431921E-1,-1.134473160E-1,1.334204376E-1
1.872626813E1,1.916087866E-1,-1.049254537E-1,1.334204376E-1
1.873620620E1,2.374138087E-1,-1.134473160E-1,1.291595101E-1
1.874613381E1,2.981320918E-1,-1.390129030E-1,1.398118287E-1
1.875607188E1,3.545894325E-1,-1.496652365E-1,1.621817350E-1
1.876601001E1,3.929378390E-1,-1.571218669E-1,1.770949960E-1
1.877594329E1,4.366123974E-1,-1.688394397E-1,1.877473146E-1
1.878588136E1,4.643084407E-1,-1.762960702E-1,1.920082569E-1
1.879581948E1,4.898740351E-1,-1.592523307E-1,1.909430176E-1
1.880576896E1,5.452661514E-1,-1.720351279E-1,2.058562785E-1
1.881570709E1,5.963973403E-1,-2.178401500E-1,2.292914093E-1
1.882564532E1,6.453980803E-1,-2.306229472E-1,2.410089672E-1
1.883558855E1,6.890726089E-1,-2.402100414E-1,2.442046702E-1
1.884552672E1,7.306166887E-1,-2.615146935E-1,2.378132790E-1
1.885546490E1,7.902697325E-1,-2.892107666E-1,2.250304818E-1
1.886537599E1,8.382052183E-1,-2.945369184E-1,2.229000032E-1
1.887531417E1,8.637708426E-1,-2.924064696E-1,2.260957062E-1
1.888525240E1,8.904016614E-1,-3.328853250E-1,2.324871123E-1
1.889523428E1,9.383371472E-1,-3.925383687E-1,2.410089672E-1
1.890517245E1,9.713593721E-1,-4.394086301E-1,2.463351339E-1
1.891511063E1,9.937292337E-1,-4.255605936E-1,2.548570037E-1
