"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.774695213E0,-1.534995675E0,-6.276971817E0,-9.114859581E0
7.784633442E0,-1.290927768E0,-6.080760479E0,-8.505886078E0
7.794590369E0,-1.357926846E0,-5.572884083E0,-8.400602341E0
7.804528651E0,-8.787640929E-1,-5.041079044E0,-8.578269005E0
7.814466880E0,-2.656033039E-1,-4.447061062E0,-8.151748657E0
7.824382661E0,2.087737769E-1,-3.833899975E0,-8.874979019E0
7.834320942E0,-2.632104978E-2,-3.373879910E0,-9.675378799E0
7.844259223E0,7.776673418E-3,-3.479164124E0,-1.031246758E1
7.854220786E0,-4.905286431E-1,-4.106681824E0,-9.306285858E0
7.864159015E0,-1.185643673E0,-4.552345276E0,-8.592626572E0
7.874097296E0,-1.563709617E0,-4.408775806E0,-1.043210888E1
7.884013338E0,-1.707877159E0,-4.351347923E0,-1.082034397E1
7.893951567E0,-1.319641709E0,-4.456632137E0,-1.021196842E1
7.903889796E0,-1.582852125E0,-4.121038914E0,-9.651450157E0
7.913850630E0,-2.282752752E0,-3.608376503E0,-8.496315002E0
7.923788911E0,-2.244467735E0,-3.445664644E0,-9.032905579E0
7.933727140E0,-1.391426325E0,-3.790829182E0,-9.651450157E0
7.943635578E0,-6.969096065E-1,-3.814757586E0,-9.732806206E0
7.953573859E0,-8.691928387E-1,-3.124428272E0,-9.799804688E0
7.963512140E0,-8.213363886E-1,-2.429911375E0,-9.334999084E0
7.973457244E0,5.084748194E-2,-2.104487419E0,-8.731410027E0
7.983395473E0,6.520441920E-2,-1.572682738E0,-9.684949875E0
7.993333703E0,-9.810572863E-2,-1.385444283E0,-8.602197647E0
8.003273598E0,-9.332008660E-2,-1.692323804E0,-8.127820015E0
8.013211828E0,-3.230310678E-1,-2.343769789E0,-9.723235130E0
8.023150057E0,-1.424925923E0,-2.722434044E0,-1.077727318E1
8.033092348E0,-2.373680115E0,-2.799004316E0,-1.078205872E1
8.043030578E0,-2.052443504E0,-2.631506681E0,-1.018325520E1
8.052968859E0,-6.394818425E-1,-2.008176327E0,-1.047996521E1
8.062888390E0,7.645068169E-1,-8.871390224E-1,-1.087298584E1
8.072826671E0,9.463613629E-1,-2.835494876E-1,-1.024546814E1
8.082764901E0,-2.632104978E-2,-7.770691514E-1,-1.039382362E1
8.092726984E0,-6.011967063E-1,-1.529013634E0,-1.083470058E1
8.102665213E0,-5.676971674E-1,-2.085345030E0,-1.027896786E1
8.112603494E0,1.944168359E-1,-1.730608940E0,-9.924231529E0
8.122523546E0,4.097708762E-1,-6.239284873E-1,-1.159621716E1
8.132461828E0,-4.522434771E-1,-9.212367237E-2,-1.182174015E1
8.142400057E0,-4.378865361E-1,-1.686939895E-1,-1.034118080E1
8.152343651E0,-6.777670383E-1,-2.835494876E-1,-1.159143066E1
8.162281776E0,-8.644071817E-1,-6.861419082E-1,-1.284227943E1
8.172219901E0,-5.916253924E-1,-8.488538265E-1,-1.133300591E1
8.182182713E0,-7.782655358E-1,-2.117647976E-1,-1.155314636E1
8.192120838E0,-6.634100676E-1,1.429711580E-1,-1.247797203E1
8.202058963E0,-3.326023519E-1,1.956132501E-1,-1.210887909E1
8.211977817E0,1.752742529E-1,-9.212367237E-2,-1.181216908E1
8.221915942E0,-1.890329868E-1,2.865405083E-1,-1.257368469E1
8.231854067E0,-8.356932998E-1,8.805587292E-1,-1.240618706E1
8.241780109E0,-1.113858938E0,8.949156404E-1,-1.291884899E1
8.251718234E0,-5.964110494E-1,4.253242314E-1,-1.324905872E1
8.261656359E0,-1.028913707E-1,4.013960063E-1,-1.268854046E1
8.271611411E0,3.619144261E-1,2.961117923E-1,-1.251147175E1
8.281549536E0,7.549355626E-1,2.291127741E-1,-1.247318649E1
8.291487661E0,5.730810165E-1,5.880361795E-1,-1.225244808E1
8.301421046E0,8.434699476E-2,7.513462901E-1,-1.231047440E1
8.311359119E0,-1.890329868E-1,5.928218365E-1,-1.194138145E1
8.321297296E0,-3.661018610E-1,2.913261652E-1,-1.230090332E1
8.331234901E0,-2.751746178E-1,-7.776673883E-2,-1.257368469E1
8.341173026E0,5.563312769E-2,-1.196411322E-3,-1.176431274E1
8.351111151E0,3.092723191E-1,2.273181453E-2,-1.145264721E1
8.361054171E0,1.561316848E-1,-1.543370634E-1,-1.151964664E1
8.370992296E0,1.322034448E-1,-2.404786795E-1,-1.100698376E1
8.380930421E0,2.213360928E-2,-2.739782035E-1,-1.120319557E1
8.390867505E0,-2.608176768E-1,-2.739782035E-1,-1.130429268E1
8.400805630E0,-3.278166950E-1,-3.026920557E-1,-1.075334454E1
8.410743755E0,-2.416750938E-1,-4.510470629E-1,-1.091605663E1
8.420667973E0,-3.469592929E-1,-4.947160780E-1,-1.105005455E1
8.430606151E0,-4.522434771E-1,-5.330012441E-1,-1.077248764E1
8.440544223E0,-4.713860750E-1,-4.606183469E-1,-1.040339470E1
8.450501984E0,-4.666004181E-1,-4.803591371E-1,-1.070548820E1
8.460440109E0,-8.500502706E-1,-5.617151260E-1,-1.089212894E1
8.470378234E0,-1.070788145E0,-6.143572330E-1,-1.091127110E1
8.480296932E0,-8.739784956E-1,-8.727820516E-1,-1.065224838E1
8.490235005E0,-4.953143001E-1,-1.208375454E0,-9.962516785E0
8.500173130E0,-1.316052526E-1,-1.548754454E0,-1.044167995E1
8.510137348E0,3.170489892E-2,-1.792822361E0,-1.062353420E1
8.520075473E0,8.913264424E-2,-1.989033818E0,-1.008215809E1
8.530013598E0,-5.982056633E-2,-2.032104731E0,-9.742377281E0
8.539935213E0,-2.225325108E-1,-2.166700840E0,-1.038425159E1
8.549873286E0,-5.581258535E-1,-2.343769789E0,-1.049432182E1
8.559811463E0,-7.974081635E-1,-2.482553482E0,-9.981659889E0
8.569736046E0,-9.696913958E-1,-2.559123755E0,-1.030768204E1
8.579674171E0,-1.104287624E0,-2.770290375E0,-1.067139053E1
8.589612296E0,-1.147358418E0,-3.100499868E0,-1.026939678E1
8.599559953E0,-1.060618639E0,-3.349951744E0,-9.574281693E0
8.609498130E0,-1.080359459E0,-3.589233875E0,-9.737591743E0
8.619436255E0,-1.080359459E0,-3.896113396E0,-9.795019150E0
8.629375942E0,-8.356932998E-1,-4.192823410E0,-9.766305923E0
8.639314067E0,-6.873382926E-1,-4.514060020E0,-9.795019150E0
8.649252192E0,-5.724828243E-1,-4.758726120E0,-9.502496719E0
8.659185473E0,-4.809573591E-1,-4.763511658E0,-9.172286987E0
8.669123598E0,-3.708875179E-1,-4.743771076E0,-9.641879082E0
8.679061723E0,-5.772684813E-1,-4.763511658E0,-9.627521515E0
8.689019953E0,-1.147358418E0,-4.705485821E0,-8.803194046E0
8.698958078E0,-1.281356573E0,-4.609772682E0,-8.731410027E0
8.708896151E0,-1.041476011E0,-4.542773724E0,-8.755337715E0
8.718845473E0,-9.840483069E-1,-4.748556614E0,-9.095717430E0
8.728783598E0,-1.171286702E0,-5.170291424E0,-8.836693764E0
8.738721671E0,-9.888339639E-1,-5.572884083E0,-8.204390526E0
8.748629015E0,-7.447660565E-1,-5.937191010E0,-8.075178146E0
8.758567140E0,-7.256234884E-1,-6.253043652E0,-7.816154957E0
8.768505265E0,-4.953143001E-1,-6.516852379E0,-7.639086246E0
8.778442661E0,-2.656033039E-1,-6.765706062E0,-7.921439171E0
8.788380838E0,-3.086741269E-1,-6.938587666E0,-8.209176064E0
8.798318911E0,-8.213363886E-1,-6.909873486E0,-7.035496712E0
8.808274484E0,-8.021938205E-1,-6.569494724E0,-6.330810547E0
8.818212557E0,-4.091726840E-1,-6.166902065E0,-7.490731239E0
8.828150682E0,-6.155536175E-1,-6.037689686E0,-7.849654675E0
8.838102505E0,-8.596215248E-1,-6.339185238E0,-7.040282249E0
8.848040630E0,-3.756731451E-1,-6.813562393E0,-6.494120598E0
8.857978755E0,-1.938186288E-1,-7.316653252E0,-6.407381058E0
8.867914223E0,-8.374879509E-2,-7.771887779E0,-6.129813194E0
8.877852348E0,-2.632104978E-2,-8.050053596E0,-5.660222054E0
8.887790421E0,1.130608693E-1,-8.274978638E0,-5.459224701E0
8.897709536E0,2.231307179E-1,-8.107481003E0,-5.454439163E0
8.907647661E0,-2.392822644E-3,-7.637889862E0,-5.281557560E0
8.917585734E0,-1.890329868E-1,-7.307082176E0,-5.166702271E0
8.927522869E0,-8.853443712E-2,-6.875775814E0,-4.778466702E0
8.937460942E0,-2.464607358E-1,-6.736992359E0,-4.596612453E0
8.947399067E0,-1.842473447E-1,-6.837490559E0,-4.744967461E0
8.957352192E0,2.691925503E-2,-7.043871880E0,-4.630111694E0
8.967290317E0,1.752742529E-1,-7.153941631E0,-4.141377926E0
8.977228390E0,1.609173268E-1,-7.168298244E0,-4.103092670E0
8.987159432E0,4.001995921E-1,-7.402794838E0,-4.625326157E0
8.997097557E0,8.650053740E-1,-7.546962738E0,-5.032704353E0
9.007035682E0,1.281954765E0,-7.704888821E0,-5.128417015E0
9.016983755E0,1.435095429E0,-7.953742504E0,-4.721039295E0
9.026921880E0,1.219741344E0,-8.174480438E0,-4.055236340E0
9.036859953E0,9.942178130E-1,-8.365905762E0,-3.561716557E0
9.046784432E0,8.267202377E-1,-8.505288124E0,-3.547359467E0
9.056722557E0,8.315058947E-1,-8.653642654E0,-3.576073408E0
9.066660682E0,7.980063558E-1,-8.648857117E0,-3.250649452E0
9.076588911E0,9.511470199E-1,-8.672785759E0,-3.504288673E0
9.086527088E0,1.296311617E0,-8.811569214E0,-3.911666870E0
9.096465161E0,1.272383451E0,-9.099306107E0,-3.700500250E0
9.106400994E0,9.224331379E-1,-9.195018768E0,-2.828914642E0
9.116339119E0,7.405785918E-1,-9.209376335E0,-2.071586132E0
9.126277296E0,7.262216806E-1,-9.214161873E0,-1.698305845E0
9.136244901E0,7.836494446E-1,-9.118449211E0,-1.827518344E0
9.146183026E0,1.008574724E0,-8.864211082E0,-2.076371908E0
9.156121098E0,9.224331379E-1,-8.567501068E0,-2.052443504E0
9.166037348E0,8.410771489E-1,-8.341978073E0,-2.215753794E0
9.175975473E0,7.836494446E-1,-8.241478920E0,-2.483749866E0
9.185913598E0,6.448656917E-1,-8.021339417E0,-2.464607239E0
9.195876723E0,4.959124923E-1,-7.786244869E0,-2.311466694E0
9.205814848E0,5.150550604E-1,-7.566105366E0,-2.254039049E0
9.215753026E0,6.305087805E-1,-7.609176159E0,-2.321038008E0
9.225668182E0,7.597211599E-1,-7.958528042E0,-2.622533560E0
9.235606307E0,1.008574724E0,-8.510073662E0,-2.938984394E0
9.245544484E0,8.554341197E-1,-8.768498421E0,-2.867199659E0
9.255479536E0,5.246263742E-1,-8.778069496E0,-2.589034081E0
9.265417713E0,6.065805554E-1,-8.883354187E0,-2.402393818E0
9.275355890E0,8.171489239E-1,-8.979066849E0,-2.109871387E0
9.285298442E0,1.080957651E0,-9.218947411E0,-1.741376638E0
9.295236567E0,1.401595831E0,-9.611968994E0,-1.640878081E0
9.305174692E0,1.646261930E0,-1.007139015E1,-1.491924882E0
9.315127765E0,1.928615093E0,-1.050748253E1,-1.472782373E0
9.325065942E0,1.971685886E0,-1.062233829E1,-1.472782373E0
9.335004067E0,1.751546144E0,-1.006181908E1,-1.362712502E0
9.344951932E0,1.583450437E0,-9.506086349E0,-1.051047325E0
9.354890057E0,1.617548108E0,-9.195018768E0,-7.064808607E-1
9.364828234E0,1.756331801E0,-9.166305542E0,-6.394818425E-1
9.374754223E0,1.832902193E0,-9.185447693E0,-6.681957245E-1
9.384692348E0,1.593021631E0,-9.161520004E0,-6.825526357E-1
9.394630526E0,1.530808330E0,-9.233304024E0,-5.246263742E-1
9.404561828E0,1.401595831E0,-9.305088997E0,-4.331009090E-1
9.414499953E0,1.061216831E0,-9.367302895E0,-5.048855543E-1
9.424438078E0,8.362914920E-1,-9.276374817E0,-7.208378315E-1
9.434392921E0,7.310073376E-1,-9.223732948E0,-8.452646136E-1
9.444331046E0,4.289134443E-1,-9.520442963E0,-1.262213945E0
9.454269223E0,4.336991012E-1,-9.846465111E0,-1.266999602E0
9.464175994E0,5.341976285E-1,-1.022991467E1,-1.066002488E0
9.474114171E0,5.826523304E-1,-1.082393360E1,-1.152144074E0
9.484052348E0,8.315058947E-1,-1.108714390E1,-1.219143152E0
9.493983546E0,1.128814101E0,-1.134616661E1,-1.305284739E0
9.503921723E0,1.353739381E0,-1.136530972E1,-1.573280931E0
9.513859848E0,1.377667665E0,-1.107757282E1,-1.640878081E0
9.523837661E0,1.377667665E0,-1.077129078E1,-1.645663738E0
9.533775786E0,1.430309772E0,-1.066122150E1,-1.703091502E0
9.543713911E0,1.281954765E0,-1.079043388E1,-1.765304923E0
9.553648494E0,1.003789067E0,-1.092921734E1,-1.770090580E0
9.563586619E0,8.123632669E-1,-1.091964626E1,-1.683948994E0
9.573524796E0,6.400800347E-1,-1.075214863E1,-1.549352646E0
9.583441828E0,5.246263742E-1,-1.049312592E1,-1.386640668E0
9.593379953E0,5.150550604E-1,-1.027777100E1,-1.204786181E0
9.603318130E0,5.443671346E-1,-1.002831936E1,-1.070788145E0
9.613273494E0,4.767699242E-1,-9.755537987E0,-1.017547846E0
9.623211619E0,4.145565331E-1,-9.659825325E0,-9.744769931E-1
9.633149796E0,4.336991012E-1,-9.755537987E0,-8.691928387E-1
9.643065265E0,5.102694035E-1,-9.860821724E0,-8.213363886E-1
9.653003390E0,5.587241054E-1,-9.827322960E0,-9.266205430E-1
9.662941515E0,6.257231236E-1,-9.779465675E0,-1.051047325E0
9.672888963E0,7.597211599E-1,-9.903892517E0,-1.123430252E0
9.682827140E0,9.080761671E-1,-1.005703354E1,-1.190429211E0
9.692765317E0,9.463613629E-1,-1.004267693E1,-1.228714466E0
9.702688390E0,8.841479421E-1,-9.827322960E0,-1.204786181E0
9.712626567E0,8.554341197E-1,-9.506086349E0,-1.257428288E0
9.722564744E0,9.750752449E-1,-9.295517921E0,-1.290927768E0
9.732531046E0,1.056431174E0,-9.156734467E0,-1.156929731E0
9.742469223E0,9.846464992E-1,-8.931210518E0,-9.696913958E-1
9.752407401E0,9.559326172E-1,-8.648857117E0,-1.007976532E0
9.762333390E0,1.085743308E0,-8.447261810E0,-1.185643673E0
9.772271567E0,1.205384374E0,-8.432905197E0,-1.357926846E0
9.782209744E0,1.387238979E0,-8.658429146E0,-1.310070395E0
9.792156098E0,1.641476393E0,-9.218947411E0,-1.405783296E0
9.802094276E0,1.785045743E0,-9.793823242E0,-1.415354609E0
9.812032453E0,1.756331801E0,-9.860821724E0,-1.133001566E0
9.821949901E0,1.871187329E0,-9.530014038E0,-8.500502706E-1
9.831888130E0,2.225923300E0,-8.931210518E0,-1.017547846E0
9.841826255E0,2.594418049E0,-8.155337334E0,-1.889731646E0
9.851771828E0,2.757728100E0,-7.527820110E0,-3.005983353E0
9.861710005E0,2.379063845E0,-7.130013466E0,-3.633501291E0
9.871648182E0,1.607976794E0,-7.029514790E0,-3.662214994E0
9.881581932E0,8.650053740E-1,-7.421937466E0,-3.485146284E0
9.891520161E0,4.671986103E-1,-7.992625713E0,-3.212364435E0
9.901458338E0,5.635097623E-1,-8.246265411E0,-2.790629387E0
9.911412036E0,1.152742267E0,-8.207980156E0,-2.455035925E0
9.921350213E0,1.880758643E0,-7.881958008E0,-1.865803480E0
9.931288390E0,2.312064886E0,-7.551748276E0,-1.669592023E0
9.941211046E0,2.264208317E0,-7.446464062E0,-2.555534601E0
9.951149223E0,1.732403636E0,-7.158727169E0,-3.547359467E0
9.961087401E0,5.826523304E-1,-6.300900459E0,-3.892524242E0
9.971030786E0,-5.096712112E-1,-5.127220631E0,-2.876770973E0
9.980968963E0,-7.686942816E-1,-4.063611031E0,-2.143969059E0
9.990907140E0,-4.067798331E-2,-4.006183147E0,-3.399004459E0
1.000084339E1,6.592226624E-1,-5.400600910E0,-4.975276470E0
1.001078157E1,-1.196411345E-2,-7.230511665E0,-4.932205677E0
1.002071974E1,-1.760519266E0,-8.849854469E0,-4.443471432E0
1.003066115E1,-3.279363394E0,-1.018205833E1,-3.882952929E0
1.004059933E1,-3.250649452E0,-1.133659554E1,-4.026522160E0
1.005053751E1,-7.830511928E-1,-1.191147137E1,-4.893920422E0
1.006047688E1,9.846464992E-1,-1.100578785E1,-6.177670002E0
1.007041501E1,2.566302419E-1,-9.161520004E0,-6.373881340E0
1.008035323E1,-1.099501967E0,-7.432106972E0,-4.692325115E0
1.009029724E1,-1.180858016E0,-6.300900459E0,-4.792823792E0
1.010023542E1,-8.979067206E-1,-5.970690727E0,-6.987640381E0
1.011017360E1,-9.984052777E-1,-6.128616810E0,-8.089534760E0
1.012012553E1,-1.113858938E0,-6.583851337E0,-7.413562775E0
1.013006370E1,-1.683948994E0,-7.130013466E0,-6.220740795E0
1.014000188E1,-2.512463808E0,-7.421937466E0,-6.604190350E0
1.014990948E1,-1.683948994E0,-7.451249599E0,-7.505088329E0
1.015984766E1,-9.810572863E-2,-7.220940590E0,-8.070392609E0
1.016978584E1,6.209374666E-1,-6.986443996E0,-8.645268440E0
1.017972730E1,2.566302419E-1,-6.972086906E0,-8.079963684E0
1.018966547E1,-2.129612118E-1,-7.086942673E0,-7.519444942E0
1.019960360E1,-3.708875179E-1,-7.383652687E0,-7.538587570E0
1.020954964E1,-2.943171859E-1,-7.700103283E0,-7.940581799E0
1.021948776E1,-2.033899277E-1,-7.633104324E0,-8.544171333E0
1.022942589E1,-3.756731451E-1,-7.542177200E0,-8.319246292E0
1.023935745E1,-2.895315289E-1,-7.149155617E0,-7.763513088E0
1.024929558E1,-1.890329868E-1,-6.310471535E0,-8.462815285E0
1.025923370E1,-6.681957245E-1,-5.697310925E0,-9.459425926E0
1.026918037E1,-9.840483069E-1,-5.505885124E0,-9.809376717E0
1.027911855E1,-8.309076428E-1,-5.501099110E0,-9.483354568E0
1.028905667E1,-4.809573591E-1,-5.596812248E0,-9.392427444E0
1.029898323E1,-7.304090858E-1,-5.548955917E0,-9.799804688E0
1.030892141E1,-1.147358418E0,-5.668596745E0,-9.751948357E0
1.031885954E1,-1.582852125E0,-5.654240131E0,-8.769695282E0
1.032881948E1,-1.616949916E0,-5.232504845E0,-7.720442295E0
1.033875761E1,-1.324427366E0,-4.700700283E0,-8.505886078E0
1.034869573E1,-1.185643673E0,-4.178466320E0,-8.908478737E0
1.035860870E1,-8.356932998E-1,-3.881756544E0,-9.540781975E0
1.036854688E1,-8.213363886E-1,-3.752544165E0,-9.229715347E0
1.037848500E1,-8.452646136E-1,-3.723830223E0,-9.157930374E0
1.038843907E1,-6.777670383E-1,-3.833899975E0,-1.029332447E1
1.039837719E1,-9.409775138E-1,-3.929612875E0,-9.421140671E0
1.040831532E1,-7.399803996E-1,-3.570091486E0,-1.029332447E1
1.041823938E1,-1.448854089E0,-3.014358282E0,-1.049432182E1
1.042817750E1,-1.573280931E0,-3.345165968E0,-9.804591179E0
1.043811563E1,-1.219143152E0,-3.814757586E0,-9.905089378E0
1.044807282E1,-1.362712502E0,-4.106681824E0,-1.016889763E1
1.045801094E1,-9.696913958E-1,-3.996612072E0,-9.593423843E0
1.046794907E1,-6.634100676E-1,-3.762115479E0,-8.836693764E0
1.047789844E1,2.805584669E-1,-3.512663603E0,-1.060439205E1
1.048783657E1,1.162313581E0,-3.220739365E0,-1.051346493E1
1.049777469E1,4.863412082E-1,-2.822932482E0,-1.026461124E1
1.050769313E1,-1.316052526E-1,-2.674577475E0,-1.086341476E1
1.051763126E1,-3.708875179E-1,-2.980858803E0,-1.025025368E1
1.052756943E1,2.470589429E-1,-3.133999348E0,-9.574281693E0
1.053751334E1,2.805584669E-1,-3.148954630E0,-1.022632599E1
1.054745146E1,-1.028913707E-1,-3.220739365E0,-1.086341476E1
1.055738959E1,-2.129612118E-1,-2.885145903E0,-1.111705399E1
1.056731896E1,-3.469592929E-1,-2.641077995E0,-1.091127110E1
1.057725709E1,1.256231871E-2,-2.281556368E0,-1.079162979E1
1.058719521E1,3.236292601E-1,-1.682752490E0,-1.040339470E1
1.059713902E1,-4.546362907E-2,-9.972088337E-1,-1.082034397E1
1.060707714E1,-6.203392744E-1,-7.148557901E-1,-1.090648556E1
1.061701527E1,-1.928016901E0,-8.775677085E-1,-1.122233772E1
1.062693928E1,-2.316252232E0,-1.165304661E0,-1.087298584E1
1.063687745E1,-1.861017823E0,-1.414158225E0,-1.101177025E1
1.064681558E1,-8.835497499E-1,-1.222732425E0,-1.146700478E1
1.065678407E1,7.776673418E-3,-8.584251404E-1,-1.094477081E1
1.066672219E1,5.922235847E-1,-8.201399446E-1,-1.079641533E1
1.067666032E1,6.065805554E-1,-8.201399446E-1,-1.137607670E1
1.068658365E1,2.327020019E-1,-8.919246197E-1,-1.142871952E1
1.069652178E1,-1.411765367E-1,-8.344969153E-1,-1.108833981E1
1.070646000E1,-4.713860750E-1,-1.141376376E0,-1.181695461E1
1.071641105E1,-5.335994363E-1,-1.538584948E0,-1.201316643E1
1.072634922E1,-3.900300860E-1,-1.596610904E0,-1.178345490E1
1.073628740E1,-1.268195957E-1,-1.347159147E0,-1.109312534E1
1.074622834E1,1.178465188E-1,-1.500299811E0,-1.133300591E1
1.075616652E1,4.911268353E-1,-2.027318954E0,-1.192223835E1
1.076610469E1,8.027920127E-1,-2.085345030E0,-1.155314636E1
1.077604063E1,8.075776696E-1,-1.922034740E0,-1.132822037E1
1.078597881E1,7.645068169E-1,-1.826321840E0,-1.147179031E1
1.079591698E1,5.922235847E-1,-1.917249203E0,-1.143829060E1
1.080584480E1,4.145565331E-1,-2.137987137E0,-1.158664513E1
1.081578292E1,3.044866920E-1,-2.161915302E0,-1.108355427E1
1.082572115E1,1.704886109E-1,-2.075773716E0,-1.090170002E1
1.083566193E1,2.087737769E-1,-2.070389748E0,-1.116969585E1
1.084560011E1,2.614158690E-1,-2.109273195E0,-1.102134132E1
1.085553829E1,1.322034448E-1,-2.104487419E0,-1.099741268E1
1.086546589E1,9.870393574E-2,-2.090130568E0,-1.093519974E1
1.087540402E1,9.870393574E-2,-2.104487419E0,-1.082034397E1
1.088534219E1,2.991028363E-3,-2.185843468E0,-1.074855900E1
1.089528271E1,-1.746760458E-1,-2.315055847E0,-1.089212894E1
1.090522089E1,-2.991028428E-1,-2.415554523E0,-1.097827053E1
1.091515907E1,-3.230310678E-1,-2.722434044E0,-1.114098263E1
1.092511219E1,-4.378865361E-1,-2.966501951E0,-1.065224838E1
1.093505032E1,-5.000999570E-1,-2.961716175E0,-1.006301594E1
1.094498855E1,-3.900300860E-1,-2.913859844E0,-1.010608673E1
1.095492756E1,-1.938186288E-1,-3.000001431E0,-1.029811001E1
1.096486573E1,7.776673418E-3,-3.168097258E0,-1.053260708E1
1.097480391E1,4.127619043E-2,-3.326023579E0,-1.005823040E1
1.098470881E1,-8.374879509E-2,-3.412165165E0,-9.876375198E0
1.099464698E1,-2.225325108E-1,-3.632304668E0,-1.006301594E1
1.100458521E1,-2.033899277E-1,-4.039682865E0,-9.991230965E0
1.101452719E1,-1.555334777E-1,-4.317848682E0,-9.909874916E0
1.102446537E1,-2.895315289E-1,-4.423132420E0,-9.593423843E0
1.103440360E1,-5.335994363E-1,-4.336990833E0,-9.105288506E0
1.104435719E1,-4.618147612E-1,-4.255635262E0,-9.550353050E0
1.105429532E1,-4.713860750E-1,-4.332205296E0,-9.559925079E0
1.106423355E1,-7.160521746E-1,-4.250849247E0,-9.066405296E0
1.107418506E1,-6.394818425E-1,-4.116253376E0,-9.651450157E0
1.108412323E1,-6.346961856E-1,-4.183252335E0,-9.661021233E0
1.109406141E1,-8.213363886E-1,-4.284348965E0,-9.023334503E0
1.110398120E1,-8.979067206E-1,-4.389633179E0,-9.220144272E0
1.111391933E1,-8.787640929E-1,-4.643272400E0,-9.627521515E0
1.112385756E1,-8.404789567E-1,-4.983651161E0,-9.244071960E0
1.113380776E1,-7.160521746E-1,-5.227719307E0,-8.702695847E0
1.114374594E1,-5.964110494E-1,-5.213362217E0,-8.515457153E0
1.115368412E1,-6.251249313E-1,-5.151148796E0,-8.481958389E0
1.116362365E1,-7.686942816E-1,-5.069792747E0,-7.686942577E0
1.117356178E1,-8.404789567E-1,-4.878366947E0,-7.720442295E0
1.118350000E1,-9.026923180E-1,-4.830510616E0,-8.654839516E0
1.119344396E1,-9.266205430E-1,-5.002793789E0,-8.462815285E0
1.120338219E1,-6.729813814E-1,-5.237290382E0,-7.873582840E0
1.121332042E1,-4.570291340E-1,-5.539384365E0,-7.663014412E0
1.122322360E1,-5.724828243E-1,-5.874977589E0,-7.456633568E0
1.123316183E1,-7.351947427E-1,-6.248258114E0,-7.509873867E0
1.124310011E1,-7.926225066E-1,-6.598208427E0,-7.782655716E0
1.125305980E1,-8.165507317E-1,-6.870990276E0,-7.811369419E0
1.126299803E1,-7.734799385E-1,-6.991229534E0,-7.811369419E0
1.127293626E1,-6.346961856E-1,-7.024729252E0,-7.734799385E0
1.128287308E1,-7.591229677E-1,-7.063014030E0,-6.924828529E0
1.129281131E1,-9.074779749E-1,-7.130013466E0,-6.402595043E0
1.130274954E1,-9.218349457E-1,-7.302296638E0,-7.001997471E0
1.131268610E1,-8.644071817E-1,-7.503891945E0,-7.159923553E0
1.132262433E1,-6.729813814E-1,-7.685746193E0,-6.532405853E0
1.133256256E1,-3.421736360E-1,-7.901100159E0,-6.220740795E0
1.134248855E1,-4.067798331E-2,-8.174480438E0,-6.101099491E0
1.135242678E1,2.213360928E-2,-8.480761528E0,-5.827719688E0
1.136236506E1,3.170489892E-2,-8.653642654E0,-5.617151260E0
1.137231146E1,-1.028913707E-1,-8.591429710E0,-5.267200947E0
1.138224969E1,4.606183618E-2,-8.461619377E0,-5.219344616E0
1.139218792E1,2.374876440E-1,-8.207980156E0,-5.464010715E0
1.140211980E1,4.480560422E-1,-7.983054638E0,-5.760720730E0
1.141205803E1,5.778666735E-1,-7.853243828E0,-5.358726501E0
1.142199631E1,5.826523304E-1,-7.910671711E0,-4.797609329E0
1.143193626E1,7.884350419E-1,-8.251050949E0,-4.203591347E0
1.144187448E1,1.095314622E0,-8.548358917E0,-3.882952929E0
1.145181271E1,1.253240824E0,-8.620143890E0,-3.614358664E0
1.146174730E1,9.128618240E-1,-8.562715530E0,-3.355933666E0
1.147168558E1,7.118647099E-1,-8.701499939E0,-3.485146284E0
1.148162381E1,7.118647099E-1,-8.711071014E0,-3.236292601E0
1.149157907E1,8.362914920E-1,-8.534002304E0,-3.068196774E0
1.150151730E1,1.124028444E0,-8.351549149E0,-3.399004459E0
1.151145553E1,1.382453322E0,-8.260622025E0,-3.681357622E0
1.152138245E1,1.401595831E0,-8.188837051E0,-3.480360508E0
1.153132063E1,9.320043921E-1,-8.160123825E0,-2.958127022E0
1.154125891E1,5.922235847E-1,-8.246265411E0,-2.359323025E0
1.155119214E1,5.922235847E-1,-8.203194618E0,-1.980658889E0
1.156113037E1,9.607182741E-1,-8.088338852E0,-1.966302037E0
1.157106860E1,1.363310695E0,-7.805387497E0,-2.445464849E0
1.158102167E1,1.708475351E0,-7.953742504E0,-2.737987280E0
1.159095990E1,1.694118381E0,-8.428119659E0,-2.675773859E0
1.160089813E1,1.511665702E0,-8.907281876E0,-2.407179594E0
1.161082974E1,1.076171994E0,-9.175876617E0,-1.875374794E0
1.162076797E1,6.400800347E-1,-9.099306107E0,-1.123430252E0
1.163070626E1,4.719842672E-1,-8.524430275E0,-6.442674994E-1
1.164063860E1,5.778666735E-1,-7.848458290E0,-8.069794178E-1
1.165057683E1,1.003789067E0,-7.340581894E0,-1.027119160E0
1.166051506E1,1.339382529E0,-7.034300327E0,-1.176072359E0
1.167046198E1,1.277169108E0,-7.187440872E0,-1.544566989E0
1.168040021E1,1.124028444E0,-7.398009300E0,-1.923231244E0
